,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,1854030.000,,,,2009588.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,6.300,,,,9.920,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,,,,2162000.000,,,,1718000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,,,1783811.000,,,,1827917.500,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,,,,6.320,,,,9.900,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,1430000.000,,,,393000.000,
ShortTermInvestments,,81074000.000,92110000.000,85008000.000,94292000.000,84883000.000,100175000.000,106922000.000,116224000.000,112833000.000,112189000.000,113365000.000,102173000.000
StockholdersEquity,,185647000.000,184840000.000,184363000.000,181051000.000,175180000.000,172544000.000,166434000.000,161020000.000,154919000.000,148032000.000,141817000.000,134200000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,185317000.000,,,184363000.000,,,,166434000.000,,,,141817000.000,
UnrecognizedTaxBenefits,0.000,0.000,0.000,,,,,,,,,,
