,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DerivativeInstrumentsAndHedgesLiabilitiesNoncurrent,900000.000,1400000.000,600000.000,2000000.000,1500000.000,800000.000,500000.000,100000.000,0.000,0.000,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAssetAtFairValue,,,,,17400000.000,14600000.000,14500000.000,,7300000.000,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLiabilityAtFairValue,,,,,,,,,,500000.000,,,
DerivativeLiabilitiesCurrent,900000.000,1000000.000,900000.000,,3000000.000,3500000.000,3400000.000,,3200000.000,5800000.000,6500000.000,7600000.000,2900000.000
DerivativeLiabilitiesNoncurrent,900000.000,1400000.000,600000.000,,1500000.000,800000.000,500000.000,,0.000,0.000,,,300000.000
DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilitiesCurrent,1100000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayableCurrent,3200000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationDeferredTaxLiabilities,25300000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationInventory,200000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,200000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities,300000.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,72300000.000,,,,,,,,,,,,
DraftsPayable,,,,13200000.000,,,,500000.000,,,,,
DueFromAffiliateCurrent,57800000.000,111400000.000,113200000.000,120800000.000,111000000.000,112200000.000,119300000.000,110800000.000,,,,,
DueToRelatedPartiesCurrent,,,3800000.000,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,29900000.000,27700000.000,7500000.000,10300000.000,13700000.000,19000000.000,9200000.000
EquityMethodInvestments,271400000.000,278600000.000,276100000.000,270800000.000,267800000.000,261200000.000,263500000.000,274300000.000,269800000.000,299700000.000,266400000.000,,84500000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,1700000.000,13700000.000,24400000.000,36500000.000,48200000.000,66300000.000,42900000.000,54600000.000,82100000.000,112100000.000,142000000.000,171600000.000,201100000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,290900000.000,340200000.000,340400000.000,311400000.000,558800000.000,542700000.000,427700000.000,459400000.000,1150000000.000,1141500000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,21200000.000,21500000.000,10700000.000,44500000.000,51700000.000,33200000.000,10300000.000,46100000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,86300000.000,58400000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,28200000.000,42700000.000,42600000.000,43600000.000,66100000.000,65500000.000,41200000.000,46100000.000,115100000.000,116700000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,28200000.000,43000000.000,43000000.000,44500000.000,67000000.000,66300000.000,41200000.000,46100000.000,115100000.000,116700000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,28200000.000,43000000.000,43000000.000,44500000.000,67000000.000,66400000.000,41200000.000,46100000.000,115100000.000,116700000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,28200000.000,43000000.000,43000000.000,44500000.000,67000000.000,66400000.000,41200000.000,46100000.000,115100000.000,116700000.000,,,
FiniteLivedIntangibleAssetsGross,426600000.000,547100000.000,547100000.000,,925800000.000,906800000.000,645700000.000,744500000.000,1778800000.000,1778800000.000,,,
FiniteLivedIntangibleAssetsNet,424900000.000,533400000.000,522700000.000,533000000.000,877600000.000,840500000.000,602800000.000,689900000.000,1696700000.000,1666700000.000,,,
GasImbalanceAssetLiability,2300000.000,1000000.000,1300000.000,1200000.000,,,,3600000.000,,,,,
GasImbalancePayableCurrent,2200000.000,1200000.000,1100000.000,1500000.000,,,,2600000.000,,,,,
Goodwill,3821600000.000,3693500000.000,3694600000.000,3684700000.000,3710000000.000,3731200000.000,3156800000.000,2413900000.000,1540600000.000,1541300000.000,1542200000.000,1542200000.000,1542200000.000
ImpairedAssetsToBeDisposedOfByMethodOtherThanSaleCarryingValueOfAsset,,,,,,,,5100000.000,,,,,
IntangibleAssetsNetExcludingGoodwill,424900000.000,533400000.000,522700000.000,533000000.000,877600000.000,840500000.000,602800000.000,689900000.000,1696700000.000,1666700000.000,1650900000.000,1624200000.000,1594700000.000
InterestPayableCurrent,9800000.000,15600000.000,30900000.000,16900000.000,37600000.000,,54700000.000,23200000.000,53300000.000,23600000.000,58100000.000,34200000.000,58400000.000
LettersOfCreditOutstandingAmount,,14100000.000,14000000.000,13900000.000,2900000.000,2900000.000,2800000.000,10900000.000,,,,,
Liabilities,2753000000.000,2724000000.000,2869900000.000,3126200000.000,3659900000.000,4009900000.000,4018500000.000,4140200000.000,4706400000.000,4882000000.000,,,
LiabilitiesAndStockholdersEquity,9353800000.000,9379200000.000,9527800000.000,10097300000.000,10892500000.000,11128500000.000,10273900000.000,9565100000.000,10066300000.000,10162300000.000,10197200000.000,10275900000.000,10177500000.000
LiabilitiesCurrent,633800000.000,458400000.000,419500000.000,480400000.000,525700000.000,543500000.000,536700000.000,432400000.000,680800000.000,691400000.000,762900000.000,887500000.000,836900000.000
LiabilitiesOfAssetsHeldForSale,0.000,0.000,,,,,,,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,0.000,,,,,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,4300000.000,,0.000,,,,,,,,,,
LimitedLiabilityCompanyLlcMembersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,5359700000.000,5265600000.000,5214100000.000
LineOfCredit,,,371000000.000,237000000.000,709000000.000,150000000.000,175000000.000,414000000.000,,,,,330000000.000
LineOfCreditFacilityMaximumBorrowingCapacity,,1000000000.000,1000000000.000,1000000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000,,,,,
LineOfCreditFacilityRemainingBorrowingCapacity,,825900000.000,615000000.000,749100000.000,788100000.000,1340000000.000,1320000000.000,1075000000.000,,,,,1200000000.000
LongTermDebt,1732500000.000,1693800000.000,1853900000.000,2022500000.000,2493700000.000,2827200000.000,2851500000.000,3089800000.000,,3364100000.000,3245200000.000,3295300000.000,3521100000.000
LongTermDebtCurrent,198200000.000,18500000.000,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,1362400000.000,,,,2262500000.000,,,,2762500000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,200000.000,,,,100000.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,637000000.000,,,,414000000.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,0.000,,,,400000000.000,,,,120000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,100000.000,,,,0.000,,,,427800000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,100000.000,,,,100000.000,,,,,
LongTermDebtNoncurrent,1534300000.000,1675300000.000,1853900000.000,2022500000.000,2493700000.000,2827200000.000,2851500000.000,3089800000.000,3204200000.000,3364100000.000,3245200000.000,3295300000.000,3521100000.000
MembersCapital,,,,,,,,,,,1926000000.000,1880900000.000,1836700000.000
MembersEquityAttributableToNoncontrollingInterest,,,,,,,,,,,3433700000.000,3384700000.000,3377400000.000
MinorityInterest,,,,4196800000.000,4466800000.000,4375000000.000,3736800000.000,3139200000.000,3349400000.000,3310100000.000,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,119100000.000,,,,126900000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,11600000.000,,,,11700000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,9000000.000,,,,8600000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,11500000.000,,,,11000000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,6600000.000,,,,13900000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,9200000.000,,,,9000000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,71200000.000,,,,72700000.000,,,,,
OperatingLossCarryforwards,,112200000.000,61900000.000,,,,,,,,,,
OtherAccruedLiabilitiesCurrent,231700000.000,225300000.000,198400000.000,204500000.000,269700000.000,316300000.000,263000000.000,206700000.000,202900000.000,247300000.000,,,
OtherAssets,5700000.000,6800000.000,30000000.000,,,,,,,,,,
OtherAssetsNoncurrent,,,,17600000.000,18700000.000,25500000.000,26600000.000,26500000.000,2700000.000,2300000.000,2400000.000,2200000.000,2200000.000
OtherLiabilitiesCurrent,,,,,,,205500000.000,174800000.000,187200000.000,146100000.000,,,
OtherLiabilitiesNoncurrent,98800000.000,92600000.000,88100000.000,83800000.000,79300000.000,75200000.000,70800000.000,65900000.000,59500000.000,57000000.000,49800000.000,42500000.000,42100000.000
OtherLongTermDebt,,,,400000.000,300000.000,300000.000,200000.000,200000.000,200000.000,0.000,,,
OtherSundryLiabilitiesCurrent,,,,,,,,,,,40200000.000,60300000.000,61600000.000
PropertyPlantAndEquipmentGross,,,,6356600000.000,,,,7424400000.000,,,,8380800000.000,
PropertyPlantAndEquipmentNet,4203100000.000,4384200000.000,4523400000.000,4934300000.000,5323400000.000,5550500000.000,5565800000.000,5666800000.000,6117000000.000,6160400000.000,6195100000.000,6256700000.000,6396300000.000
ProvisionForLossOnContracts,,22200000.000,21200000.000,20300000.000,,,,62800000.000,,,,44800000.000,
RedeemableNoncontrollingInterestEquityCarryingAmount,,,,,4900000.000,6900000.000,6900000.000,7000000.000,6800000.000,6500000.000,,,
RedeemableNoncontrollingInterestEquityCommonFairValue,,,,,4900000.000,6900000.000,6900000.000,7000000.000,6800000.000,6500000.000,6200000.000,5200000.000,4800000.000
SharesIssuedPricePerShare,,,,28.370,,,,,,,,,
StockholdersEquity,,,,2774300000.000,2765800000.000,2743600000.000,2518600000.000,2285700000.000,2010500000.000,1970200000.000,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,6600800000.000,6655200000.000,6657900000.000,6971100000.000,7232600000.000,7118600000.000,6255400000.000,5424900000.000,5359900000.000,5280300000.000,,,
UnbilledContractsReceivable,254800000.000,254300000.000,220600000.000,253300000.000,304200000.000,379600000.000,333600000.000,268800000.000,261300000.000,295700000.000,311800000.000,369600000.000,358100000.000
UnrecognizedTaxBenefits,,,,2000000.000,,,,1500000.000,,,,,
UnsecuredDebt,,,,,,2676900000.000,2676900000.000,2675600000.000,2674800000.000,2674800000.000,,,
