,2011-12-31,2013-03-25,2013-12-31,2014-12-31,2015-12-31,2016-12-31
ProceedsFromBankDebt,,,52918845.000,48306743.000,50640214.000,65912237.000
ProceedsFromCollectionOfNotesReceivable,11147503.000,,311844.000,29354592.000,127226115.000,10335807.000
ProceedsFromIssuanceOfCommonStock,,,0.000,0.000,0.000,
ProceedsFromIssuanceOfLongTermDebt,,,12907035.000,0.000,0.000,
ProceedsFromNotesPayable,35562160.000,,83251992.000,18718944.000,13781830.000,12038765.000
ProceedsFromOtherShortTermDebt,48891560.000,,,,,
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,11246288.000,,16135044.000,-13010291.000,-4006346.000,2257268.000
ProceedsFromSaleOfLandHeldForUse,,,,,,-3388.000
ProceedsFromStockOptionsExercised,65544.000,,9659103.000,8431247.000,0.000,0.000
ProceedsFromWarrantExercises,,,3171259.000,21101039.000,0.000,434666.000
ProvisionForDoubtfulAccounts,0.000,,,,,
RepaymentsOfBankDebt,,,52596170.000,46517604.000,47595391.000,35815325.000
RepaymentsOfLongTermDebt,,,12907035.000,13011917.000,0.000,0.000
RepaymentsOfNotesPayable,49260448.000,,92609593.000,29602112.000,15398471.000,0.000
RepaymentsOfOtherShortTermDebt,42171867.000,,,,,
ResearchAndDevelopmentExpense,2304373.000,,3728730.000,2755637.000,3482511.000,26504650.000
RevenueFromRelatedParties,,,,,,81621424.000
SalesRevenueGoodsNet,40177148.000,,94536045.000,170229006.000,201069173.000,129492013.000
SellingAndMarketingExpense,414255.000,,399504.000,1345588.000,633863.000,1567707.000
ShareBasedCompensation,252632.000,,0.000,0.000,22306987.000,14913212.000
StockIssued1,,,0.000,0.000,,
TradingSecuritiesRealizedGainLoss,-307098.000,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,28735748.000,,34707973.000,42715818.000,46925554.000,47447665.000
WeightedAverageNumberOfSharesOutstandingBasic,27438725.000,,34707973.000,42583495.000,46744718.000,47447665.000
