,2011-09-30,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CommonStockSharesOutstanding,97761358.000,100036350.000,100036350.000,105317816.000,105338927.000,107812111.000,113616163.000,116852093.000,122868760.000,127280427.000,128561904.000,128773859.000,129874361.000,130878159.000,,132156776.000,132674276.000,132786776.000,136616776.000,136745347.000,137445347.000
CommonStockValue,97761.000,100036.000,100036.000,105318.000,105339.000,107812.000,113616.000,116852.000,122869.000,127281.000,128562.000,128774.000,129874.000,130878.000,131870.000,132157.000,132675.000,132787.000,136617.000,136745.000,137446.000
ConvertibleDebtCurrent,78011.000,84226.000,153212.000,482458.000,,1260989.000,1531734.000,1619319.000,1558727.000,2201064.000,2823431.000,3628386.000,3889544.000,4070422.000,4929544.000,,1654301.000,2241993.000,2383987.000,6886710.000,240000.000
ConvertibleDebtNoncurrent,281087.000,423393.000,565035.000,593908.000,,399384.000,542651.000,890811.000,1010407.000,636090.000,481393.000,237042.000,645782.000,880974.000,441857.000,4598759.000,4886619.000,4869369.000,6817871.000,3176047.000,14053030.000
ConvertibleNotesPayable,,,,,,,,,,,,,,,,1224510.000,,,,10062757.000,
ConvertibleNotesPayableCurrent,100863.000,,,,,,,,,,,,,,,,,,,,
CustomerDepositsCurrent,27837.000,27837.000,27837.000,27837.000,27837.000,0.000,0.000,0.000,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,,,317899.000,435207.000,293213.000,500490.000,0.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,,,,,,,1808381.000,1370631.000,522129.000,73953.000,638809.000
DeferredFinanceCostsCurrentNet,,13722.000,9438.000,34957.000,34957.000,,,,,,,,,,,,,,,,
DeferredFinanceCostsNet,,,,,,34957.000,21941.000,4834.000,0.000,,,0.000,,,,,,,110372.000,198119.000,170002.000
DeferredFinanceCostsNoncurrentNet,16323.000,,40350.000,,,,,,,,,,,,,,,,,,
DeferredRentCreditCurrent,,96347.000,83885.000,19110.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
DeferredRentCreditNoncurrent,,48264.000,18045.000,0.000,,,,,,,,,,,,,,,,,
DeferredRevenue,,,,,,,,0.000,,,,,,,,,,,,,
DeferredRevenueCurrent,15000.000,0.000,,,,,,,,,,,,,,,,,,,
DeferredRevenueNoncurrent,223750.000,235000.000,235000.000,235000.000,235000.000,0.000,0.000,,,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,,,,,15893000.000,
DeferredTaxAssetsNetCurrent,,,,7500000.000,,,,,,,,,,,,,,,,,
DepositsAssetsNoncurrent,125117.000,122917.000,123762.000,123762.000,123762.000,845.000,845.000,845.000,0.000,,,0.000,,,,,,,,,
DerivativeLiabilities,,,,,,5692826.000,8849870.000,8036239.000,2671529.000,2079118.000,4768396.000,0.000,,,,,,,,,
DerivativeLiabilitiesCurrent,,528566.000,642121.000,1026128.000,,,,,,,,,,,,,,,,,
DerivativeLiabilityFairValueNet,,,,,1541965.000,,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,319234.000,373234.000
EmployeeRelatedLiabilitiesCurrent,46109.000,,,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,8267.000,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsNet,7443.000,7201.000,6959.000,6234.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
FiniteLivedPatentsGross,,,,14501.000,,,,,,,,,,,,,,,,,
FixturesAndEquipmentGross,,,,112879.000,,,,,,,,,,,,,,,,,
FurnitureAndFixturesGross,,,,51617.000,,,,,,,,,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,,,,1391281.000,1391281.000,1391281.000,1391281.000,1391281.000,0.000,,,,,,,,,
InterestPayableCurrent,,,,,,,,,,,,,,,,,,,,2659574.000,311824.000
InventoryNet,15710.000,0.000,,,,,,,,,,,,,,,,,,,
LeaseholdImprovementsGross,,,,151859.000,,,,,,,,,,,,,,,,,
Liabilities,1663263.000,2494993.000,2871646.000,4190195.000,5098492.000,9106694.000,12548356.000,11768263.000,6666569.000,6548373.000,9636177.000,6471025.000,7540190.000,8073563.000,8774636.000,9569669.000,10465156.000,11205658.000,13519040.000,14358527.000,16573500.000
LiabilitiesAndStockholdersEquity,366051.000,463494.000,417429.000,234004.000,221235.000,496201.000,2011094.000,2174403.000,1783659.000,1541061.000,1592926.000,101857.000,183030.000,119244.000,101796.000,72680.000,349598.000,90846.000,749910.000,737292.000,1238745.000
LiabilitiesCurrent,1009422.000,1788336.000,2053565.000,3361287.000,4620418.000,8707310.000,12005705.000,10877452.000,5656162.000,5912283.000,9154784.000,6233983.000,6894408.000,7192589.000,8332779.000,4970910.000,5578537.000,6336289.000,6701169.000,11182480.000,2520470.000
LiabilitiesNoncurrent,653841.000,706657.000,818080.000,828908.000,478074.000,399384.000,542651.000,890811.000,1010407.000,636090.000,481393.000,237042.000,645782.000,880974.000,441857.000,4598759.000,4886619.000,4869369.000,6817871.000,3176047.000,14053030.000
LoansPayable,,,,,,,,,,25510.000,28010.000,141014.000,,,,,,,,,
LoansPayableCurrent,,,,15362.000,362.000,0.000,0.000,0.000,,,,,141405.000,293905.000,353905.000,337107.000,337922.000,379422.000,339422.000,245979.000,275979.000
LongTermDebtCurrent,595.000,7682.000,0.000,0.000,,,,,,,,,,,,,,,,,
MachineryAndEquipmentGross,,,,,,,,,,,,,80000.000,80000.000,80000.000,80000.000,80000.000,80000.000,80000.000,80000.000,80000.000
OperatingLossCarryforwards,,,,21100000.000,,,,,,,,,,,,,,,,39732000.000,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,404618.000,550354.000
OtherAssets,148883.000,130118.000,130722.000,,123762.000,845.000,1392126.000,1392126.000,1391281.000,1391281.000,1391281.000,68750.000,,,,,,,,,
OtherAssetsNoncurrent,,,,129996.000,,,,,,,,,,,,,,,,,
OtherLoansPayable,,,57000.000,,,,,,,,,,,,,,,,,,
OtherLoansPayableCurrent,,,,243592.000,293592.000,289592.000,0.000,0.000,,,,,,,,,,,,,
PrepaidExpenseCurrent,16538.000,10412.000,38852.000,8701.000,36660.000,87328.000,97394.000,72122.000,89588.000,37519.000,25081.000,31724.000,109523.000,47007.000,31882.000,12341.000,52869.000,33863.000,29257.000,13437.000,48742.000
PropertyPlantAndEquipmentGross,,,,316355.000,,,,,,,,,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000
PropertyPlantAndEquipmentNet,124788.000,83546.000,65613.000,13203.000,0.000,0.000,100000.000,93750.000,87500.000,81250.000,75000.000,68750.000,62500.000,56250.000,50000.000,43750.000,37500.000,31250.000,25000.000,18750.000,12500.000
PropertyPlantAndEquipmentOtherNet,,,,,,,,,,,,,,,,43750.000,37500.000,31250.000,25000.000,,12500.000
RelatedPartyTransactionDueFromToRelatedParty,,,,,,,,,,,,,,,,,,,305734.000,,
RetainedEarningsAccumulatedDeficit,-27853016.000,-29261809.000,-30320532.000,-32510214.000,-33437318.000,-38186651.000,-42869303.000,-42606092.000,-38643763.000,-39311310.000,-42651538.000,-41925281.000,-43212465.000,-45222143.000,-46696742.000,-47714412.000,-49107620.000,-51401459.000,-52541841.000,-53774039.000,-55636338.000
SharesOutstanding,,,,,,,,-9593860.000,,,,-6369168.000,,,,,,,,,
StockholdersEquity,-1297214.000,-2031497.000,-2454217.000,-3956191.000,-4877257.000,-8610493.000,-10537262.000,-9593860.000,-4882910.000,-5007312.000,-8043251.000,-6369168.000,-7357160.000,-7954319.000,-8672840.000,-9496989.000,-10115558.000,-11114812.000,-12769130.000,-13621235.000,-15334755.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1297212.000,-2031499.000,-2454217.000,-3956191.000,-4877257.000,-8610493.000,-10537262.000,-9593860.000,-4882910.000,-5007312.000,-8043251.000,-6369168.000,-7357160.000,-7954319.000,-8672840.000,-9496989.000,-10115558.000,-11114812.000,-12769130.000,-13621235.000,-15334755.000
ValuationAllowanceAmount,,,,1000000.000,,,,,,,,,,,,,,,,,
WarrantsAndRightsOutstanding,0.000,307664.000,312764.000,,,,,,,,,,,,,,,,,,
