,2012-03-31,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2015-12-26,2016-03-26,2016-06-25,2016-09-24,2016-12-31,2017-03-25
DueFromAffiliateCurrent,37000.000,51000.000,657000.000,1393000.000,1382000.000,1438000.000,1488.000,91.000,119000.000,108000.000,82000.000,58000.000,94000.000,96000.000,137000.000,80000.000,106000.000,146000.000,48000.000,11000.000
DueFromRelatedParties,,,700000.000,,,,,,,,,,,,,,,,,
DueToAffiliateCurrent,24000.000,36000.000,446000.000,16000.000,1000.000,11000.000,8.000,38.000,69000.000,26000.000,17000.000,19000.000,25000.000,19000.000,,,,47000.000,37000.000,0.000
EmployeeRelatedLiabilitiesCurrent,1875000.000,2646000.000,4654000.000,1528000.000,1588000.000,2633000.000,3898.000,3323.000,1017000.000,1113000.000,1169000.000,1114000.000,1132000.000,977000.000,1066000.000,937000.000,1027000.000,1220000.000,1690000.000,1908000.000
EmployeeRelatedLiabilitiesCurrentAndNoncurrent,,2216000.000,,,,,,,,,,,,,,,,,,
EquityMethodInvestmentOwnershipPercentage,,,,,,,,,,,,,,,,,,0.151,,0.151
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,0.000,,,,,,,,,,,,,,,,,
FurnitureAndFixturesGross,,,,,,,126.000,,,,126000.000,,,,140000.000,,,,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,162990000.000,167403000.000,165401000.000,162339000.000,164362000.000,170622000.000,155928.000,151676.000,152599000.000,154640000.000,147808000.000,142754000.000,141303000.000,136447000.000,132628000.000,135767000.000,140253000.000,148211000.000,143446000.000,152073000.000
LandImprovements,,,,,,,0.000,,,,0.000,,,,0.000,,,,,
LeaseholdImprovementsGross,,,,,,,87.000,,,,57000.000,,,,59000.000,,,,,
Liabilities,10752000.000,5359000.000,12892000.000,9406000.000,9325000.000,9221000.000,10676.000,9974.000,7478000.000,7344000.000,7415000.000,7298000.000,6775000.000,6395000.000,6467000.000,6139000.000,6150000.000,6173000.000,7737000.000,8008000.000
LiabilitiesAndStockholdersEquity,,,,,,,,,,,,,,,,,,244846000.000,228932000.000,210884000.000
LiabilitiesCurrent,7371000.000,3143000.000,5626000.000,2087000.000,1988000.000,3048000.000,4349.000,3725.000,1242000.000,1284000.000,1432000.000,1445000.000,1401000.000,1166000.000,1349000.000,1190000.000,1239000.000,1381000.000,3264000.000,3692000.000
LiabilitiesNoncurrent,,,7266000.000,,,,6327.000,6249.000,,,5983000.000,5853000.000,5374000.000,5229000.000,5118000.000,4949000.000,4911000.000,4792000.000,4473000.000,4316000.000
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,,,15.000,,,,5000000.000,,,,5000000.000,,,,,
MachineryAndEquipmentGross,,,,,,,37.000,,,,37000.000,,,,24000.000,,,,,
MembersCapital,,,,,,260811000.000,244212.000,237061.000,237154000.000,240672000.000,233086000.000,227235000.000,225411000.000,220132000.000,211770000.000,214504000.000,223102000.000,238673000.000,221195000.000,202876000.000
MembersEquity,,,,,,,,,,,,,,,,,,238673000.000,221195000.000,202876000.000
OtherAccruedLiabilitiesCurrent,4662000.000,136000.000,197000.000,114000.000,57000.000,60000.000,105.000,119.000,50000.000,45000.000,120000.000,101000.000,98000.000,51000.000,179000.000,95000.000,189000.000,89000.000,253000.000,638000.000
OtherAssetsCurrent,,,,,,,385.000,226.000,33000.000,17000.000,5000.000,29000.000,25000.000,15000.000,8000.000,23000.000,19000.000,11000.000,27000.000,20000.000
OtherAssetsNoncurrent,380000.000,366000.000,1664000.000,345000.000,337000.000,339000.000,323.000,255.000,255000.000,255000.000,257000.000,196000.000,197000.000,197000.000,196000.000,145000.000,147000.000,145000.000,146000.000,103000.000
OtherLiabilitiesCurrent,,,,,,,,,,,,,,,100000.000,,,,,
OtherLiabilitiesNoncurrent,,,7266000.000,,,,,,6236000.000,6060000.000,,,,,,,,,,
OtherReceivables,,388000.000,78000.000,31000.000,44000.000,3000.000,3.000,,,,,,,,,,,,,
OtherReceivablesNetCurrent,,,,,,,,0.000,,,,,,,,,,,,
PropertyPlantAndEquipmentGross,244000.000,244000.000,250000.000,250000.000,250000.000,250000.000,250.000,219.000,219000.000,219000.000,219000.000,217000.000,223000.000,223000.000,223000.000,223000.000,223000.000,223000.000,223000.000,223000.000
PropertyPlantAndEquipmentNet,11000.000,8000.000,12000.000,10000.000,8000.000,7000.000,6.000,6.000,5000.000,5000.000,5000.000,4000.000,24000.000,23000.000,48000.000,45000.000,41000.000,38000.000,35000.000,32000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,36943000.000,36943000.000,36943000.000,36943.000,0.000,,,,,,,,,,,,
RestrictedCashAndCashEquivalentsNoncurrent,36943000.000,36943000.000,36943000.000,,,0.000,0.000,,,,,,,,,,,,,
StockholdersEquity,,,,,,,244212.000,237061.000,,,233086000.000,227235000.000,225411000.000,220132000.000,211770000.000,214504000.000,223102000.000,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,238673000.000,221195000.000,202876000.000
