,2012-07-31,2013-07-31,2014-07-31,2015-07-31,2016-07-31
NetCashProvidedByUsedInFinancingActivities,2444000.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2444000.000,,,,
NetCashProvidedByUsedInInvestingActivities,76404000.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,76404000.000,,,,
NetCashProvidedByUsedInOperatingActivities,-2959000.000,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2959000.000,,,,
NetIncomeLoss,-12924000.000,,,,
OperatingExpenses,46912000.000,,,,
OperatingIncomeLoss,-13958000.000,,,,
OperatingLeasesRentExpenseNet,2000000.000,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,165000.000,,,,
PaymentsForRestructuring,,6094000.000,,,
PaymentsToAcquireInvestments,308872000.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,1655000.000,,,,
ProceedsAndExcessTaxBenefitFromSharebasedCompensation,2400000.000,38000.000,,,
ProceedsFromSaleMaturityAndCollectionsOfInvestments,386931000.000,,,,
ProceedsFromStockOptionsExercised,2444000.000,,,,
ProductWarrantyAccrualPayments,306000.000,,,,
ProductWarrantyAccrualWarrantiesIssued,238000.000,,,,
ProvisionForDoubtfulAccounts,-30000.000,,,,
ResearchAndDevelopmentExpense,27190000.000,,,,
RestructuringCharges,-271000.000,,,,
RestructuringReserveAccrualAdjustment,-227000.000,-161000.000,,,
RestructuringReserveSettledWithCash,67000.000,,,,
Revenues,57285000.000,,,,
SalesRevenueGoodsNet,34096000.000,,,,
SalesRevenueNet,57285000.000,,,,
SalesRevenueServicesNet,23189000.000,,,,
SellingAndMarketingExpense,10444000.000,,,,
ShareBasedCompensation,3789000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresIntrinsicValue,0.300,5000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.469,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.013,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,-729940.000,10754044.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,17875.000,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,17.400,13.220,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,21.910,3.970,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,18.370,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,-140485.000,2800.000,,,
StockIssuedDuringPeriodValueShareBasedCompensationGross,2444000.000,,,,
TaxBenefitFromStockOptionsExercised1,47800000.000,,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,137000.000,99000.000,83000.000,82000.000,70000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,166000.000,30000.000,39000.000,281000.000,1657000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,4500000.000,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,28807000.000,,,,
WeightedAverageNumberOfSharesIssuedBasic,28807000.000,,,,
WeightedAverageNumberOfSharesOutstandingBasic,28807000.000,,,,
