,2011-08-31,2011-11-30,2012-02-29,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31
LiabilitiesCurrent,,,,,,,,32771.000,145097.000,630013.000,230316.000,583300.000,381532.000,534316.000,1810700.000,2984300.000,3895856.000,5020399.000,7361412.000
NotesPayable,,,,,,,,,,,,,,,,442404.000,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,,,,,,,,,1090780.000
NotesReceivableNet,,,,,,,,,,,,,234900.000,129900.000,,,,,
OperatingLossCarryforwards,,,,,32170.000,36600.000,40900.000,,,,,,,,,,,,
OtherAssets,,,,,,,,,,,,,,,,16319.000,8396.000,8397.000,8397.000
OtherAssetsCurrent,,,,,,,,,,44070.000,28946.000,27963.000,51695.000,14733.000,141139.000,37883.000,114606.000,254697.000,
OtherNotesPayable,,,,,,,,,,,,,,,,442404.000,674903.000,,
OtherNotesPayableCurrent,,,,,,,,,,,,,,,,,,798904.000,907022.000
PropertyPlantAndEquipmentGross,,,,,,,,,,,,,,,,149220.000,,,
PropertyPlantAndEquipmentNet,,,,,,,,,,5788.000,32260.000,5375.000,5168.000,16324.000,143142.000,139394.000,141203.000,135109.000,129524.000
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,,,,,,,-24462565.000,-21417865.000
SeniorNotesCurrent,,,,,,,,,,,,,,,,,,,2310000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,,,,,,230837.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,,,,,5.000,,,
SharePrice,,,,,,,,,,,,,6.130,6.120,,,,,
SharesIssued,4885000.000,,,,,,,,,,,,,,,,,,
SharesOutstanding,,,,,4885000.000,87930000.000,87930000.000,,,,,,,,,,,,
StockholdersEquity,14230.000,1425.000,130.000,0.000,-4300.000,-8600.000,-12900.000,19847229.000,19754910.000,19654222.000,19397908.000,19502439.000,19359527.000,18226663.000,25473463.000,11513296.000,11938483.000,8457452.000,12810571.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,14230.000,1425.000,130.000,,-4300.000,-8600.000,-12900.000,,,,19397908.000,19502439.000,19359527.000,18226663.000,25473463.000,11513296.000,11938483.000,8457452.000,12810571.000
