,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,379000000.000,379000000.000,379095000.000,379095000.000,379095000.000,379095000.000,379095000.000,427345000.000,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,4000000.000,3000000.000,1990000.000,995000.000,3980000.000,,,,4480000.000,,,,4480000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,4000000.000,4000000.000,3980000.000,3980000.000,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,4000000.000,4000000.000,3980000.000,3980000.000,3980000.000,3980000.000,3980000.000,4480000.000,427345000.000,427345000.000,427345000.000,427345000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,4000000.000,4000000.000,3980000.000,3980000.000,3980000.000,3980000.000,3980000.000,4480000.000,4480000.000,4480000.000,4480000.000,4480000.000,227345000.000,227345000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,4000000.000,4000000.000,3980000.000,3980000.000,3980000.000,3980000.000,3980000.000,4480000.000,4480000.000,4480000.000,4480000.000,4480000.000,4480000.000,4480000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,2985000.000,1990000.000,1120000.000,,3360000.000,2240000.000,1120000.000,,3360000.000
LongTermDebtNoncurrent,,390876000.000,390062000.000,389260000.000,388429000.000,387600000.000,373287000.000,372901000.000,421534000.000,420785000.000,419483000.000,419380000.000,419310000.000,225748000.000,225149000.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,200000000.000,200000000.000
OtherAssetsNoncurrent,,7135000.000,6851000.000,12524000.000,12076000.000,11552000.000,1386000.000,1385000.000,1188000.000,1188000.000,1139000.000,1089000.000,1039000.000,1176000.000,1176000.000
OtherLiabilitiesCurrent,,2581000.000,3708000.000,4435000.000,6539000.000,5282000.000,4526000.000,3149000.000,4495000.000,4975000.000,4000000.000,3940000.000,3876000.000,1942000.000,3269000.000
OtherLiabilitiesNoncurrent,,758000.000,946000.000,959000.000,1074000.000,1177000.000,1191000.000,1472000.000,1825000.000,1734000.000,1937000.000,1815000.000,2371000.000,2589000.000,2915000.000
PartnersCapital,,151371000.000,130978000.000,138899000.000,118858000.000,188064000.000,161404000.000,234882000.000,258024000.000,236863000.000,202970000.000,182303000.000,170605000.000,153251000.000,166995000.000
PrepaidExpenseAndOtherAssetsCurrent,,3629000.000,3123000.000,1698000.000,2222000.000,3664000.000,2062000.000,699000.000,5999000.000,4721000.000,2734000.000,4801000.000,4308000.000,2712000.000,2064000.000
PropertyPlantAndEquipmentGross,,394591000.000,431175000.000,468717000.000,530739000.000,601947000.000,744515000.000,777522000.000,779274000.000,780468000.000,781675000.000,784267000.000,787179000.000,787162000.000,787415000.000
PropertyPlantAndEquipmentNet,,361007000.000,391930000.000,423777000.000,479947000.000,545258000.000,681742000.000,702684000.000,688889000.000,674699000.000,660725000.000,647814000.000,635481000.000,620214000.000,605222000.000
RatioOfIndebtednessToNetCapital1,,,,,,,,2.370,2.710,,3.030,3.650,4.600,3.180,3.080
RestrictedCashAndCashEquivalentsAtCarryingValue,,282000.000,282000.000,282000.000,,,,,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,151371000.000,130978000.000,138899000.000,118858000.000,188064000.000,161404000.000,234882000.000,258024000.000,236863000.000,202970000.000,182303000.000,170605000.000,153251000.000,166995000.000
UnamortizedDebtIssuanceExpense,,,,,,,117000.000,86000.000,54000.000,,29000.000,,,,
