,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-2700000.000,2000000.000,-9000000.000,4000000.000,-3000000.000,5000000.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,-2000000.000,11000000.000,-10000000.000,2000000.000
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,100000.000,-1000000.000,-1000000.000,-2000000.000,,3000000.000
IncreaseDecreaseInAllowanceForEquityFundsUsedDuringConstruction,,,,,1000000.000,
IncreaseDecreaseInDueToAffiliates,,,-15000000.000,,,
IncreaseDecreaseInInterestPayableNet,-200000.000,,2000000.000,,4000000.000,1000000.000
IncreaseDecreaseInOperatingCapital,3000000.000,-3000000.000,8000000.000,-17000000.000,9000000.000,-2000000.000
IncreaseDecreaseInOtherCurrentAssets,,,,,,-3000000.000
IncreaseDecreaseInOtherOperatingLiabilities,-900000.000,1000000.000,2000000.000,,,
InterestExpenseDebtExcludingAmortization,,,,,58000000.000,65000000.000
InterestExpenseLongTermDebt,13900000.000,22000000.000,42000000.000,48000000.000,,
InterestIncomeExpenseNonoperatingNet,,,-44000000.000,-50000000.000,,
InterestPaidNet,13100000.000,24000000.000,42000000.000,47000000.000,54000000.000,63000000.000
InterestRateCashFlowHedgeGainLossReclassifiedToEarningsNet,,,-1000000.000,-2000000.000,-2000000.000,-3000000.000
InvestmentIncomeInterest,1500000.000,,,,,
ManagingMemberOrGeneralPartnerSubsequentDistributionAmount,,,,,3000000.000,7000000.000
NetCashProvidedByUsedInContinuingOperations,25900000.000,-26000000.000,22000000.000,1000000.000,13000000.000,11000000.000
NetCashProvidedByUsedInFinancingActivities,404500000.000,-223000000.000,670000000.000,-73000000.000,20000000.000,-141000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,404500000.000,-223000000.000,670000000.000,-73000000.000,20000000.000,-141000000.000
NetCashProvidedByUsedInInvestingActivities,-547800000.000,44000000.000,-920000000.000,-234000000.000,-301000000.000,-229000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-547800000.000,44000000.000,-920000000.000,-234000000.000,-301000000.000,-229000000.000
NetCashProvidedByUsedInOperatingActivities,169200000.000,153000000.000,272000000.000,308000000.000,294000000.000,381000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,169200000.000,153000000.000,272000000.000,308000000.000,294000000.000,381000000.000
NetIncomeLoss,157400000.000,137000000.000,,172000000.000,,
NetIncomeLossAllocatedToGeneralPartners,3100000.000,3000000.000,3000000.000,4000000.000,,4000000.000
NetIncomeLossAllocatedToLimitedPartners,154300000.000,134000000.000,126000000.000,168000000.000,,
NetIncomeLossAttributableToNoncontrollingInterest,,,,32000000.000,,
NetIncomeLossNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,,,2.130,2.670,,
NetIncomeLossPerOutstandingLimitedPartnershipUnit,3.020,2.510,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,2.130,2.670,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitDiluted,,2.510,,,,
NoncashMergerRelatedCosts,,,,,2000000.000,
OperatingCostsAndExpenses,14600000.000,17000000.000,55000000.000,54000000.000,53000000.000,50000000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,13900000.000,,,-1000000.000,,2000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,1000000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,-1000000.000,,3000000.000
OtherNonoperatingIncome,,,,1000000.000,5000000.000,1000000.000
PartnersCapitalAccountAcquisitions,-133600000.000,,,,,
PartnersCapitalAccountContributions,,,,,2000000.000,
PartnersCapitalAccountDistributions,154800000.000,169000000.000,,,,262000000.000
PartnersCapitalAccountSaleOfUnits,337600000.000,,,,,
PartnersCapitalAccountUnitsSaleOfUnits,7300000.000,,,,,
PaymentsForProceedsFromOtherInvestingActivities,,,,,-1000000.000,-1000000.000
PaymentsOfCapitalDistribution,154800000.000,169000000.000,37000000.000,,,
PaymentsOfDebtIssuanceCosts,6900000.000,,2000000.000,,3000000.000,1000000.000
PaymentsOfDividendsMinorityInterest,,,52000000.000,50000000.000,9000000.000,
PaymentsToAcquirePropertyPlantAndEquipment,3500000.000,2000000.000,15000000.000,10000000.000,54000000.000,28000000.000
ProceedsFromContributionsFromAffiliates,,,18000000.000,,,
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,337600000.000,,381000000.000,,,
ProceedsFromIssuanceOfLongTermDebt,894400000.000,8000000.000,937000000.000,35000000.000,618000000.000,209000000.000
ProceedsFromIssuanceOrSaleOfEquity,,,,,,84000000.000
ProceedsFromPartnershipContribution,,,,,2000000.000,
ProceedsFromPreviousAcquisition,,,1000000.000,,,
ProceedsFromShortTermDebt,,,,170000000.000,,
ProfitLoss,,,,204000000.000,,
RealEstateTaxExpense,,,23000000.000,21000000.000,19000000.000,19000000.000
RepaymentsOfLongTermDebt,665800000.000,62000000.000,372000000.000,89000000.000,404000000.000,254000000.000
StockIssued1,,,,,95000000.000,
WeightedAverageLimitedPartnershipUnitsOutstanding,51100000.000,53500000.000,58900000.000,62700000.000,,
WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,,53500000.000,58900000.000,62700000.000,,
