,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,71390000.000,102705000.000,138172000.000,137541000.000,203083000.000
IncomeTaxReconciliationOtherAdjustments,,589000.000,305000.000,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,75000.000,95000.000,606000.000,2021000.000,2230000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,19347000.000,25797000.000,39507000.000,45738000.000,16635000.000,45983000.000
IncreaseDecreaseInDeferredRevenue,17979000.000,15120000.000,20383000.000,14357000.000,15608000.000,7900000.000
IncreaseDecreaseInOtherOperatingAssets,17438000.000,18758000.000,21887000.000,1191000.000,-4162000.000,53114000.000
IncreaseDecreaseInRestrictedCash,47481000.000,10150000.000,-18999000.000,-79839000.000,9059000.000,-528000.000
InterestAndOtherIncome,4022000.000,9893000.000,,,,
InterestExpense,57692000.000,147413000.000,192370000.000,220590000.000,266144000.000,286201000.000
InterestExpenseBorrowings,,149807000.000,201402000.000,235593000.000,275755000.000,296142000.000
InterestExpenseDebt,44862000.000,130419000.000,168743000.000,192818000.000,235637000.000,255259000.000
InterestOnConvertibleDebtNetOfTax,,5627000.000,5783000.000,5811000.000,5806000.000,5780000.000
InterestPaidCapitalized,10390000.000,19388000.000,32659000.000,42775000.000,40118000.000,40883000.000
InterestPaidNet,51986000.000,124731000.000,188464000.000,211345000.000,259968000.000,293969000.000
LitigationSettlementExpense,,,,,72000000.000,
NetCashProvidedByUsedInContinuingOperations,-47016000.000,-51716000.000,40084000.000,12646000.000,-126144000.000,118127000.000
NetCashProvidedByUsedInFinancingActivities,2662974000.000,1802179000.000,1571765000.000,1049285000.000,1186862000.000,1103565000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2662974000.000,1802179000.000,1571765000.000,1049285000.000,1186862000.000,1103565000.000
NetCashProvidedByUsedInInvestingActivities,-2977156000.000,-2344924000.000,-2185894000.000,-1805657000.000,-2152801000.000,-2005516000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2977156000.000,-2344924000.000,-2185894000.000,-1805657000.000,-2152801000.000,-2005516000.000
NetCashProvidedByUsedInOperatingActivities,267166000.000,491029000.000,654213000.000,769018000.000,839795000.000,1020078000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,267166000.000,491029000.000,654213000.000,769018000.000,839795000.000,1020078000.000
NetIncomeLossAvailableToCommonStockholdersBasic,53232000.000,131919000.000,190411000.000,255998000.000,253391000.000,374925000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,137546000.000,196194000.000,261809000.000,259197000.000,380705000.000
OperatingExpenses,253900000.000,451773000.000,565233000.000,655717000.000,829887000.000,838817000.000
OperatingLeasesIncomeStatementContingentRevenue,,25000000.000,,,,
OperatingLeasesIncomeStatementDepreciationExpenseOnPropertySubjectToOrHeldForLease,112307000.000,216219000.000,280037000.000,336657000.000,397760000.000,452682000.000
OperatingLeasesIncomeStatementLeaseRevenue,332719000.000,645853000.000,836516000.000,991241000.000,1174544000.000,1339002000.000
OperatingLeasesRentExpenseNet,,2500000.000,2100000.000,1800000.000,2000000.000,2200000.000
PaymentsForFlightEquipment,360587000.000,418278000.000,828839000.000,601307000.000,597170000.000,868091000.000
PaymentsForProceedsFromOtherInvestingActivities,86668000.000,74905000.000,125184000.000,239451000.000,219732000.000,
PaymentsOfDebtIssuanceCosts,13933000.000,42149000.000,37535000.000,7975000.000,4518000.000,5042000.000
PaymentsOfDividendsCommonStock,,,7608000.000,12243000.000,16405000.000,20555000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,8456000.000,7312000.000,12664000.000,18089000.000,5302000.000,5890000.000
PaymentsToAcquireEquipmentOnLease,,,,,,1914093000.000
PaymentsToAcquireOtherProductiveAssets,2529901000.000,1899231000.000,1329619000.000,1568748000.000,2088646000.000,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,211372000.000
ProceedsFromConvertibleDebt,193000000.000,,,,,
ProceedsFromIssuanceOfCommonStock,,,,944000.000,60000.000,20000.000
ProceedsFromIssuanceOfDebt,1344530000.000,2115607000.000,1608854000.000,1663120000.000,1232384000.000,2021966000.000
ProceedsFromRepaymentsOfDebt,-84796000.000,-432129000.000,-531831000.000,-577212000.000,-328248000.000,-1093910000.000
ProceedsFromRepaymentsOfLinesOfCredit,,,,,151000000.000,46000000.000
ProceedsFromSaleOfFlightEquipment,,47490000.000,97748000.000,603849000.000,752747000.000,988040000.000
ProvisionForLoanAndLeaseLosses,,,0.000,0.000,0.000,0.000
Revenues,336741000.000,655746000.000,858675000.000,1050493000.000,1222840000.000,1419055000.000
SalesRevenueNet,336741000.000,655746000.000,858675000.000,1050493000.000,1222840000.000,1419055000.000
SellingGeneralAndAdministrativeExpense,44559000.000,56453000.000,71212000.000,82422000.000,76961000.000,82993000.000
ShareBasedCompensation,39342000.000,31688000.000,21614000.000,16048000.000,17022000.000,16941000.000
StockIssuedDuringPeriodValueNewIssues,867230000.000,-97000.000,,,,
StockIssuedDuringPeriodValueShareBasedCompensationGross,,,,,,96000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,140000.000,,944000.000,177000.000,
TangibleAssetImpairmentCharges,,,0.000,0.000,0.000,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,6664592.000,7434413.000,8049943.000,8081091.000,7997566.000
WeightedAverageNumberOfDilutedSharesOutstanding,90416346.000,107656463.000,108963550.000,110192771.000,110628865.000,110798727.000
WeightedAverageNumberOfSharesOutstandingBasic,89592945.000,100991871.000,101529137.000,102142828.000,102547774.000,102801161.000
