,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31
PreferredStockSharesOutstanding,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1100000.000,1973545.000
PreferredStockValue,110.000,110.000,110.000,110.000,110.000,110.000,110.000,110.000,110.000,110.000,110.000,110.000,110.000,110.000,110.000,110.000,197.000
PrepaidExpense,3975.000,,,,,,,,,,,,,,,,
PrepaidExpenseCurrent,,,525.000,,,2100.000,550.000,,,2200.000,,,,,,,
PrepaidExpenseCurrentAndNoncurrent,,2100.000,525.000,5500.000,3850.000,4010.000,9036.000,11125.000,9959.000,5858.000,8677.000,11500.000,14488.000,18169.000,7875.000,4000.000,1000.000
PropertyPlantAndEquipmentNet,,,,,,,,,,,,,,,11819.000,,
RetainedEarningsAccumulatedDeficit,-795872.000,-938333.000,-1066118.000,-1087519.000,-1150016.000,-1303074.000,-1392923.000,-1474565.000,-1517426.000,-1787276.000,-1900438.000,-1987714.000,-2220159.000,-4511780.000,-3712574.000,-4285598.000,-4782275.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,,,,,1318333.000,1300000.000,1300000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,,,,,,1.377,1.390,1.390
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,,,,1068333.000,1318333.000,1300000.000,1300000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,,,1.559,1.377,1.390,1.390
StockholdersEquity,-879730.000,-1013453.000,-1135478.000,-981119.000,-1037856.000,-893154.000,-476504.000,-521018.000,-563317.000,-832604.000,-911217.000,-997930.000,-1138793.000,-3061577.000,-1592525.000,-1847722.000,-1410546.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-879730.000,-1013453.000,-1135478.000,-981119.000,-1037856.000,-893154.000,-476504.000,-521018.000,-563317.000,-832604.000,-911217.000,-997930.000,-1138793.000,-3061577.000,-1592525.000,-1847722.000,-1423168.000
