,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
PreferredStockValue,,,,3250.000,3250.000,,,3250.000,,3250.000,3250.000,3250.000
PrepaidExpenseCurrent,3379.000,852.000,150556.000,440254.000,25185.000,2855.000,2852.000,,0.000,5739.000,,
PropertyPlantAndEquipmentNet,,,7688681.000,16795284.000,18311958.000,18291948.000,18263010.000,18247442.000,,3558891.000,16539.000,16539.000
PropertyPlantAndEquipmentOther,,,,673129.000,668346.000,668346.000,668346.000,668346.000,668349.000,,,
PropertyPlantAndEquipmentOtherAccumulatedDepreciation,,,,40693.000,73107.000,96978.000,120924.000,-145657.000,170391.000,-787.000,-1574.000,-2361.000
PropertyPlantAndEquipmentOtherNet,,,288541.000,632436.000,595239.000,571368.000,547422.000,537628.000,497958.000,,,
ProvedOilAndGasPropertySuccessfulEffortMethod,,,,16175484.000,17741096.000,17746240.000,17749802.000,17749802.000,,1571000.000,1571000.000,1571000.000
RetainedEarningsAccumulatedDeficit,,,-583142.000,-2774626.000,-3665754.000,-4772402.000,-5807824.000,-6671435.000,-17957915.000,-18330237.000,-18725409.000,-22514090.000
SaleOfStockPricePerShare,,,,1.750,,,,,,,,
StockholdersEquity,2463.000,-38172.000,,3157164.000,2449686.000,1454039.000,418616.000,-444995.000,-11731475.000,-11567297.000,-11962469.000,-15751150.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,-38172.000,7295982.000,9149164.000,8441686.000,7335039.000,6299616.000,5436005.000,-5850475.000,-6186297.000,-6581469.000,-10370150.000
TemporaryEquityCarryingAmount,,,5500000.000,,,,,,,,,
TemporaryEquityCarryingAmountAttributableToParent,,,,,,,,492000.000,,492000.000,492000.000,492000.000
UnprovedOilAndGasPropertySuccessfulEffortMethod,,,,0.000,0.000,0.000,0.000,,,1975197.000,1975197.000,
