,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
IntangibleAssetsNetExcludingGoodwill,,,,,,124581000.000,121374000.000,118222000.000,115070000.000,111919000.000,108767000.000
Liabilities,,112985000.000,111431000.000,114925000.000,107595000.000,278638000.000,279266000.000,275424000.000,265844000.000,259149000.000,248018000.000
LiabilitiesAndStockholdersEquity,133421000.000,153652000.000,149903000.000,150370000.000,141405000.000,328398000.000,325561000.000,320463000.000,317062000.000,305967000.000,292114000.000
LiabilitiesCurrent,117531000.000,26040000.000,33338000.000,36908000.000,35599000.000,34881000.000,37302000.000,38953000.000,37431000.000,37168000.000,37151000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,2412000.000,0.000,,,,,,,,,
LinesOfCreditCurrent,97845000.000,,,,,,,,,,
LongTermDebt,,,,,,239444000.000,238377000.000,233909000.000,226800000.000,220894000.000,209981000.000
LongTermLineOfCredit,,81358000.000,72921000.000,72385000.000,66921000.000,239444000.000,238377000.000,233909000.000,226800000.000,220894000.000,209981000.000
NotesReceivableRelatedPartiesCurrent,,2472000.000,2300000.000,2327000.000,4501000.000,,2761000.000,2375000.000,5425000.000,,1130000.000
OtherAssetsNoncurrent,,,5123000.000,5248000.000,4778000.000,,33970000.000,33970000.000,33970000.000,,33589000.000
OtherLiabilitiesCurrent,2126000.000,877000.000,844000.000,2083000.000,2453000.000,2914000.000,3211000.000,4016000.000,2406000.000,3513000.000,3351000.000
PartnersCapital,9707000.000,40667000.000,38472000.000,35445000.000,33810000.000,49760000.000,46295000.000,45039000.000,51218000.000,46818000.000,44096000.000
PartnersCapitalDistributionAmountPerShare,,,,0.290,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,909000.000,7141000.000,14954000.000,15460000.000,10947000.000,3908000.000,9762000.000,10926000.000,10514000.000,2562000.000,9737000.000
PrepaidExpenseNoncurrent,,2757000.000,,,,1376000.000,,,,192000.000,
PrepaidRent,3504000.000,3229000.000,,,,10191000.000,,,,10325000.000,
PropertyPlantAndEquipmentGross,92886000.000,87879000.000,81918000.000,83910000.000,78652000.000,138681000.000,143388000.000,143634000.000,142897000.000,137009000.000,137650000.000
PropertyPlantAndEquipmentNet,90267000.000,84059000.000,77200000.000,78701000.000,72065000.000,133010000.000,135888000.000,134243000.000,131662000.000,125702000.000,124728000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,6490000.000,4833000.000,5785000.000,5348000.000,4640000.000,7529000.000,5616000.000,5564000.000,5433000.000,5498000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,40667000.000,38472000.000,35445000.000,33810000.000,49760000.000,46295000.000,45039000.000,51218000.000,46818000.000,44096000.000
UnrecognizedTaxBenefits,,,,,,,,,,0.000,0.000
