,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2016-01-03,2016-04-03,2016-07-03
IntangibleAssetsNetExcludingGoodwill,,243000.000,222000.000,202000.000,182000.000,161000.000,141000.000,121000.000,101000.000,80000.000,60000.000,40000.000,,,,,,
InterestPayableCurrent,,,,6761000.000,2222000.000,6659000.000,2303000.000,118000.000,165000.000,166000.000,146000.000,127000.000,,,,,,
InventoryNet,,2124000.000,2173000.000,2750000.000,2341000.000,2315000.000,2457000.000,2564000.000,2497000.000,2539000.000,2392000.000,2719000.000,2458000.000,2529000.000,2661000.000,2910000.000,2669000.000,2648000.000
Land,,,,19904000.000,,,,15277000.000,,,,19455000.000,,,,23363000.000,,
LeaseholdImprovementsGross,,,,113679000.000,,,,130623000.000,,,,168719000.000,,,,206293000.000,,
LettersOfCreditOutstandingAmount,,9400000.000,9400000.000,9400000.000,,,,8400000.000,7500000.000,7500000.000,7500000.000,8800000.000,,,,5500000.000,,
Liabilities,,283402000.000,283086000.000,293225000.000,284310000.000,290514000.000,285347000.000,160479000.000,144478000.000,150314000.000,153556000.000,158369000.000,158001000.000,161811000.000,165254000.000,171663000.000,169544000.000,171894000.000
LiabilitiesAndStockholdersEquity,,285961000.000,289673000.000,303729000.000,300039000.000,312468000.000,313262000.000,318785000.000,313274000.000,329738000.000,343380000.000,357956000.000,369918000.000,386200000.000,399266000.000,415645000.000,424389000.000,436875000.000
LiabilitiesCurrent,,32605000.000,31973000.000,41278000.000,33120000.000,39461000.000,34812000.000,38087000.000,26883000.000,31062000.000,33851000.000,39423000.000,35625000.000,38696000.000,44081000.000,46305000.000,43593000.000,47165000.000
LineOfCredit,,,,,,,,,,,,,,,,71000000.000,70900.000,67900.000
LineOfCreditFacilityAmountOutstanding,,0.000,0.000,0.000,,,,71000000.000,64000000.000,66000000.000,66000000.000,66000000.000,,,,,,
LineOfCreditFacilityCurrentBorrowingCapacity,,25000000.000,25000000.000,25000000.000,,,,,,,,,,,,,,
LineOfCreditFacilityRemainingBorrowingCapacity,,15600000.000,15600000.000,15600000.000,,,,70600000.000,78500000.000,76500000.000,76500000.000,75200000.000,,,,73500000.000,,
LongTermDebt,,200979000.000,200963000.000,200949000.000,,,,72385000.000,,,,67325000.000,,,,72681000.000,,
LongTermDebtCurrent,,61000.000,61000.000,60000.000,58000.000,57000.000,56000.000,61000.000,61000.000,61000.000,61000.000,61000.000,42000.000,36000.000,52000.000,69000.000,55000.000,55000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,683000.000,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,60000.000,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,53000.000,,,,71000000.000,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,200048000.000,,,,,,,,66000000.000,,,,71000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,48000.000,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,57000.000,,,,,,,,,,,,,,
LongTermDebtNoncurrent,,200918000.000,200902000.000,200889000.000,200875000.000,200861000.000,200847000.000,72324000.000,65310000.000,67295000.000,67279000.000,67264000.000,71266000.000,72264000.000,68732000.000,72612000.000,72513000.000,69498000.000
MachineryAndEquipmentGross,,,,118489000.000,,,,136088000.000,,,,159596000.000,,,,194181000.000,,
OperatingLeasesFutureMinimumPaymentsDue,,,,333694000.000,,,,364776000.000,,,,421719000.000,,,,481125000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,29190000.000,,,,31541000.000,,,,34954000.000,,,,39038000.000,,
OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,,,,,,,,6300000.000,,,,5600000.000,,,,2800000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,26827000.000,,,,28795000.000,,,,32275000.000,,,,35148000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,27960000.000,,,,29813000.000,,,,33086000.000,,,,36808000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,28400000.000,,,,30798000.000,,,,34048000.000,,,,37531000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,28968000.000,,,,31177000.000,,,,34873000.000,,,,38474000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,192349000.000,,,,212652000.000,,,,252483000.000,,,,294126000.000,,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,,1746000.000,2249000.000,1863000.000,2115000.000,2545000.000,1076000.000,1502000.000
OtherAccruedLiabilitiesNoncurrent,,808000.000,1336000.000,1358000.000,1371000.000,1298000.000,1247000.000,1243000.000,1806000.000,1577000.000,1466000.000,1610000.000,1381000.000,1359000.000,2778000.000,3286000.000,3705000.000,4138000.000
OtherAssetsNoncurrent,,2891000.000,3270000.000,3779000.000,3566000.000,3087000.000,3308000.000,4152000.000,4165000.000,4806000.000,2889000.000,2668000.000,3430000.000,2696000.000,2616000.000,2516000.000,2451000.000,2546000.000
OtherLiabilitiesCurrent,,5454000.000,5059000.000,5674000.000,6491000.000,5379000.000,5968000.000,8305000.000,6042000.000,6435000.000,7232000.000,8183000.000,8469000.000,8897000.000,9768000.000,12096000.000,9078000.000,10404000.000
OtherLiabilitiesNoncurrent,,11232000.000,12077000.000,11933000.000,11827000.000,12258000.000,11957000.000,12538000.000,13784000.000,14386000.000,15772000.000,15943000.000,16641000.000,17290000.000,19789000.000,20997000.000,22591000.000,24532000.000
PrepaidExpenseAndOtherAssetsCurrent,,2685000.000,2747000.000,2596000.000,3155000.000,3583000.000,4617000.000,3357000.000,3465000.000,4245000.000,3368000.000,3166000.000,4576000.000,4372000.000,3242000.000,3219000.000,4778000.000,3783000.000
PrepaidRent,,2331000.000,2066000.000,2094000.000,2219000.000,2321000.000,2388000.000,2500000.000,2542000.000,2603000.000,2816000.000,2894000.000,2891000.000,2964000.000,3110000.000,3163000.000,3295000.000,3388000.000
PropertyPlantAndEquipmentGross,,,,269929000.000,,,,297448000.000,,,,364280000.000,,,,445995000.000,,
PropertyPlantAndEquipmentNet,,120672000.000,124892000.000,126516000.000,130936000.000,143256000.000,144407000.000,144527000.000,149429000.000,162207000.000,180170000.000,191371000.000,204882000.000,218589000.000,237611000.000,248992000.000,262838000.000,274960000.000
RelatedPartyTransactionDueFromToRelatedParty,,-33000.000,,,,,,,,,,,,,,,,
RestructuringReserve,,3280000.000,2443000.000,2432000.000,2203000.000,1883000.000,1545000.000,1439000.000,1341000.000,1294000.000,1203000.000,1251000.000,1212000.000,1226000.000,1545000.000,1832000.000,1774000.000,1648000.000
RetainedEarningsAccumulatedDeficit,,-6188000.000,-2539000.000,23000.000,4822000.000,9791000.000,14833000.000,9280000.000,17999000.000,27313000.000,36468000.000,45456000.000,55957000.000,67206000.000,75151000.000,83992000.000,93887000.000,102803000.000
SaleLeasebackTransactionDeferredGainNet,,35622000.000,35107000.000,36096000.000,35457000.000,34901000.000,34696000.000,35873000.000,36843000.000,35912000.000,34995000.000,34079000.000,32808000.000,31899000.000,30990000.000,30086000.000,29184000.000,29036000.000
SalesAndExciseTaxPayableCurrent,,,,,,,,,,,,1933000.000,1710000.000,2000000.000,2293000.000,3031000.000,1669000.000,1905000.000
SegmentReportingInformationNetAssets,,285961000.000,289673000.000,303729000.000,300039000.000,312468000.000,,,,,,,,,,,,
SeniorNotes,,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,0.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,611383.000,763235.000,766196.000,744113.000,694807.000,644066.000,627311.000,536793.000,466058.000,427767.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,11.620,12.470,12.490,14.400,14.830,14.850,14.810,19.330,20.140,20.540,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,,3300000.000,,,,3300000.000,,,,3300000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,,2395650.000,,,,2302033.000,,,,2233698.000,,
SharePrice,,,,,,,,46.000,,,,,,,,,,
StockholdersEquity,,2559000.000,6587000.000,10504000.000,15729000.000,21954000.000,27915000.000,158306000.000,168796000.000,179424000.000,189824000.000,199587000.000,211917000.000,224389000.000,234012000.000,243982000.000,254845000.000,264981000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,2559000.000,6587000.000,10504000.000,15729000.000,21954000.000,27915000.000,158306000.000,168796000.000,179424000.000,189824000.000,199587000.000,211917000.000,224389000.000,234012000.000,243982000.000,254845000.000,264981000.000
UnrecognizedTaxBenefits,,0.000,0.000,0.000,,,,0.000,,,,0.000,,,,0.000,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,0.000,0.000,0.000,,,,0.000,,,,0.000,,,,0.000,,
ValuationAllowancesAndReservesBalance,,,,,,,,516000.000,,,,1010000.000,,,,1036000.000,,
WorkersCompensationLiabilityCurrent,,,,,,,,,,,,3996000.000,4095000.000,4503000.000,4737000.000,5540000.000,5448000.000,6113000.000
WorkersCompensationLiabilityNoncurrent,,1434000.000,1874000.000,1270000.000,1045000.000,1180000.000,935000.000,729000.000,660000.000,716000.000,1475000.000,977000.000,1075000.000,1075000.000,758000.000,697000.000,1139000.000,1792000.000
