,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-11-30,2017-02-28,2017-05-31
LiabilitiesAndStockholdersEquity,322.000,9167.000,2864.000,2464.000,1680.000,780.000,,1894027.000,2175352.000,2729880.000
LiabilitiesCurrent,4175.000,10544.000,12699.000,29230.000,33604.000,37185.000,34869.000,1075378.000,960679.000,1232591.000
LongTermDebtNoncurrent,,,,,,,,308782.000,439433.000,558693.000
LongTermNotesPayable,,,,,,,,291949.000,410879.000,457459.000
MembersEquityAttributableToNoncontrollingInterest,,,,,,,,55.000,,
MinorityInterest,,,,,,,,,456.000,708.000
NotesPayableCurrent,,,,,,,32547.000,32548.000,32548.000,32548.000
OperatingLeasesFutureMinimumPaymentsReceivable,,,,,,,2909944.000,3743661.000,5204857.000,5204857.000
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,,395233.000,422600.000,371798.000,371798.000
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,,,379516.000,507741.000,713947.000,713947.000
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,,,387574.000,540541.000,747747.000,747747.000
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,,,387574.000,537321.000,744620.000,744620.000
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,,,390055.000,536517.000,741897.000,741897.000
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,,,,,,969992.000,1198941.000,1884848.000,1884848.000
OperatingLossCarryforwards,,,,,,,54459.000,,,
OtherLongTermDebtNoncurrent,,,,,,,,16833.000,28554.000,101234.000
OtherReceivables,,,,,,,,37456.000,37276.000,38700.000
PreferredStockSharesAuthorized,,,,,,,,25000000.000,25000000.000,25000000.000
PreferredStockSharesIssued,,,,,,,,870826.000,1227326.000,1433076.000
PreferredStockSharesOutstanding,,,,,,,,870826.000,1227326.000,1433076.000
PreferredStockValue,,,,,,,,1154127.000,1612328.000,1872755.000
PrepaidExpenseCurrent,,,,,,,,149634.000,104634.000,269615.000
PropertyPlantAndEquipmentGross,,,,,,,,1244202.000,1542297.000,1831516.000
PropertyPlantAndEquipmentNet,,,,,,,,791249.000,1018269.000,1265541.000
RelatedPartyTransactionDueFromToRelatedParty,,,,,,,,,49766.000,
RetainedEarningsAccumulatedDeficit,-13853.000,-20967.000,-29425.000,-46356.000,-51514.000,-55995.000,-54459.000,-1399422.000,-1629390.000,-1760370.000
StockholdersEquity,-3853.000,-1377.000,-9835.000,-26766.000,-31924.000,-36405.000,-34869.000,509867.000,775240.000,938596.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,509867.000,775240.000,938596.000
TaxesPayableCurrent,,,,,,,,63822.000,78931.000,82476.000
