,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,495100.000,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,452800.000,131500.000,-104700.000,,,
OtherNoncashExpense,-34900.000,-942900.000,978200.000,,,
PartnersCapitalAccountContributions,1834300.000,,,,,
PartnersCapitalAccountDistributions,16711900.000,6545000.000,4904200.000,4704400.000,1117200.000,509100.000
PaymentsOfCapitalDistribution,,,4904200.000,4704400.000,1117200.000,509100.000
PaymentsToAcquireOilAndGasEquipment,21300.000,77000.000,453200.000,4500.000,,
PriceRiskCashFlowHedgeGainOrLossReclassifiedToEarningsNet,-4657200.000,-1612000.000,,,,
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,51700.000,12800.000,9400.000,3400.000,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,3208100.000,,,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,42200.000,,,,
ResultsOfOperationsDepreciationDepletionAndAmortizationAndValuationProvisions,,7784600.000,2634400.000,,,
ResultsOfOperationsImpairmentOfOilAndGasProperties,,48973500.000,270100.000,297500.000,15228700.000,42400.000
ResultsOfOperationsIncomeBeforeIncomeTaxes,,-51665700.000,1190700.000,1021000.000,-15851800.000,-120100.000
ResultsOfOperationsProductionOrLiftingCosts,,3087300.000,3081200.000,,,
ResultsOfOperationsRevenueFromOilAndGasProducingActivities,17973300.000,8180000.000,7246500.000,5546600.000,,
