,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
FiniteLivedCustomerRelationshipsGross,,,,,,,696000000.000,691000000.000,687000000.000,683000000.000,678000000.000,674000000.000,670000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,18000000.000,,,,18000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,18000000.000,,,,18000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,18000000.000,,,,18000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,18000000.000,,,,18000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,18000000.000,,,,18000000.000,,
GeneralPartnersCapitalAccount,,0.000,,,,,,,,,,,
Goodwill,,,,,,,622000000.000,628000000.000,628000000.000,628000000.000,628000000.000,628000000.000,628000000.000
InterestPayableCurrent,22130000.000,14000000.000,21000000.000,12000000.000,25000000.000,13000000.000,28000000.000,20000000.000,29000000.000,20000000.000,25000000.000,15000000.000,26000000.000
InventoryNet,5600000.000,6000000.000,8000000.000,,,,13000000.000,,,,,,
Liabilities,2398228000.000,2029000000.000,2016000000.000,2316000000.000,2915000000.000,2536000000.000,4530000000.000,4921000000.000,4966000000.000,5200000000.000,4981000000.000,4935000000.000,5374000000.000
LiabilitiesAndStockholdersEquity,2876452000.000,2775000000.000,2727000000.000,2928000000.000,3719000000.000,4217000000.000,6092000000.000,6700000000.000,6736000000.000,7369000000.000,7150000000.000,7092000000.000,7479000000.000
LiabilitiesCurrent,501897000.000,166000000.000,163000000.000,151000000.000,501000000.000,169000000.000,241000000.000,408000000.000,572000000.000,459000000.000,397000000.000,182000000.000,203000000.000
LiabilitiesNoncurrent,1896331000.000,1863000000.000,1853000000.000,2165000000.000,2414000000.000,2367000000.000,4289000000.000,4513000000.000,4394000000.000,4741000000.000,4584000000.000,4753000000.000,5171000000.000
LimitedPartnersCapitalAccount,,562000000.000,554000000.000,543000000.000,688000000.000,897000000.000,935000000.000,1280000000.000,1288000000.000,1706000000.000,1746000000.000,1739000000.000,1739000000.000
LimitedPartnersCapitalAccountUnitsIssued,,,18700000.000,18700000.000,21300000.000,29700000.000,30600000.000,41900000.000,42300000.000,54200000.000,54200000.000,54200000.000,54300000.000
LimitedPartnersCapitalAccountUnitsOutstanding,,,18700000.000,18700000.000,21300000.000,29700000.000,30600000.000,41900000.000,42300000.000,54200000.000,54200000.000,54200000.000,54300000.000
LongTermDebt,,,,,,,3435000000.000,,,,3586000000.000,,
LongTermDebtCurrent,396037000.000,76000000.000,78000000.000,78000000.000,89000000.000,86000000.000,101000000.000,104000000.000,82000000.000,78000000.000,78000000.000,87000000.000,89000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,1440000000.000,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,78000000.000,,,,101000000.000,,,,78000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,77000000.000,,,,429000000.000,,,,144000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,74000000.000,,,,148000000.000,,,,454000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,84000000.000,,,,717000000.000,,,,213000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,83000000.000,,,,124000000.000,,,,609000000.000,,
LongTermDebtNoncurrent,1839241000.000,1781000000.000,1758000000.000,1802000000.000,1869000000.000,1824000000.000,3334000000.000,3429000000.000,3497000000.000,3586000000.000,3508000000.000,3681000000.000,3926000000.000
MinorityInterest,,,,75000000.000,119000000.000,791000000.000,,504000000.000,487000000.000,467000000.000,,420000000.000,367000000.000
OperatingLeasesFutureMinimumPaymentsDue,134800000.000,129000000.000,127000000.000,168000000.000,215000000.000,209000000.000,252000000.000,284000000.000,287000000.000,328000000.000,326000000.000,384000000.000,405000000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,4100000.000,4000000.000,4000000.000,5000000.000,7000000.000,6000000.000,8000000.000,9000000.000,9000000.000,10000000.000,10000000.000,10000000.000,11000000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,4000000.000,4000000.000,4000000.000,5000000.000,7000000.000,6000000.000,8000000.000,9000000.000,9000000.000,10000000.000,10000000.000,10000000.000,11000000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,4000000.000,4000000.000,4000000.000,5000000.000,6000000.000,6000000.000,8000000.000,9000000.000,9000000.000,10000000.000,10000000.000,10000000.000,11000000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,3900000.000,4000000.000,4000000.000,5000000.000,6000000.000,6000000.000,8000000.000,8000000.000,9000000.000,10000000.000,10000000.000,10000000.000,10000000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,116900000.000,112000000.000,107000000.000,139000000.000,178000000.000,176000000.000,212000000.000,244000000.000,248000000.000,286000000.000,276000000.000,337000000.000,358000000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,1900000.000,1000000.000,4000000.000,4000000.000,4000000.000,2000000.000,8000000.000,5000000.000,3000000.000,2000000.000,10000000.000,7000000.000,4000000.000
OperatingLossCarryforwards,,,31000000.000,,,,78000000.000,,,,184000000.000,,
OtherAssetsCurrent,7863000.000,11000000.000,8000000.000,10000000.000,11000000.000,13000000.000,17000000.000,15000000.000,19000000.000,22000000.000,28000000.000,29000000.000,28000000.000
OtherAssetsNoncurrent,67487000.000,70000000.000,63000000.000,81000000.000,95000000.000,90000000.000,49000000.000,53000000.000,55000000.000,61000000.000,78000000.000,76000000.000,69000000.000
OtherInventoriesSpareParts,,,,,,,,,,,16000000.000,,
OtherLiabilitiesCurrent,13376000.000,16000000.000,18000000.000,15000000.000,20000000.000,27000000.000,27000000.000,17000000.000,24000000.000,29000000.000,39000000.000,28000000.000,37000000.000
OtherLiabilitiesNoncurrent,40841000.000,17000000.000,22000000.000,26000000.000,23000000.000,25000000.000,81000000.000,121000000.000,156000000.000,151000000.000,67000000.000,66000000.000,72000000.000
PartnersCapital,478224000.000,,,,,,,,,,,,
PartnersCapitalAttributableToNoncontrollingInterest,,185000000.000,160000000.000,,,,633000000.000,,,,426000000.000,,
PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,,746000000.000,711000000.000,,,,1562000000.000,,,,2169000000.000,,
PrepaidExpenseCurrent,1583000.000,3000000.000,3000000.000,3000000.000,2000000.000,4000000.000,6000000.000,4000000.000,,,,,
PropertyPlantAndEquipmentGross,,,2333000000.000,,,,4679000000.000,,,,5738000000.000,,
PropertyPlantAndEquipmentNet,2087810000.000,2209000000.000,2169000000.000,2495000000.000,3199000000.000,3145000000.000,4197000000.000,4707000000.000,4677000000.000,5098000000.000,5051000000.000,5029000000.000,5393000000.000
RestrictedCashAndCashEquivalents,,,25000000.000,,,,,,,,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,344583000.000,,25000000.000,23000000.000,23000000.000,16000000.000,16000000.000,49000000.000,31000000.000,33000000.000,33000000.000,34000000.000,33000000.000
RestrictedCashAndCashEquivalentsNoncurrent,,,,5000000.000,3000000.000,3000000.000,,,,,,,
RetainedEarningsAccumulatedDeficit,85874000.000,0.000,0.000,,,,,,,,,,
SalesAndExciseTaxPayableCurrentAndNoncurrent,,,2000000.000,,,,3000000.000,,,,,,
ShortTermBorrowings,,,,,325000000.000,12000000.000,12000000.000,12000000.000,0.000,0.000,0.000,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,478224000.000,746000000.000,711000000.000,612000000.000,804000000.000,1681000000.000,1562000000.000,1779000000.000,1770000000.000,2169000000.000,2169000000.000,2157000000.000,2105000000.000
TaxCreditCarryforwardAmount,,,1000000.000,,,,2000000.000,,,,5000000.000,,
UnrecognizedTaxBenefits,,,4000000.000,,,,3000000.000,,,,3000000.000,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,4000000.000,,,,3000000.000,,,,3000000.000,,
ValueAddedTaxReceivable,,,0.000,,,,1000000.000,,,,,,
