,2011-12-31,2012-12-31,2013-12-31,2014-12-31
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,-137000.000,,-3356000.000,-102000.000
NetCashProvidedByUsedInFinancingActivities,156000.000,6927000.000,-12644000.000,315000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,156000.000,6927000.000,-12644000.000,315000.000
NetCashProvidedByUsedInInvestingActivities,-495000.000,-6826000.000,13329000.000,27000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-495000.000,-6826000.000,13329000.000,27000.000
NetCashProvidedByUsedInOperatingActivities,-548000.000,-394000.000,-411000.000,-499000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-548000.000,-394000.000,-411000.000,-499000.000
NetIncomeLoss,-2523000.000,-2148000.000,-504000.000,-1006000.000
NetIncomeLossAttributableToNoncontrollingInterest,-219000.000,-100000.000,466000.000,-875000.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-1269.110,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,-253.520,-506.040
NoncontrollingInterestIncreaseFromSaleOfParentEquityInterest,,,147000.000,
NonoperatingIncomeExpense,-1723000.000,-1613000.000,943000.000,1183000.000
OperatingExpenses,1950000.000,1903000.000,1749000.000,3956000.000
OperatingIncomeLoss,-1019000.000,-635000.000,-752000.000,-3033000.000
OperatingLeasesIncomeStatementLeaseRevenue,931000.000,1268000.000,997000.000,923000.000
OtherAssetImpairmentCharges,,,576000.000,2000000.000
OwnedPropertyManagementCosts,423000.000,524000.000,435000.000,539000.000
PaymentsOfDividends,0.000,,,
PaymentsOfLoanCosts,116000.000,,,
PaymentsToAcquireBusinessesAndInterestInAffiliates,722000.000,,,
PaymentsToAcquireEquityMethodInvestments,,,1175000.000,3496000.000
PaymentsToDevelopRealEstateAssets,160000.000,6111000.000,613000.000,108000.000
PaymentsToMinorityShareholders,0.000,,3356000.000,102000.000
ProceedsFromCollectionOfNotesReceivable,2000.000,,18000.000,7000.000
ProceedsFromContributionsFromAffiliates,137000.000,,147000.000,
ProceedsFromDistributionsReceivedFromRealEstatePartnerships,146000.000,143000.000,,
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,,3573000.000,3486000.000
ProceedsFromNotesPayable,220000.000,6028000.000,460000.000,
ProceedsFromRelatedPartyDebt,0.000,892000.000,860000.000,519000.000
ProceedsFromRentsReceived,,397000.000,,
ProceedsFromSaleOfRealEstateHeldforinvestment,0.000,,11584000.000,
ProfessionalFees,246000.000,237000.000,216000.000,245000.000
ProfitLoss,-2742000.000,-2248000.000,-38000.000,-1881000.000
ProvisionForDoubtfulAccounts,31000.000,30000.000,13000.000,12000.000
RealEstateAccumulatedDepreciationDepreciationExpense,,523303.000,,
RealEstateAccumulatedDepreciationRealEstateSold,,-6040.000,178106.000,85773.000
RealEstateCostOfRealEstateSold,,6040.000,11576511.000,85773.000
RealEstateOtherAcquisitions,,6032271.000,592539.000,183592.000
RelatedPartyTransactionRate,,,0.028,
RepaymentsOfNotesPayable,85000.000,90000.000,6805000.000,102000.000
RepaymentsOfRelatedPartyDebt,0.000,,3950000.000,
Revenues,931000.000,1268000.000,997000.000,923000.000
SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense,,,583630.000,488682.000
SalesRevenueNet,931000.000,1268000.000,997000.000,923000.000
TenantReimbursements,,398000.000,,
WeightedAverageLimitedPartnershipUnitsOutstanding,1988000.000,1988.000,1988.000,1988.000
