,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,4400000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,14600000.000,
DeferredTaxAssetsValuationAllowance,,,,2300000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,0.000,
DeferredTaxLiabilitiesNoncurrent,8600000.000,9300000.000,9100000.000,,
DeferredTaxLiabilitiesOther,,,,3800000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,14600000.000,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,,,,4000000.000,
DefinedBenefitPensionPlanLiabilitiesNoncurrent,80800000.000,80900000.000,82800000.000,98000000.000,86200000.000
DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,25500000.000,24400000.000,24400000.000,21200000.000,22000000.000
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,,,,,61800000.000
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,,22300000.000
DueToRelatedPartiesCurrent,0.000,0.000,0.000,0.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,10500000.000,9200000.000,7900000.000,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,52800000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,28600000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,4400000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,3600000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,4200000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,4200000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,4300000.000,
FiniteLivedIntangibleAssetsNet,,,,49300000.000,
ForeignCurrencyExchangeRateTranslation1,,,654290000.000,,
Goodwill,104400000.000,104200000.000,107600000.000,119300000.000,115100000.000
IncomeTaxesReceivable,,,,10600000.000,18000000.000
IntangibleAssetsGrossExcludingGoodwill,,,,105800000.000,
IntangibleAssetsNetExcludingGoodwill,33200000.000,32600000.000,34800000.000,53000000.000,51000000.000
InterestPayableCurrent,9000000.000,21400000.000,8300000.000,20800000.000,8300000.000
InventoryFinishedGoodsNetOfReserves,53100000.000,61700000.000,64200000.000,69000000.000,62000000.000
InventoryNet,110800000.000,114900000.000,117300000.000,121600000.000,101300000.000
InventoryRawMaterialsNetOfReserves,42800000.000,46800000.000,46700000.000,45600000.000,35900000.000
InventoryWorkInProcessNetOfReserves,5600000.000,6400000.000,6400000.000,7000000.000,3400000.000
Liabilities,1167700000.000,1184200000.000,1179400000.000,1228800000.000,1215400000.000
LiabilitiesAndStockholdersEquity,985600000.000,1034500000.000,1061000000.000,1089800000.000,1077700000.000
LiabilitiesCurrent,275200000.000,289400000.000,274300000.000,311500000.000,294300000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,54800000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,21600000.000
LiabilityForUncertainTaxPositionsNoncurrent,9600000.000,11000000.000,11600000.000,9700000.000,10900000.000
LongTermDebt,816200000.000,808200000.000,806600000.000,830900000.000,820600000.000
LongTermDebtCurrent,32000000.000,24500000.000,23200000.000,47900000.000,37900000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,770600000.000,771800000.000,772300000.000,770000000.000,770500000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,47900000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,3400000.000,3400000.000,3400000.000,2800000.000,2800000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,3400000.000,3400000.000,3400000.000,3400000.000,3400000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,3400000.000,3400000.000,3400000.000,3400000.000,3400000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,3400000.000,3400000.000,6400000.000,3400000.000,3400000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,32000000.000,22800000.000,17700000.000,,37100000.000
LongTermDebtNoncurrent,784200000.000,783700000.000,783400000.000,783000000.000,782700000.000
LongtermDebtWeightedAverageInterestRate,0.081,0.080,0.076,0.075,0.077
MarketableSecuritiesCurrent,,,,0.000,
MinorityInterest,4100000.000,4100000.000,3900000.000,3700000.000,4000000.000
NontradeReceivablesCurrent,,,,27800000.000,19000000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,44500000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,11200000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,2500000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,3600000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,5300000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,8300000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,13600000.000,
OtherAccruedLiabilitiesCurrent,41400000.000,44900000.000,43000000.000,39900000.000,41100000.000
OtherAssetsCurrent,36500000.000,43800000.000,47000000.000,51800000.000,53100000.000
OtherAssetsNoncurrent,23800000.000,25000000.000,28200000.000,27000000.000,23700000.000
OtherInventoryNetOfReserves,9300000.000,,,,
OtherLiabilitiesCurrent,121000000.000,137600000.000,133000000.000,141000000.000,96900000.000
OtherLiabilitiesNoncurrent,9300000.000,9900000.000,18200000.000,17700000.000,13800000.000
OtherLongTermDebtCurrent,32000000.000,24500000.000,23200000.000,47900000.000,
PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities,1200000.000,1200000.000,1200000.000,1200000.000,500000.000
PrepaidExpenseCurrent,,,,13400000.000,16100000.000
PropertyPlantAndEquipmentGross,,,,718000000.000,
PropertyPlantAndEquipmentNet,223500000.000,224200000.000,226100000.000,232200000.000,191500000.000
RetainedEarningsAccumulatedDeficit,-61200000.000,-25100000.000,3600000.000,-4700000.000,-21600000.000
StockholdersEquity,-186200000.000,-153800000.000,-122300000.000,-142700000.000,-141700000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-182100000.000,-149700000.000,-118400000.000,-139000000.000,-137700000.000
TreasuryStockValue,1700000.000,1700000.000,1800000.000,2100000.000,3000000.000
UndistributedEarningsOfForeignSubsidiaries,,,,272400000.000,
UnrecognizedTaxBenefits,,,,7400000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,2300000.000,
