,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
PropertyPlantAndEquipmentGross,7205000000.000,7636000000.000,8061000000.000,7572000000.000,7926000000.000,8434000000.000,8887000000.000,9359000000.000,9835000000.000,10317000000.000,10724000000.000,11075000000.000,11440000000.000,7310000000.000,6926000000.000,7017000000.000,7162000000.000,7279000000.000,7429000000.000
PropertyPlantAndEquipmentNet,7055000000.000,7370000000.000,7637000000.000,7069000000.000,7273000000.000,7616000000.000,7882000000.000,8212000000.000,8461000000.000,8728000000.000,8915000000.000,9016000000.000,9124000000.000,4755000000.000,4458000000.000,4454000000.000,4488000000.000,4498000000.000,4528000000.000
PropertyPlantAndEquipmentOther,95000000.000,103000000.000,109000000.000,66000000.000,60000000.000,63000000.000,73000000.000,71000000.000,74000000.000,76000000.000,79000000.000,79000000.000,81000000.000,82000000.000,82000000.000,83000000.000,84000000.000,85000000.000,85000000.000
RestrictedCashAndCashEquivalents,,,,41000000.000,,,,,,,,,,,,,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,,,0.000,,,,0.000,
SalesAndExciseTaxPayableCurrent,19000000.000,19000000.000,17000000.000,1000000.000,,,,,,,,,,,,,,,
SecuredLongTermDebt,,,,,,,,,,,,,,4869000000.000,,,,3856000000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,,,,,,,,,,,,17150841.000,
ShortTermBorrowings,,,,,,,,,,,,,,,261000000.000,53000000.000,0.000,,
StockholdersEquity,2986000000.000,3085000000.000,,,,,,,,,,,,,,,,,
TaxesPayableCurrent,,,,,,,,,,,5000000.000,5000000.000,12000000.000,6000000.000,6000000.000,6000000.000,1000000.000,1000000.000,1000000.000
UnamortizedDebtIssuanceExpense,133000000.000,134000000.000,129000000.000,125000000.000,116000000.000,111000000.000,106000000.000,101000000.000,96000000.000,90000000.000,85000000.000,88000000.000,84000000.000,23000000.000,22000000.000,,,10000000.000,9000000.000
UnprovedOilAndGasPropertySuccessfulEffortMethod,2800000000.000,2300000000.000,2000000000.000,1800000000.000,1500000000.000,1400000000.000,1200000000.000,1100000000.000,1000000000.000,8700000000.000,500000000.000,500000000.000,500000000.000,,,,,,
UnrecognizedTaxBenefits,,6000000.000,,,,,,,,0.000,,,,0.000,,,,0.000,
