,2011-09-30,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,147158.000,,,,198086.000,,,230164.000,,,,-377292.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,,,,,,139780.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,32078.000,26039.000,47849.000,39963.000,32078.000,26039.000,15000.000,10000.000,,,,647312.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,50928.000,49696.000,,,,,,,5000.000,0.000,0.000,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,,,,515170.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,,,,,647312.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,,,,,647312.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,10000.000,5000.000,20000.000,15000.000,10000.000,5000.000,,,,,,647312.000,,,,,
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,,,3621490.000,,,,,
FiniteLivedIntangibleAssetsNet,,,,93006.000,80735.000,67849.000,54963.000,42078.000,31039.000,15000.000,10000.000,5000.000,0.000,0.000,3244198.000,,,,,
Goodwill,,,,,,,,,,,,,,,169160.000,164195.000,,,,
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,,,,,,,3244198.000,2980789.000,,,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,,,,,,4837545.000,4837545.000,,,,,,,,
Liabilities,,,,,,,,,1197230.000,1196928.000,1194240.000,1223810.000,1293441.000,1324067.000,2147557.000,2517474.000,190594.000,295792.000,357932.000,463436.000
LiabilitiesAndStockholdersEquity,165878.000,115165.000,106769.000,128922.000,121505.000,70108.000,60145.000,44009.000,41847.000,32896.000,4859393.000,4854130.000,17525.000,9390.000,4273238.000,3793800.000,97903.000,41325.000,6902.000,6877.000
LiabilitiesCurrent,890303.000,915669.000,957006.000,1085683.000,1133777.000,1166509.000,1151706.000,1165009.000,1157230.000,1176928.000,1184240.000,1213810.000,1283441.000,1314067.000,1689485.000,2037393.000,190594.000,295792.000,357932.000,463436.000
LiabilitiesNoncurrent,,,,,,,,,40000.000,,10000.000,10000.000,10000.000,10000.000,,,,,,
LongTermNotesPayable,,,,,,,,,,,,,,,450000.000,450000.000,,,,
NotesPayableCurrent,,,,,,,,,,,,,,,450000.000,450000.000,,,,
NotesPayableToBankCurrent,,,,,,,,,,,,,,,103513.000,93153.000,,,,
OperatingLossCarryforwards,,,,,,,,,,,,,,,1300000.000,,,,1300000.000,
OtherLiabilitiesNoncurrent,,,,,,,,,,,,,,,8072.000,30081.000,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,,,,,23195.000,64524.000,2043.000,3065.000,5489.000,6591.000
PropertyPlantAndEquipmentGross,,,,,,,,,,,,,,,82185.000,,,,,
PropertyPlantAndEquipmentNet,,,,,,,,,,,,,,,76912.000,70605.000,,,,
RetainedEarningsAccumulatedDeficit,-811925.000,-888004.000,-937737.000,-1184261.000,-1239772.000,-1323901.000,-1884061.000,-1943500.000,-1977883.000,-2056532.000,-2084892.000,-2119725.000,-2188416.000,-2227177.000,-2976609.000,-3684589.000,-3553507.000,-3715283.000,-3811846.000,-3917375.000
SharesIssuedPricePerShare,,,,,,,0.250,,,,,,,,,,,,,
StockholdersEquity,-724425.000,-800504.000,-850237.000,-956761.000,-1012272.000,-1096401.000,-1091561.000,-1121000.000,-1155383.000,-1164032.000,3665153.000,3630320.000,-1275916.000,-1314677.000,2125681.000,1276326.000,-92691.000,-254467.000,-351030.000,-456559.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,-1155383.000,-1164032.000,3665153.000,3630320.000,-1275916.000,-1314677.000,2125681.000,1276326.000,-92691.000,-254467.000,-351030.000,-456559.000
