,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,27000000.000,,,529000000.000,-4000000.000,-1000000.000
EarningsPerShareBasic,,,,8.460,2.010,-0.240
EarningsPerShareBasicAndDiluted,1.190,1.020,-1.810,,,
EarningsPerShareDiluted,,,,8.340,1.980,-0.240
EffectOfExchangeRateOnCashAndCashEquivalents,-4000000.000,2000000.000,1000000.000,-15000000.000,-16000000.000,-7000000.000
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,5000000.000,8000000.000,10000000.000,20000000.000,1000000.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,5000000.000,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,5000000.000,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,-5000000.000,,
FederalIncomeTaxExpenseBenefitContinuingOperations,,,-1000000.000,-240000000.000,-3000000.000,10000000.000
FiniteLivedIntangibleAssetsAcquired,,13000000.000,,,,
FiniteLivedIntangibleAssetsTranslationAdjustments,,5000000.000,3000000.000,,,
FinitelivedIntangibleAssetsAcquired1,,,13000000.000,,,
ForeignCurrencyTransactionGainLossBeforeTax,,-5000000.000,-7000000.000,10000000.000,6000000.000,-1000000.000
ForeignIncomeTaxExpenseBenefitContinuingOperations,,28000000.000,19000000.000,48000000.000,19000000.000,19000000.000
GainLossOnSaleOfInvestments,,,,,3000000.000,0.000
GainsLossesOnExtinguishmentOfDebt,,-1000000.000,-50000000.000,-7000000.000,0.000,0.000
GoodwillImpairmentLoss,,,,,0.000,0.000
ImpairmentOfLongLivedAssetsHeldForUse,4000000.000,,,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,7000000.000,,1000000.000,1000000.000
IncomeLossFromContinuingOperations,119000000.000,134000000.000,-22000000.000,771000000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,52000000.000,-105000000.000,388000000.000,54000000.000,-75000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,145000000.000,162000000.000,-4000000.000,579000000.000,152000000.000,14000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,110000000.000,101000000.000,191000000.000,98000000.000,89000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,162000000.000,-4000000.000,579000000.000,152000000.000,14000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,120000000.000,134000000.000,-22000000.000,771000000.000,136000000.000,-15000000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,1.190,1.350,-0.230,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,8.550,2.010,-0.240
IncomeLossFromContinuingOperationsPerDilutedShare,,,,8.430,1.980,-0.240
IncomeLossFromDiscontinuedOperationsNetOfTax,,-34000000.000,25000000.000,1000000.000,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,-33000000.000,25000000.000,1000000.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,-0.330,0.260,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,0.010,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,0.010,0.000,0.000
IncomeLossFromEquityMethodInvestments,3000000.000,3000000.000,2000000.000,,1000000.000,0.000
IncomeTaxExpenseBenefit,25000000.000,28000000.000,18000000.000,-192000000.000,16000000.000,29000000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-34000000.000,21000000.000,-389000000.000,-32000000.000,-10000000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,-4000000.000,-17000000.000,-45000000.000,-9000000.000,-6000000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,56000000.000,-1000000.000,203000000.000,53000000.000,5000000.000
IncomeTaxReconciliationNondeductibleExpenseDepletion,,-3000000.000,-3000000.000,-3000000.000,-3000000.000,-3000000.000
IncomeTaxReconciliationNondeductibleExpenseOther,,2000000.000,7000000.000,1000000.000,2000000.000,1000000.000
IncomeTaxReconciliationNondeductibleExpenseRestructuringCharges,,1000000.000,,,,5000000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
IncomeTaxReconciliationOtherAdjustments,,,1000000.000,15000000.000,-3000000.000,-1000000.000
IncomeTaxReconciliationPriorYearIncomeTaxes,,-1000000.000,-11000000.000,-10000000.000,14000000.000,-5000000.000
IncomeTaxReconciliationRepatriationOfForeignEarnings,,28000000.000,26000000.000,92000000.000,17000000.000,7000000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,-12000000.000,-4000000.000,2000000.000
IncomeTaxReconciliationTaxContingenciesForeign,,,,40000000.000,2000000.000,0.000
IncomeTaxReconciliationTaxCredits,,18000000.000,6000000.000,85000000.000,22000000.000,-8000000.000
IncomeTaxesPaidNet,,45000000.000,21000000.000,68000000.000,36000000.000,29000000.000
IncreaseDecreaseInAccountsPayable,-11000000.000,30000000.000,20000000.000,4000000.000,-18000000.000,5000000.000
IncreaseDecreaseInAccountsReceivable,-13000000.000,8000000.000,20000000.000,89000000.000,-24000000.000,11000000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,5000000.000,-14000000.000,5000000.000,19000000.000,-8000000.000,-3000000.000
IncreaseDecreaseInAccruedLiabilities,-39000000.000,-3000000.000,-18000000.000,-37000000.000,-6000000.000,-23000000.000
IncreaseDecreaseInInventories,24000000.000,1000000.000,13000000.000,31000000.000,5000000.000,5000000.000
IncreaseDecreaseInOperatingCapital,,71000000.000,103000000.000,159000000.000,27000000.000,86000000.000
IncreaseDecreaseInOtherCurrentAssets,-38000000.000,4000000.000,14000000.000,27000000.000,-4000000.000,1000000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,25000000.000,1000000.000,15000000.000,12000000.000,4000000.000,11000000.000
IncreaseDecreaseInOtherOperatingAssets,-3000000.000,,18000000.000,-6000000.000,-7000000.000,-6000000.000
IncreaseDecreaseInOtherOperatingCapitalNet,4000000.000,-3000000.000,3000000.000,-3000000.000,1000000.000,7000000.000
IncreaseDecreaseInPensionAndPostretirementObligations,-82000000.000,-79000000.000,-59000000.000,-27000000.000,-28000000.000,-60000000.000
InterestExpense,63000000.000,64000000.000,60000000.000,45000000.000,30000000.000,32000000.000
InterestPaid,,58000000.000,57000000.000,46000000.000,31000000.000,30000000.000
InvestmentIncomeInterest,,5000000.000,3000000.000,3000000.000,2000000.000,2000000.000
LiabilitiesSubjectToCompromiseCashDisbursementsAndReclassificationsUnderBankruptcyCourtOrders,,5000000.000,,,,
LiabilitiesSubjectToCompromisePeriodIncreaseDecrease,-3000000.000,1000000.000,,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,1000000.000,1000000.000,,,,
MinorityInterestDecreaseFromRedemptions,,,6000000.000,,,1000000.000
NetCashProvidedByUsedInFinancingActivities,-18000000.000,105000000.000,-80000000.000,-935000000.000,-189000000.000,-151000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-18000000.000,105000000.000,-80000000.000,-935000000.000,-189000000.000,-151000000.000
NetCashProvidedByUsedInInvestingActivities,-181000000.000,-140000000.000,184000000.000,871000000.000,-23000000.000,-82000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-181000000.000,-140000000.000,184000000.000,871000000.000,-23000000.000,-82000000.000
NetCashProvidedByUsedInOperatingActivities,182000000.000,218000000.000,79000000.000,-78000000.000,159000000.000,137000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,182000000.000,218000000.000,79000000.000,-78000000.000,159000000.000,137000000.000
NetIncomeLoss,119000000.000,,,,,
NetIncomeLossAttributableToNoncontrollingInterest,1000000.000,-1000000.000,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,,101000000.000,-177000000.000,763000000.000,,
NoncashMergerRelatedCosts,,,,,,4000000.000
OperatingIncomeLoss,227000000.000,211000000.000,98000000.000,619000000.000,162000000.000,46000000.000
OperatingLeasesRentExpenseNet,,27000000.000,23000000.000,23000000.000,16000000.000,16000000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,,,-5000000.000,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,-35000000.000,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,,,-208000000.000,39000000.000,15000000.000,-138000000.000
OtherComprehensiveIncomeDefinedBenefitPlansTax,1000000.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-35000000.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,-60000000.000,-73000000.000,-55000000.000,-42000000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,72000000.000,-145000000.000,-71000000.000,-39000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,-6000000.000,-60000000.000,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationTax,,,,10000000.000,11000000.000,4000000.000
OtherComprehensiveIncomeLossNetOfTax,,,148000000.000,-117000000.000,-65000000.000,96000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,76000000.000,-208000000.000,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,14000000.000,16000000.000,39000000.000,-8000000.000,-41000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,5000000.000,-5000000.000,0.000
OtherNoncashIncomeExpense,,,,-8000000.000,0.000,-2000000.000
OtherNonoperatingIncome,,,,,1000000.000,1000000.000
OtherNonoperatingIncomeExpense,,21000000.000,9000000.000,12000000.000,20000000.000,0.000
PaymentsForRepurchaseOfCommonStock,22000000.000,20000000.000,54000000.000,618000000.000,150000000.000,116000000.000
PaymentsOfFinancingCosts,,2000000.000,12000000.000,,0.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,35000000.000,,3000000.000,,0.000,
PaymentsToAcquirePropertyPlantAndEquipment,154000000.000,149000000.000,170000000.000,113000000.000,80000000.000,88000000.000
PensionExpense,,,,,,162000000.000
ProceedsFromDivestitureOfBusinesses,8000000.000,9000000.000,357000000.000,984000000.000,3000000.000,6000000.000
ProceedsFromIssuanceOfOtherLongTermDebt,,,31000000.000,,,
ProceedsFromIssuanceOfSeniorLongTermDebt,,125000000.000,450000000.000,19000000.000,1000000.000,0.000
ProceedsFromOtherDebt,,125000000.000,,,,
ProceedsFromPaymentsForOtherFinancingActivities,,,,,0.000,0.000
ProceedsFromRepaymentsOfShortTermDebt,3000000.000,-3000000.000,-1000000.000,-1000000.000,0.000,8000000.000
ProceedsFromSaleOfAvailableForSaleSecuritiesEquity,,,,,54000000.000,0.000
ProceedsFromShortTermDebt,,-3000000.000,,,,
ProceedsFromStockOptionsExercised,1000000.000,5000000.000,8000000.000,10000000.000,20000000.000,1000000.000
ProfitLoss,120000000.000,100000000.000,-177000000.000,763000000.000,136000000.000,-15000000.000
ProvisionForDoubtfulAccounts,7000000.000,1000000.000,1000000.000,,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,-76000000.000,-28000000.000,-6000000.000,-135000000.000
ReorganizationItems,19000000.000,5000000.000,1000000.000,1000000.000,0.000,
RepaymentsOfOtherLongTermDebt,,,4000000.000,,,
RepaymentsOfSeniorDebt,,,396000000.000,350000000.000,60000000.000,44000000.000
ResearchAndDevelopmentExpense,,44000000.000,40000000.000,36000000.000,20000000.000,21000000.000
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,43000000.000,,,,,
RestructuringCharges,3000000.000,12000000.000,42000000.000,25000000.000,3000000.000,1000000.000
RestructuringReserveAcceleratedDepreciation,,,1000000.000,4000000.000,2000000.000,
Revenues,3025000000.000,2629000000.000,2231000000.000,2190000000.000,1745000000.000,1654000000.000
SalesRevenueNet,3025000000.000,2629000000.000,2231000000.000,2190000000.000,1745000000.000,1654000000.000
SellingGeneralAndAdministrativeExpense,339000000.000,299000000.000,229000000.000,255000000.000,151000000.000,143000000.000
ShareBasedCompensation,26000000.000,24000000.000,14000000.000,14000000.000,12000000.000,13000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,4000000.000,,,
StockIssuedDuringPeriodValueNewIssues,19000000.000,1000000.000,,,,
StockIssuedDuringPeriodValueOther,,-5000000.000,-2000000.000,-1000000.000,-5000000.000,-2000000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,5000000.000,8000000.000,14000000.000,20000000.000,1000000.000
StockRepurchaseProgramAuthorizedAmount,,,291000000.000,,,
TreasuryStockSharesAcquired,,,,25800000.000,6200000.000,4500000.000
TreasuryStockValueAcquiredCostMethod,,,,618000000.000,150000000.000,116000000.000
TreasuryStockValueAcquiredParValueMethod,22000000.000,20000000.000,54000000.000,618000000.000,150000000.000,116000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,1000000.000,,19000000.000,2000000.000,1000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,10000000.000,,2000000.000,1000000.000,3000000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,,-1000000.000,2000000.000,0.000,2000000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,3000000.000,1000000.000,2000000.000,3000000.000,1000000.000
UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,,1000000.000,1000000.000,,,
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,,-5000000.000,3000000.000,,1000000.000,1000000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,104000000.000,99000000.000,402000000.000,35000000.000,-12000000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,600000.000,,1300000.000,1000000.000,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,100300000.000,98800000.000,97700000.000,91500000.000,68800000.000,63800000.000
WeightedAverageNumberOfSharesOutstandingBasic,100100000.000,98200000.000,97700000.000,90200000.000,67800000.000,63800000.000
