,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AssetsCurrent,61247000.000,48985000.000,55188000.000,58785000.000,69184000.000,77696000.000,82706000.000,86677000.000,89019000.000,66939000.000,75871000.000,85490000.000,105838000.000,112414000.000,58362000.000,52039000.000,,62401000.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,3000000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,0.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,820000.000,1436000.000,,0.000,0.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,0.000,,,,,,,
CapitalLeaseObligations,0.000,,,,0.000,,,1053.000,1033.000,1100.000,1099000.000,1006000.000,,781000.000,680000.000,570000.000,,1024000.000
CapitalLeaseObligationsCurrent,,,,,,,,484.000,455.000,451.000,435000.000,404000.000,,357000.000,376000.000,397000.000,,464000.000
CapitalLeaseObligationsNoncurrent,,,,,,,,569.000,578.000,649.000,664000.000,602000.000,,424000.000,304000.000,173000.000,,560000.000
CapitalLeasesFutureMinimumPaymentsDue,,,1001000.000,1078000.000,939000.000,,,,1026000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,505000.000,,,,468000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,9000.000,28000.000,0.000,,,,3000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,59000.000,99000.000,34000.000,,,,95000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,230000.000,291000.000,105000.000,,,,212000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,449000.000,516000.000,295000.000,,,,283000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,49000.000,46000.000,78000.000,,,,1061000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,952000.000,1032000.000,861000.000,,,,-35000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,254000.000,144000.000,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,7490000.000,2250000.000,1981000.000,786000.000,3349000.000,4434000.000,10908000.000,1823000.000,1649000.000,230000.000,8217000.000,1651000.000,11348000.000,12775000.000,4859000.000,4115000.000,21226000.000,4441000.000
ConstructionPayableCurrent,40700000.000,17700000.000,11400000.000,6500000.000,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,509592000.000,560549000.000,,624945000.000,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,0.070,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,1600000.000,,,
DeferredFinanceCostsNet,,,,,5237000.000,5056000.000,4728000.000,19357000.000,16575000.000,15871000.000,15642000.000,14925000.000,14141000.000,13465000.000,12748000.000,11981000.000,11474000.000,10701000.000
DeferredFinanceCostsNoncurrentNet,4385000.000,4721000.000,5828000.000,5577000.000,,,,,,,,,,,,,,
DeferredRentCredit,,,,,,,,,,,1100000.000,2300000.000,2300000.000,2100000.000,2100000.000,2000000.000,,1900000.000
DeferredRevenue,,,,,,,,,,,,,,6000000.000,6800000.000,7300000.000,8500000.000,9300000.000
DepositsAssetsCurrent,,,,,,,,,,,,,,15300000.000,3837000.000,0.000,,
DerivativeAssets,,,,,,,,,27000.000,,,,4000.000,1000.000,0.000,0.000,2000.000,3000.000
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,,,,,,,,,,188000.000,104000.000,43000.000,,-6000.000
DerivativeAssetsNoncurrent,,,,,,,,,,10.000,20.000,3000.000,,1000.000,0.000,0.000,,3000.000
DerivativeCapInterestRate,,,,,,,,,0.015,,,,,,,,,
DerivativeFairValueOfDerivativeNet,,,,,,,,,,,44.000,9.000,,2.000,1.000,1.000,21319.000,6.000
DerivativeLiabilities,,,,,,,,201.000,,216.000,270.000,322000.000,,190000.000,104000.000,43000.000,,0.000
DerivativeLiabilitiesNoncurrent,,,,,,,,26.000,38936.000,37.000,46.000,38000.000,0.000,,,,,
DueFromAffiliateCurrent,,,,,,,,,11300000.000,,,32662000.000,49700000.000,51858000.000,16269000.000,5283000.000,,16996000.000
DueToAffiliateCurrent,,,,,,,,4977000.000,12856000.000,3803000.000,14294000.000,5258000.000,7871000.000,10816000.000,7304000.000,0.000,524000.000,0.000
DueToAffiliateCurrentAndNoncurrent,,,,,,,,,12900000.000,3800000.000,14300000.000,,7900000.000,,,,,
EquityMethodInvestmentSummarizedFinancialInformationEquity,,,,,,,,148848000.000,147098000.000,145675000.000,142197000.000,139973000.000,140526000.000,141780000.000,138461000.000,134457000.000,124096000.000,120948000.000
EstimatedInsuranceRecoveries,,,,,,,,3900000.000,,,,,,,,,,
FiniteLivedIntangibleAssetsNet,1624000.000,1610000.000,1596000.000,1582000.000,1568000.000,1554000.000,1539000.000,1525000.000,1511000.000,1497000.000,1483000.000,1469000.000,1500000.000,,,,1400000.000,
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,,,,,,1400000.000,1400000.000,1400000.000,,1400000.000
InterestRateDerivativeLiabilitiesAtFairValue,,,,,,,,,214.000,,,,-169000.000,,,,,
InterestRateDerivativesAtFairValueNet,,,,,,,,,-159817.000,239.000,314.000,331.000,-159000.000,190.000,,,-11000.000,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,,,148848000.000,147098000.000,145675000.000,142197000.000,139973000.000,140526000.000,141780000.000,138461000.000,134457000.000,124096000.000,120948000.000
LettersOfCreditOutstandingAmount,26700000.000,,,,,,,,30130000.000,,,,,,,,,
Liabilities,292138000.000,311259000.000,301488000.000,321081000.000,336787000.000,253252000.000,319304000.000,575751000.000,603843000.000,605730000.000,656512000.000,682489000.000,697624000.000,693031000.000,617383000.000,613114000.000,622447000.000,595663000.000
LiabilitiesAndStockholdersEquity,618605000.000,625649000.000,639925000.000,645801000.000,652315000.000,702024000.000,752280000.000,1204929000.000,1223627000.000,1202001000.000,1323200000.000,1328755000.000,1318960000.000,1312889000.000,1232764000.000,1197060000.000,1186076000.000,1146311000.000
LiabilitiesCurrent,100387000.000,64564000.000,63671000.000,60963000.000,67795000.000,80321000.000,90198000.000,116886000.000,131605000.000,99246000.000,97940000.000,105697000.000,89235000.000,76338000.000,54357000.000,60040000.000,66639000.000,49953000.000
LineOfCredit,,,,,,,,,,200000000.000,200000000.000,200000000.000,,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
LineOfCreditFacilityAmountOutstanding,,,,,,,,200000000.000,,,,,,,,,,
LongTermDebt,191000000.000,,,,267300000.000,,226850000.000,457875000.000,475629000.000,505092000.000,556049000.000,577507000.000,623159000.000,624976000.000,569933000.000,560890000.000,559846000.000,548267000.000
LongTermDebtCurrent,,,,,0.000,,,,139870000.000,,,4500000.000,,4500000.000,4500000.000,4500000.000,4500000.000,4256000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,423100000.000,,,,420750000.000,,,,420750000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,4500000.000,,,,4500000.000,,,,4500000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,34500000.000,,,,4500000.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,4500000.000,,,,186195000.000,,,,4500000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,4500000.000,,,,4500000.000,,,,127055000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,4500000.000,,,,4500000.000,,,,4500000.000,
LongTermDebtNoncurrent,191000000.000,246000000.000,236500000.000,258500000.000,267300000.000,170850000.000,,,471129000.000,,,573007000.000,604518000.000,607011000.000,552685000.000,544409000.000,,533310000.000
LossContingencyAccrualAtCarryingValue,0.000,,,,0.000,,,,0.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,2480000.000,3043000.000,2086000.000,1997000.000,1892000.000,,,,5775000.000,,,,,,,,4912000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,846000.000,,,,583000.000,,,,1170000.000,,,,,,,,3634000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,294000.000,74000.000,294000.000,0.000,,,,1080000.000,,,,,,,,1148000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,264000.000,435000.000,404000.000,436000.000,299000.000,,,,1055000.000,,,,,,,,2912000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,552000.000,657000.000,510000.000,539000.000,455000.000,,,,1122000.000,,,,,,,,3409000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,818000.000,911000.000,537000.000,578000.000,555000.000,,,,1156000.000,,,,,,,,3477000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,11358000.000,,,,,,,,19492000.000,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,746000.000,561000.000,150000.000,,,,,,,,,,,,,,
OtherAdditionalCapital,,,,,,,,,,25000000.000,25000000.000,50000000.000,50000000.000,,,,,
OtherAssetsCurrent,1001000.000,3220000.000,3486000.000,3551000.000,5105000.000,5493000.000,6588000.000,5732000.000,1813000.000,750000.000,846000.000,3174000.000,1256000.000,798000.000,961000.000,1526000.000,4343000.000,5303000.000
OtherAssetsMiscellaneousNoncurrent,195000.000,195000.000,201000.000,201000.000,,,,,,,,,,,,,,
OtherAssetsNoncurrent,5131000.000,5479000.000,6643000.000,6383000.000,5768000.000,5612000.000,5280000.000,19951000.000,17189000.000,16275000.000,16152000.000,27159000.000,6595000.000,6839000.000,1675000.000,2222000.000,2504000.000,2446000.000
OtherLiabilitiesCurrent,3586000.000,2400000.000,3281000.000,5901000.000,5344000.000,5804000.000,5984000.000,15230000.000,11061000.000,14005000.000,11123000.000,12238000.000,10406000.000,2398000.000,6472000.000,7466000.000,10976000.000,6289000.000
OtherLiabilitiesNoncurrent,751000.000,695000.000,1317000.000,1618000.000,1692000.000,2081000.000,2256000.000,990000.000,1109000.000,1392000.000,2523000.000,3785000.000,3871000.000,9682000.000,10341000.000,8665000.000,11936000.000,12400000.000
OtherLongTermDebt,,,,,,,,448875000.000,0.000,444592000.000,443549000.000,,441464000.000,,,,437291000.000,
OtherLongTermDebtCurrent,,,,,,,,,4500000.000,4500000.000,4500000.000,4500000.000,4500000.000,4500000.000,4500000.000,4500000.000,4500000.000,4256000.000
PartnersCapital,326467000.000,314390000.000,294376000.000,284631000.000,275024000.000,407767000.000,386171000.000,629178000.000,619784000.000,596271000.000,666688000.000,646266000.000,621336000.000,619858000.000,615381000.000,583946000.000,563629000.000,550648000.000
PreferredStockParOrStatedValuePerShare,,,,,,,,,10.000,,,,,,,,,
PreferredUnitsOutstanding,,,,,,,,,11850374.000,,,,,,,,,
PrepaidExpenseCurrent,1762000.000,1169000.000,1076000.000,2263000.000,3061000.000,1893000.000,1285000.000,3589000.000,3073000.000,2423000.000,1706000.000,4238000.000,3915000.000,3070000.000,2576000.000,3995000.000,2751000.000,2346000.000
PrepaidExpenseOtherNoncurrent,551000.000,563000.000,614000.000,605000.000,,,,,,,,,,,,,,
PropertyPlantAndEquipmentGross,514828000.000,567431000.000,599483000.000,629267000.000,644356000.000,689426000.000,694197000.000,944900000.000,1024676000.000,1048774000.000,1169043000.000,1214223000.000,1221179000.000,1234657000.000,1247697000.000,1249886000.000,,1202870000.000
PropertyPlantAndEquipmentNet,550603000.000,569575000.000,576498000.000,579051000.000,575795000.000,617162000.000,662755000.000,947928000.000,968810000.000,971615000.000,1087497000.000,1074664000.000,1066001000.000,1051856000.000,1034266000.000,1008342000.000,971286000.000,960516000.000
SeniorLongTermNotes,,,,,,,,,,,,,14000000.000,,,,,
SeniorNotesCurrent,,,,,,,,,,,,,,,300000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,,,,,,,,,,,44425.000,122578.000,,91398.000,92686.000,,205797.000,36361.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,,,,,,,19.030,10.410,,13.020,13.000,16.450,15.920,10.940
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,326467000.000,314390000.000,338437000.000,324720000.000,315528000.000,448772000.000,432976000.000,629178000.000,619784000.000,596271000.000,666688000.000,646266000.000,621336000.000,619858000.000,615381000.000,583946000.000,563629000.000,550648000.000
UnsecuredDebtCurrent,,,,,,,,,,,,,,14229000.000,,,,
