,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
CapitalizedCostsWellsAndRelatedEquipmentAndFacilities,119357000.000,132513000.000,142241000.000,89095000.000,113270000.000,133411000.000,168930000.000,238234000.000,334096000.000
CashAndCashEquivalentsAtCarryingValue,3943000.000,4180000.000,3343000.000,6493000.000,5575000.000,16555000.000,18989000.000,4806000.000,10867000.000
ContractualObligation,,,,,,,2812000000.000,,
ContractualObligationDueAfterFifthYear,,,,,,,1433000000.000,,
ContractualObligationDueInFifthYear,,,,,,,241000000.000,,
ContractualObligationDueInFourthYear,,,,,,,250000000.000,,
ContractualObligationDueInNextTwelveMonths,,,,,,,298000000.000,,
ContractualObligationDueInSecondYear,,,,,,,301000000.000,,
ContractualObligationDueInThirdYear,,,,,,,289000000.000,,
DeferredFinanceCostsNoncurrentGross,,,,,,,28100000.000,,
DeferredIncomeTaxLiabilities,,,,,,,549392000.000,,
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,5367000.000,,
DeferredTaxAssetsGross,,,,,,,442758000.000,,
DeferredTaxAssetsNet,,,,,,,395080000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,417385000.000,,
DeferredTaxAssetsOther,,,,,,,5006000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,15000000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,47678000.000,,
DeferredTaxLiabilities,,,,,,,154312000.000,,
DeferredTaxLiabilitiesCurrent,15498000.000,34090000.000,75308000.000,101189000.000,86978000.000,62739000.000,62620000.000,32039000.000,79722000.000
DeferredTaxLiabilitiesDerivatives,,,,,,,206937000.000,,
DeferredTaxLiabilitiesNoncurrent,100048000.000,131034000.000,245327000.000,415801000.000,412053000.000,341506000.000,91692000.000,91873000.000,127915000.000
DerivativeAssetsCurrent,91295000.000,151849000.000,248550000.000,318002000.000,220361000.000,172123000.000,160579000.000,89751000.000,205221000.000
DerivativeAssetsNoncurrent,159632000.000,239273000.000,541423000.000,674935000.000,575255000.000,386957000.000,371436000.000,329575000.000,388694000.000
DerivativeCollateralObligationToReturnCash,,,,,,,,0.000,0.000
DerivativeLiabilitiesCurrent,,,,,,,,7382000.000,264000.000
InventoryNet,3219000.000,,,,,,,,
JuniorSubordinatedLongTermNotes,527481000.000,,,,,,,,
Liabilities,1161800000.000,1517666000.000,1829994000.000,1841401000.000,1777632000.000,2085497000.000,1945056000.000,2467139000.000,3068215000.000
LiabilitiesAndStockholdersEquity,,,,,,,3618793000.000,4092879000.000,4825148000.000
LiabilitiesCurrent,172786000.000,202360000.000,255058000.000,317658000.000,311766000.000,332355000.000,376296000.000,473104000.000,477531000.000
LongTermDebt,,,,,1042172000.000,1399091000.000,,,
LongTermLineOfCredit,325000000.000,,,,,,,,
LongTermNotesPayable,25000000.000,1172406000.000,1317330000.000,1095252000.000,1042172000.000,1399091000.000,1444058000.000,1862530000.000,2418217000.000
NotesAndLoansReceivableNetCurrent,,,7000000.000,7555000.000,8333000.000,6222000.000,4555000.000,5222000.000,4444000.000
NotesAndLoansReceivableNetNoncurrent,,,5111000.000,4111000.000,3333000.000,2667000.000,2667000.000,444000.000,
NotesPayable,,,,,,,1469058000.000,1887530000.000,2443217000.000
NotesPayableCurrent,,,,,,,25000000.000,25000000.000,25000000.000
NotesReceivableNet,,,,,,,7200000.000,,
OtherAssetsCurrent,,8161000.000,13646000.000,13333000.000,13911000.000,13860000.000,22518000.000,10807000.000,11710000.000
OtherAssetsNoncurrent,23221000.000,29062000.000,28210000.000,26961000.000,26343000.000,25034000.000,32611000.000,33748000.000,33915000.000
OtherLiabilitiesNoncurrent,5643000.000,11866000.000,12279000.000,12690000.000,11641000.000,12545000.000,33010000.000,39632000.000,44552000.000
PrepaidExpenseCurrent,8644000.000,,,,,,,,
PriceRiskDerivativeAssetsAtFairValue,,,,,796000000.000,559000000.000,,412000000.000,593000000.000
PropertyPlantAndEquipmentGross,2890470000.000,3262539000.000,3482116000.000,3658175000.000,3032206000.000,3475982000.000,3110816000.000,3747775000.000,4340930000.000
PropertyPlantAndEquipmentNet,2386641000.000,2714093000.000,2880414000.000,3011500000.000,2678800000.000,3084755000.000,2937473000.000,3534068000.000,4074634000.000
PropertyPlantAndEquipmentOther,6775000.000,8058000.000,8314000.000,8584000.000,9615000.000,11100000.000,9517000.000,10238000.000,11282000.000
ProvedOilAndGasPropertySuccessfulEffortMethod,2006506000.000,2271995000.000,2497306000.000,2663096000.000,1925216000.000,2196746000.000,1689132000.000,2107151000.000,2629529000.000
RetainedEarningsAccumulatedDeficit,120869000.000,231947000.000,497859000.000,825590000.000,347503000.000,219825000.000,212790000.000,164793000.000,295986000.000
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,,,,,1601000000.000,,
StockholdersEquity,,,,,,,1673737000.000,1625740000.000,1756933000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,1673737000.000,1625740000.000,1756933000.000
UnprovedOilAndGasPropertySuccessfulEffortMethod,757832000.000,849973000.000,834255000.000,897400000.000,984105000.000,1134725000.000,1243237000.000,1392152000.000,1366023000.000
UnrecognizedTaxBenefits,,,,,,,15000000.000,,
