,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
OperatingExpenses,6809000.000,10044000.000,9839000.000,10312000.000,8528000.000,5557000.000
OperatingIncomeLoss,1092000.000,481000.000,1912000.000,1966000.000,1813000.000,802000.000
OperatingLeasesIncomeStatementLeaseRevenue,7901000.000,10525000.000,11751000.000,12278000.000,10341000.000,6359000.000
PartnersCapitalAccountDistributions,-1637000.000,1638000.000,1637000.000,1640000.000,17131000.000,39739000.000
PaymentsForRepurchaseOfOtherEquity,0.000,,,,,
PaymentsOfDebtExtinguishmentCosts,,,,,,2379000.000
PaymentsOfFinancingCosts,,175000.000,0.000,,,
PaymentsToAcquireLandHeldForUse,,2551000.000,0.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,893000.000,1651000.000,1254000.000,622000.000,663000.000,303000.000
ProceedsFromInsuranceSettlementOperatingActivities,9000.000,0.000,35000.000,0.000,,
ProceedsFromSaleOfLandHeldForUse,,37000.000,0.000,,,
ProceedsFromSaleOfPropertyHeldForSale,,,,,19885000.000,37739000.000
PropertyManagementFeePercentFee,,,0.050,0.050,0.050,0.050
RealEstateCostOfRealEstateSold,,1000.000,0.000,0.000,0.000,
RealEstateImprovements,,1651000.000,1254000.000,584000.000,663000.000,305000.000
RealEstateOtherAcquisitions,,,0.000,0.000,0.000,
RealEstateOtherAdditions,,11500000.000,60000.000,0.000,,
RealEstateOtherDeductions,,,463000.000,117000.000,33338000.000,39474000.000
RelatedPartyCosts,682000.000,839000.000,906000.000,935000.000,768000.000,450000.000
RelatedPartyTransactionAmountsOfTransaction,,,906000.000,935000.000,768000.000,450000.000
RepaymentsOfFirstMortgageBond,435000.000,488000.000,519000.000,658000.000,528000.000,351000.000
WeightedAverageLimitedPartnershipUnitsOutstanding,3270000.000,3270000.000,3270000.000,3270000.000,3270000.000,3270000.000
