,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPeriodIncreaseDecrease,-208300.000,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,-28000.000,10000.000,,
OtherComprehensiveIncomeLossNetOfTax,,,,13700.000,-5000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,38500.000,17500.000,4000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,6400.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,20200.000,-10400.000,-16400.000,,
OtherNoncashExpense,206600.000,187300.000,100500.000,,
PartnersCapitalAccountDistributions,1259500.000,561300.000,385300.000,402100.000,
PaymentsOfCapitalDistribution,,,385300.000,402100.000,
PriceRiskCashFlowHedgeGainOrLossReclassifiedToEarningsNet,-248400.000,-98900.000,,,
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,12200.000,22500.000,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,1507300.000,,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,171000.000,,,
ResultsOfOperationsDepreciationDepletionAndAmortizationAndValuationProvisions,,952600.000,,,
ResultsOfOperationsImpairmentOfOilAndGasProperties,,,,3254800.000,749200.000
ResultsOfOperationsIncomeBeforeIncomeTaxes,,-596900.000,-471300.000,-3280700.000,-1059000.000
ResultsOfOperationsProductionOrLiftingCosts,,1301400.000,,,
ResultsOfOperationsRevenueFromOilAndGasProducingActivities,2253300.000,1657200.000,1840100.000,1513500.000,
