,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
IncreaseDecreaseInAccountsReceivableRelatedParties,,,939.000,-939.000,,0.000
IncreaseDecreaseInAccruedLiabilities,347366.000,-375548.000,168227.000,315504.000,-500644.000,
IncreaseDecreaseInDueToRelatedParties,,,,,,4000.000
IncreaseDecreaseInInventories,,,,67646.000,,63085.000
IncreaseDecreaseInOtherAccountsPayable,-42331.000,-52473.000,98407.000,-67312.000,-35365.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1635.000,1531.000,-1766.000,29613.000,,33422.000
IncreaseDecreaseInPrepaidExpense,,,,,-3434.000,
IncreaseDecreaseInReceivables,,7500.000,,,,
InterestExpense,12661.000,,,,,148.000
InterestIncomeExpenseNet,,2665.000,-25202.000,-30535.000,-14666.000,
InterestPaid,12661.000,0.000,25216.000,30535.000,14666.000,48.000
InvestmentIncomeInterest,,,,,,140.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,286575.000
LeaseAndRentalExpense,,,,78968.000,6851.000,35300.000
NetCashProvidedByUsedInFinancingActivities,-40853.000,-66008.000,25576.000,114449.000,-826879.000,846004.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,82762.000,-60197.000,25576.000,114449.000,-50025.000,846004.000
NetCashProvidedByUsedInInvestingActivities,-1278.000,1234855.000,0.000,-59951.000,2296048.000,-35414.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,-5556.000,0.000,-59951.000,-51402.000,-35414.000
NetCashProvidedByUsedInOperatingActivities,32919.000,-979587.000,-213384.000,-55950.000,-1298403.000,-987886.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-425510.000,-1232916.000,-213384.000,-55950.000,-1563172.000,-987886.000
NetIncomeLoss,-455678.000,186630.000,-683308.000,-151650.000,528405.000,-1785114.000
NoncashOrPartNoncashAcquisitionDebtAssumed1,,,226100.000,0.000,,
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,,-712300.000,0.000,,95860.000
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,,,0.000,0.000,0.000,
NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,,,-5000.000,0.000,,841.000
NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,,,293393.000,-108597.000,0.000,
NoncashOrPartNoncashAcquisitionPayablesAssumed1,,,,,,6973.000
NonoperatingIncomeExpense,-12543.000,2970.000,-15167.000,10788.000,-14666.000,-42995.000
OperatingExpenses,859606.000,725751.000,,,,
OtherIncome,118.000,305.000,10035.000,0.000,,
PaymentsForProceedsFromPreviousAcquisition,,,,,,-150.000
PaymentsToAcquireOtherPropertyPlantAndEquipment,,,,,,35414.000
PaymentsToAcquirePropertyPlantAndEquipment,0.000,18874.000,0.000,107935.000,51402.000,0.000
ProceedsFromIssuanceOfCommonStock,,,,,,65000.000
ProceedsFromIssuanceOrSaleOfEquity,,,,,,0.000
ProceedsFromNotesPayable,100364.000,,,,,
ProceedsFromPreviousAcquisition,,,,,,180854.000
ProceedsFromRelatedPartyDebt,,,67898.000,,,600000.000
ProceedsFromRepaymentsOfBankOverdrafts,488.000,-488.000,3405.000,61.000,0.000,
ProceedsFromRepaymentsOfNotesPayable,,,,122977.000,-50025.000,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,-8589.000,,
ProceedsFromSaleOfOtherAssets,,13318.000,,,,
ProceedsFromSalesOfAssetsInvestingActivities,,,0.000,47984.000,,
RepaymentsOfLongTermCapitalLeaseObligations,18090.000,22370.000,9234.000,0.000,,
RepaymentsOfNotesPayable,,37339.000,36493.000,,,
Revenues,0.000,0.000,147878.000,1412998.000,0.000,311283.000
SalariesWagesAndOfficersCompensation,461361.000,362095.000,263126.000,451348.000,471605.000,637475.000
SalesRevenueNet,-118.000,-305.000,137843.000,1412998.000,0.000,311283.000
ShareBasedCompensation,62396.000,48577.000,26002.000,91000.000,58766.000,286575.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeitures,,-130000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,-60000.000,0.000,0.000,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,0.480,0.000,0.000,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,0.000,0.000,0.000,0.000,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,0.000,0.000,0.000,0.000,0.010
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,0.000,0.000,0.000,0.000,
StockIssued1,,,934285.000,,,48830.000
StockIssuedDuringPeriodSharesNewIssues,,,,108597.000,,
StockIssuedDuringPeriodSharesPurchaseOfAssets,,,900000.000,,,
StockIssuedDuringPeriodSharesRestrictedStockAwardGross,,,,238597.000,220000.000,
StockIssuedDuringPeriodSharesShareBasedCompensationGross,,,,,,132248.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,0.000,0.000,0.000,0.000,15000.000
StockIssuedDuringPeriodValueAcquisitions,,,,,,229684.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,,,600000.000
StockIssuedDuringPeriodValueIssuedForServices,,,23171.000,91000.000,58766.000,286575.000
StockIssuedDuringPeriodValueNewIssues,,,,,,65000.000
StockIssuedDuringPeriodValueOther,,,,108597.000,,
StockIssuedDuringPeriodValuePurchaseOfAssets,,,197807.000,,,
StockIssuedDuringPeriodValueShareBasedCompensationGross,,,,,,238000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,,,,150.000
StockholdersEquityOther,,,,,,1123642.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,431227.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,11562524.000,11562524.000,12004281.000,12638577.000,12820021.000,15548247.000
