,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-10-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2014-12-31,2015-03-31,2015-09-30
PropertyPlantAndEquipmentNet,1443105.000,1466487.000,1444712.000,1412639.000,1383559.000,1359384.000,1333289.000,,1301535.000,1286087.000,1292214.000,1267661.000,1238181.000,1140871.000,1204734.000,356234.000
ReceivablesFromCustomers,,,,306053.000,,,,,,,,364170.000,,293182.000,,
RetainedEarningsAccumulatedDeficit,-31103992.000,-33206590.000,-35304444.000,-37377247.000,-39595911.000,-41457308.000,-43427054.000,,-47141799.000,-48611902.000,-50600752.000,-52771770.000,-54803778.000,-56540160.000,-59411747.000,-65320586.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,6337300.000,,,,,,,,6337300.000,,6337300.000,6337300.000,633730.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,1684777.000,,2104444.000,2058778.000,,2053597.000,2205263.000,2406761.000,2742920.000,2861364.000,2953586.000,2896918.000,229647.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,3.760,,3.860,3.760,,3.720,3.790,3.720,3.450,3.360,3.300,3.280,28.020
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,2.190,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,124222.000,,23558.000,20779.000,,65801.000,0.000,350.000,,,,,7245.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,3182239.000,,3290239.000,3315239.000,,4002239.000,4062239.000,3892919.000,3862920.000,5273586.000,5131919.000,5291918.000,523942.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,3.540,,3.410,3.280,,2.830,2.800,2.870,2.880,2.230,2.250,2.100,15.240
SharePrice,,,,,,1.320,1.260,,1.390,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,23558.000,11779.000,,37301.000,0.000,,,,,,
StockholdersEquity,19673244.000,17862101.000,16254791.000,14497332.000,12568580.000,10993603.000,14073477.000,,10847259.000,9579498.000,7987255.000,10662266.000,8795363.000,7086720.000,4350836.000,3155949.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,19673244.000,17862101.000,16254791.000,14497332.000,12568580.000,10993603.000,14073477.000,,10847259.000,9579498.000,7987255.000,10662266.000,8795363.000,7086720.000,,
StockholdersEquityNoteSubscriptionsReceivable,,,,,,,,,,,-7485.000,,,,,
TreasuryStockShares,24331.000,24331.000,24331.000,24331.000,24331.000,24331.000,24331.000,,24331.000,24331.000,24331.000,24331.000,24331.000,24331.000,24331.000,
TreasuryStockValue,234.000,234.000,234.000,234.000,234.000,234.000,234.000,,234.000,234.000,234.000,234.000,234.000,234.000,234.000,234.000
