,2011-09-30,2012-09-30,2013-09-30,2014-09-30,2015-09-30,2016-09-30
NetCashProvidedByUsedInOperatingActivities,,209000000.000,,130000000.000,222000000.000,342000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,209000000.000,,130000000.000,222000000.000,342000000.000
NetIncomeLoss,,-112000000.000,,-308000000.000,-91000000.000,25000000.000
NetIncomeLossAttributableToNoncontrollingInterest,,3000000.000,,5000000.000,3000000.000,5000000.000
NoncontrollingInterestDecreaseFromDeconsolidation,,,,,,3000000.000
OperatingIncomeLoss,,109000000.000,,19000000.000,127000000.000,214000000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,-63000000.000,-108000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-41000000.000,-59000000.000,-44000000.000
OtherComprehensiveIncomeLossNetOfTax,,,,-47000000.000,-59000000.000,-51000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,,,6000000.000,,7000000.000
OtherNoncashIncomeExpense,,2000000.000,,,,
OtherNonoperatingIncomeExpense,,8000000.000,,-4000000.000,-21000000.000,18000000.000
OtherTaxExpenseBenefit,,,,4000000.000,-1000000.000,3000000.000
PaymentsForProceedsFromInvestments,,-2000000.000,,,,
PaymentsForRestructuring,,,,47000000.000,13000000.000,2000000.000
PaymentsOfDebtIssuanceCosts,,,,13000000.000,,4000000.000
PaymentsOfFinancingCosts,,,,104000000.000,,10000000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,8000000.000,,53000000.000,16000000.000,28000000.000
PaymentsToAcquireIntangibleAssets,,32000000.000,,26000000.000,16000000.000,25000000.000
PaymentsToAcquireProductiveAssets,,32000000.000,,76000000.000,63000000.000,42000000.000
PaymentsToMinorityShareholders,,3000000.000,,3000000.000,,5000000.000
PensionExpense,,,,4000000.000,4000000.000,4000000.000
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,,,,,,45000000.000
ProceedsFromLinesOfCredit,,,,600000000.000,258000000.000,
ProceedsFromPaymentsToMinorityShareholders,,,,,-3000000.000,-5000000.000
ProceedsFromSaleOfBuildings,,12000000.000,,,,42000000.000
ProfitLoss,,-109000000.000,,-303000000.000,-88000000.000,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,0.000,,
RepaymentsOfDebtAndCapitalLeaseObligations,,,,3000000.000,,
RepaymentsOfLinesOfCredit,,,,600000000.000,258000000.000,
RepaymentsOfLongTermCapitalLeaseObligations,,,,3000000.000,3000000.000,14000000.000
RepaymentsOfLongTermDebt,,,,10000000.000,13000000.000,309000000.000
RepaymentsOfSeniorDebt,,,,10000000.000,,
RestructuringAndRelatedCostIncurredCost,,,,50000000.000,2000000.000,
RestructuringCharges,,,85000000.000,77000000.000,,
Revenues,,2780000000.000,,3027000000.000,2966000000.000,3246000000.000
SalesRevenueNet,,2780000000.000,,3027000000.000,2966000000.000,3246000000.000
SellingGeneralAndAdministrativeExpense,,1019000000.000,,1172000000.000,1073000000.000,1082000000.000
ShareBasedCompensation,,,,8000000.000,3000000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodIntrinsicValue,,,107.130,107.130,107.130,107.130
StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,,,,55.000,55.000,
UnrecognizedTaxBenefitsDecreasesResultingFromCurrentPeriodTaxPositions,,,,,8000000.000,17000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,,,14000000.000,9000000.000,13000000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,,,10000000.000,8000000.000,7000000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,,,1000000.000,9000000.000,1000000.000
