,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,900000.000,,,,2400000.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,900000.000,,,,1400000.000,,,,600000.000,
DeferredTaxAssetsOther,,,,,,400000.000,,,,1400000.000,,,,2300000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,500000.000,,,,2100000.000,,,,2300000.000,
DeferredTaxAssetsValuationAllowance,,,,,,74800000.000,,,,87700000.000,,,,900000.000,
DeferredTaxLiabilities,,,,,,,,,,69900000.000,,,,,
DeferredTaxLiabilitiesCurrent,,400000.000,400000.000,400000.000,400000.000,300000.000,300000.000,300000.000,300000.000,,,,,,
DeferredTaxLiabilitiesNoncurrent,,,,700000.000,23800000.000,35300000.000,41400000.000,49600000.000,57000000.000,69900000.000,76700000.000,83800000.000,,,
DeferredTaxLiabilitiesPrepaidExpenses,,400000.000,,,,400000.000,,,,800000.000,,,,700000.000,
DueFromRelatedPartiesCurrent,,,,,,,5900000.000,3000000.000,1200000.000,900000.000,800000.000,1400000.000,278800000.000,45800000.000,19800000.000
DueToRelatedPartiesCurrent,,100000.000,2400000.000,0.000,0.000,0.000,,,,,,,,,
EquityMethodInvestmentOwnershipPercentage,,,,,,,,0.425,0.425,0.426,,,,,
EquityMethodInvestments,,1141900000.000,1150800000.000,1145600000.000,1010100000.000,1030000000.000,1043800000.000,1060400000.000,1076100000.000,1095900000.000,1114200000.000,1131900000.000,1518300000.000,1605800000.000,1636900000.000
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,,,,,,,,,,,0.000,
Liabilities,,,,1300000.000,24300000.000,36200000.000,41700000.000,49900000.000,57300000.000,70000000.000,76800000.000,83800000.000,354300000.000,122700000.000,97400000.000
LiabilitiesAndStockholdersEquity,0.000,1147600000.000,1161000000.000,1158200000.000,1025500000.000,1059300000.000,1076500000.000,1095500000.000,1111100000.000,1137400000.000,1154200000.000,1171200000.000,1968000000.000,1821500000.000,1803100000.000
LiabilitiesCurrent,,1900000.000,13100000.000,600000.000,500000.000,900000.000,300000.000,300000.000,300000.000,100000.000,100000.000,0.000,257300000.000,28500000.000,2400000.000
PrepaidExpenseAndOtherAssetsCurrent,,1100000.000,800000.000,400000.000,15400000.000,20500000.000,18000000.000,17300000.000,16000000.000,21500000.000,19200000.000,17100000.000,200000.000,1800000.000,1400000.000
ReceivablesNetCurrent,,2500000.000,0.000,12200000.000,0.000,,,,,,,,400000.000,,
RetainedEarningsAccumulatedDeficit,,4500000.000,6700000.000,15100000.000,17900000.000,19100000.000,27800000.000,35600000.000,42600000.000,51100000.000,60300000.000,68800000.000,590700000.000,670200000.000,672200000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,337500.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,9.840,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,1420000.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,9.510,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,,,,,1420000.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,,,,,,9.510,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,,4.990,,,,,
StockholdersEquity,0.000,1145700000.000,1147900000.000,1156900000.000,1001200000.000,1023100000.000,1034800000.000,1045600000.000,1053800000.000,1067400000.000,1077400000.000,1087400000.000,1613700000.000,1698800000.000,1705700000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,1156900000.000,1001200000.000,1023100000.000,1034800000.000,1045600000.000,1053800000.000,1067400000.000,1077400000.000,1087400000.000,1613700000.000,1698800000.000,1705700000.000
UnrecognizedTaxBenefits,,,,,,0.000,,,,0.000,,0.000,97000000.000,94600000.000,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,,,,,,,,2300000.000,
