,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
DebtInstrumentInterestRateStatedPercentage,,,,,,,0.135,,,,0.135,
DeferredFinanceCostsNoncurrentNet,,,,,6003000.000,5464000.000,4885000.000,4298000.000,3666000.000,3019000.000,826000.000,586000.000
DeferredIncomeTaxLiabilities,,,,,,,-64321000.000,,,,74413000.000,
DeferredTaxAssetsGross,,,,,,,194614000.000,,,,208664000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,,,,0.000,
DeferredTaxAssetsNet,,,,,,,64321000.000,,,,74413000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,191626000.000,,,,204276000.000,
DeferredTaxAssetsOther,,,,,,,2506000.000,,,,3907000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,482000.000,,,,481000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,130293000.000,-120198000.000,-128506000.000,138776000.000,134251000.000,136857000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,-743000.000,,,,729000.000,
DeferredTaxLiabilitiesOther,,,,,,,-2997000.000,,,,2285000.000,
DeferredTaxLiabilitiesOtherComprehensiveIncome,,,,,,,-92000.000,,,,971000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,-60489000.000,,,,70428000.000,
DerivativeFairValueOfDerivativeAsset,,,,,1666000.000,3304000.000,2673000.000,12540000.000,,,607000.000,
DerivativeInstrumentsAndHedges,,,,,,,,,15329000.000,12665000.000,,1112000.000
DerivativeInstrumentsAndHedgesLiabilities,,,,,,,,,-3668000.000,-9556000.000,,6678000.000
DerivativeInstrumentsInHedgesAssetsAtFairValue,,,,,,0.000,2287000.000,10919000.000,14346000.000,10593000.000,0.000,1544000.000
DerivativeInstrumentsInHedgesLiabilitiesAtFairValue,,,,,,-38579000.000,-1119000.000,-2274000.000,-3355000.000,-6375000.000,-29573000.000,5901000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAssetAtFairValue,,,,,1666000.000,3304000.000,386000.000,1621000.000,983000.000,2072000.000,607000.000,-432000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLiabilityAtFairValue,,,,,-505000.000,-7256000.000,0.000,-3066000.000,-313000.000,-3181000.000,-917000.000,777000.000
DerivativeLiabilities,,,,,-17352000.000,-45835000.000,-1119000.000,-5340000.000,,,-30490000.000,
DerivativeLiabilitiesCurrent,,,,,,,,,313000.000,3181000.000,16245000.000,777000.000
DerivativeLiabilitiesNoncurrent,,,,,,,,,1076000.000,1454000.000,11569000.000,2398000.000
EmployeeRelatedLiabilitiesCurrent,,,,,1330000.000,1396000.000,1460000.000,1472000.000,1454000.000,1448000.000,1280000.000,1315000.000
EnergyMarketingContractLiabilitiesCurrent,,,,,17352000.000,45135000.000,773000.000,3066000.000,,,,
ExcessOfReplacementOrCurrentCostsOverStatedLIFOValue,,,,,8431000.000,18954000.000,14013000.000,14958000.000,17121000.000,20807000.000,13600000.000,16718000.000
FairValueHedgeAssetsAtFairValue,,,,,,,0.000,,,,,
FairValueHedgeLiabilitiesAtFairValue,,,,,,,-346000.000,,,,,
FinancingReceivable,,,,,6206000.000,6206000.000,6206000.000,6206000.000,,,,
IntangibleAssetsNetExcludingGoodwill,,,,,2048000.000,2037000.000,2026000.000,2015000.000,2004000.000,1993000.000,1983000.000,1972000.000
InterestPayableCurrent,,,,,7139000.000,15196000.000,7439000.000,14771000.000,7789000.000,15121000.000,3597000.000,4733000.000
InventoryNet,23836000.000,23456000.000,38357000.000,43998000.000,43517000.000,62237000.000,44796000.000,56150000.000,47623000.000,56071000.000,37906000.000,50629000.000
Liabilities,468360000.000,481791000.000,545497000.000,614807000.000,606085000.000,676617000.000,633837000.000,607246000.000,624949000.000,656397000.000,498239000.000,473849000.000
LiabilitiesAndStockholdersEquity,404394000.000,411509000.000,453893000.000,424681000.000,418399000.000,455103000.000,452358000.000,462693000.000,460096000.000,459409000.000,418851000.000,419238000.000
LiabilitiesCurrent,229921000.000,246134000.000,302010000.000,369274000.000,359978000.000,432604000.000,392828000.000,360454000.000,376418000.000,404188000.000,461200000.000,439030000.000
LineOfCreditFacilityAmountOutstanding,,,,,,,2500000.000,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,15000000.000,,,,,
LongTermDebt,208315000.000,208804000.000,209324000.000,209849000.000,210408000.000,210973000.000,211573000.000,212180000.000,212826000.000,213479000.000,0.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,0.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,0.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,0.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,0.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,0.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,211573000.000,,,,,
NonmonetaryNotionalAmountOfPriceRiskFairValueHedgeDerivatives,,,,,,394000.000,,394000.000,,,,
NotesReceivableNet,,,,,,,,,6206000.000,6206000.000,6206000.000,6206000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,2429000.000,,,,2485000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,410000.000,,,,561000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,301000.000,,,,60000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,301000.000,,,,313000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,350000.000,,,,452000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,410000.000,,,,502000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,657000.000,,,,597000.000,
OtherAccruedLiabilitiesCurrent,,,,,1187000.000,1100000.000,1157000.000,1109000.000,3181000.000,4636000.000,8094000.000,6693000.000
OtherAssetsNoncurrent,27231000.000,25907000.000,27072000.000,26297000.000,24897000.000,23614000.000,22368000.000,23300000.000,21865000.000,19797000.000,16600000.000,15361000.000
OtherDeferredCostsNet,,,,,10640000.000,9907000.000,9251000.000,10781000.000,9989000.000,8579000.000,7585000.000,6597000.000
OtherInventoryMaterialsSuppliesAndMerchandiseUnderConsignment,,,,,32015000.000,33725000.000,29656000.000,32396000.000,32064000.000,,,
OtherInventorySupplies,,,,,2855000.000,2840000.000,2872000.000,2901000.000,2940000.000,3511000.000,3651000.000,3856000.000
OtherLiabilitiesNoncurrent,30124000.000,26853000.000,34163000.000,35684000.000,35699000.000,33040000.000,29436000.000,34612000.000,35705000.000,38730000.000,37039000.000,34819000.000
PrepaidExpenseAndOtherAssetsCurrent,2123000.000,1113000.000,498000.000,959000.000,2191000.000,3181000.000,2354000.000,1763000.000,738000.000,273000.000,315000.000,548000.000
PropertyPlantAndEquipmentGross,,,,,421619000.000,424506000.000,429531000.000,431793000.000,436645000.000,438559000.000,441152000.000,443149000.000
PropertyPlantAndEquipmentNet,342859000.000,344290000.000,349083000.000,346851000.000,344898000.000,343387000.000,343321000.000,340465000.000,340174000.000,336668000.000,333599000.000,330171000.000
RecordedUnconditionalPurchaseObligation,,,,,34292000.000,31623000.000,,33197000.000,33202000.000,35844000.000,24022000.000,30961000.000
RegulatoryLiabilityCurrent,,,,,,,,,,,,5087000.000
RetainedEarningsAccumulatedDeficit,-231622000.000,-237938000.000,-259260000.000,-320922000.000,-338495000.000,-351291000.000,-350649000.000,-323128000.000,-345779000.000,-373783000.000,-361787000.000,-368867000.000
SeniorNotes,,,,,210408000.000,210973000.000,,212180000.000,212826000.000,213479000.000,75684000.000,75928000.000
StockholdersEquity,-63966000.000,-70282000.000,-91604000.000,-190126000.000,-187686000.000,-221514000.000,-181479000.000,-144553000.000,-164853000.000,-196988000.000,-79388000.000,-54611000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-63966000.000,-70282000.000,-91604000.000,-190126000.000,-187686000.000,-221514000.000,-181479000.000,-144553000.000,-164853000.000,-196988000.000,-79388000.000,-54611000.000
