,2011-09-30,2012-03-31,2012-09-30,2013-03-31
ProvisionForDoubtfulAccounts,,,,1889563.000
RepaymentsOfLongTermCapitalLeaseObligations,,1498250.000,,
RepaymentsOfLongTermDebt,,,,20549090.000
RepaymentsOfShortTermDebt,,49538008.000,,43003902.000
ResearchAndDevelopmentExpense,20127.000,86628.000,139302.000,132331.000
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,,,227000.000,132331.000
RevenueFromGrants,,,1699350.000,
Revenues,398086490.000,374127384.000,415744666.000,382358018.000
SalesRevenueNet,398086490.000,374127384.000,415744666.000,382358018.000
SellingExpense,7866984.000,6437120.000,11384229.000,8650157.000
ShareBasedCompensation,,417749.000,0.000,
ShippingHandlingAndTransportationCosts,,,4300000.000,2400000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,41934.000,69286.000
WeightedAverageNumberOfDilutedSharesOutstanding,39918816.000,37503019.000,37240843.000,37278630.000
WeightedAverageNumberOfSharesOutstandingBasic,39918816.000,37498563.000,37198909.000,37209344.000
