,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
DueToAffiliateCurrentAndNoncurrent,2195000.000,2199000.000,2206000.000,2206000.000,2206000.000,2206000.000,2206000.000,1218000.000,1218000.000,1050000.000,1346000.000,1346000.000,1346000.000
DueToAffiliateNoncurrent,,2200000.000,2200000.000,2200000.000,,,2200000.000,,,,,,
EmployeeRelatedLiabilitiesCurrent,28565000.000,34177000.000,36946000.000,27495000.000,31914000.000,34118000.000,39704000.000,35458000.000,42616000.000,47488000.000,50984000.000,33196000.000,42690000.000
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInEntitysCountryOfDomicile,,,37475000.000,,,,,,,,,,
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInForeignCountries,,,27777000.000,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,-170011000.000,,,,-311752000.000,,,420700000.000,457046000.000,494300000.000,526600000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,126700000.000,,,,142100000.000,,,,145800000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,94100000.000,,,,79800000.000,,,,56300000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,110100000.000,,,,104000000.000,,,,79700000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,121300000.000,,,,128300000.000,,,,106400000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,125100000.000,,,,141600000.000,,,,132600000.000,,
FiniteLivedIntangibleAssetsGross,,,963008000.000,,,,1042262000.000,,,,1052151000.000,,
Goodwill,1184398000.000,1184662000.000,1195366000.000,1297649000.000,1297664000.000,1301885000.000,1301913000.000,1297457000.000,1293874000.000,1297633000.000,1288028000.000,1290552000.000,1300070000.000
IncomeTaxReceivable,10437000.000,9399000.000,9995000.000,9779000.000,10162000.000,10545000.000,10941000.000,10709000.000,9764000.000,10173000.000,7604000.000,388000.000,0.000
IntangibleAssetsNetExcludingGoodwill,849167000.000,821916000.000,792997000.000,829506000.000,793830000.000,761263000.000,730510000.000,697089000.000,663460000.000,630654000.000,595105000.000,568307000.000,543262000.000
InterestPayableCurrent,16711000.000,6684000.000,16711000.000,6684000.000,17048000.000,6908000.000,16711000.000,6684000.000,16711000.000,6707000.000,16711000.000,6684000.000,16711000.000
InventoryNet,4514000.000,5203000.000,4096000.000,3351000.000,3819000.000,4065000.000,3951000.000,3111000.000,3833000.000,3676000.000,4188000.000,3624000.000,3827000.000
Liabilities,1901166000.000,1882301000.000,1877320000.000,1964278000.000,1948497000.000,1938745000.000,1918133000.000,1884632000.000,1889380000.000,1864150000.000,1826707000.000,1792886000.000,1822136000.000
LiabilitiesAndStockholdersEquity,2465283000.000,2440671000.000,2430084000.000,2502806000.000,2471264000.000,2451343000.000,2429942000.000,2360996000.000,2359994000.000,2319953000.000,2284596000.000,2223425000.000,2240464000.000
LiabilitiesCurrent,266570000.000,264514000.000,268793000.000,345723000.000,337266000.000,325240000.000,331630000.000,291735000.000,317095000.000,299101000.000,306779000.000,274596000.000,301778000.000
LitigationReserve,,,,,,,,,,,0.000,,
LongTermDebt,,,,1383794000.000,1360051000.000,1354212000.000,1312383000.000,1299207000.000,1296300000.000,1294620000.000,1277927000.000,1273306000.000,1273687000.000
LongTermDebtCurrent,8700000.000,8700000.000,8700000.000,77700000.000,52600000.000,48600000.000,22100000.000,2150000.000,8401000.000,8401000.000,5200000.000,200000.000,200000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,1300000000.000,,,,465000000.000,465000000.000,465000000.000,,,465000000.000,465000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,5200000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,805700000.000,814300000.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,,808500000.000,808600000.000,808600000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,5000000.000,5000000.000,5000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,8600000.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,,,,2100000.000,,200000.000,200000.000
LongTermDebtNoncurrent,1311750000.000,1309847000.000,1307878000.000,1306094000.000,1307451000.000,1305612000.000,1290283000.000,1297057000.000,1287899000.000,1286219000.000,1272727000.000,1273106000.000,1273487000.000
LossContingencyAccrualAtCarryingValue,,,,,,,,7800000.000,7800000.000,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,70268000.000,,,,65640000.000,,,,86590000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,15776000.000,,,,17305000.000,,,,15216000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,6835000.000,,,,8666000.000,,,,8945000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,7394000.000,,,,8731000.000,,,,12252000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,10320000.000,,,,9912000.000,,,,14199000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,12993000.000,,,,13513000.000,,,,14981000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,16950000.000,,,,7513000.000,,,,20997000.000,,
OperatingLossCarryforwards,,,,,,,,,,,1344000.000,,
OtherAssets,,,9956000.000,,,,10117000.000,,,,,,
OtherAssetsCurrent,,,326000.000,,,,96000.000,,,,141000.000,,
OtherAssetsMiscellaneousNoncurrent,,,,,,,,,,,6355000.000,,
OtherAssetsNoncurrent,40710000.000,38001000.000,22429000.000,24958000.000,24602000.000,24815000.000,10117000.000,8895000.000,9051000.000,10009000.000,18516000.000,18142000.000,15234000.000
OtherLiabilitiesCurrent,,,13624000.000,,,,14656000.000,,,,17087000.000,,
OtherLiabilitiesNoncurrent,50397000.000,35900000.000,43421000.000,43328000.000,45718000.000,44694000.000,47095000.000,46050000.000,43904000.000,40927000.000,37872000.000,37255000.000,41104000.000
OtherReceivablesNetCurrent,,,8674000.000,,,,12005000.000,,,,7958000.000,,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesCurrentAndNoncurrent,,,2200000.000,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,34672000.000,34002000.000,31609000.000,34566000.000,35243000.000,35260000.000,37026000.000,33100000.000,38460000.000,37804000.000,33325000.000,32972000.000,33621000.000
PrepaidExpenseCurrent,,,19703000.000,,,,22508000.000,,,,22780000.000,,
PropertyPlantAndEquipmentGross,,,85960000.000,,,,104051000.000,,,,111619000.000,,
PropertyPlantAndEquipmentNet,63663000.000,64013000.000,65252000.000,65005000.000,63926000.000,65421000.000,64931000.000,65791000.000,62744000.000,62781000.000,49476000.000,47458000.000,46892000.000
RestructuringReserve,,9869000.000,9815000.000,10311000.000,9291000.000,8435000.000,8741000.000,6078000.000,6722000.000,5793000.000,,9830000.000,11386000.000
RestructuringReserveCurrent,,,2910000.000,,,,3432000.000,,,,3531000.000,,
RetainedEarningsAccumulatedDeficit,-82864000.000,-88714000.000,-95054000.000,-108617000.000,-121421000.000,-131057000.000,-135427000.000,-149365000.000,-152615000.000,-155935000.000,-149838000.000,-156163000.000,-159669000.000
SalesAndExciseTaxPayableCurrent,,,6765000.000,,,,7668000.000,,,,6437000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,18799863.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,1.010,,,,1.170,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,25627964.000,26676655.000,,,,28076746.000,,,,25467772.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,32148273.000,,,,32148273.000,,,,32148273.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,5471617.000,,,,4071527.000,,,,6680501.000,,
ShortTermInvestments,,,1440000.000,,,,0.000,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,564117000.000,558370000.000,552764000.000,538528000.000,522767000.000,512598000.000,511809000.000,476364000.000,470614000.000,455803000.000,457889000.000,430539000.000,418328000.000
TaxesPayableCurrent,,,,,,,,,,,8443000.000,,
UnrecognizedTaxBenefits,,,14789000.000,,,,17537000.000,,,,13581000.000,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,,,,,600000.000,,
UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,,,15600000.000,,,,13700000.000,,,,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,9100000.000,,,,10900000.000,,,,10400000.000,,
