,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-12857237.000,-12899870.000,-13107094.000,-13142798.000,-13012361.000,-13047301.000,-12521267.000,-12556540.000,-12605350.000,-12639357.000,-12685305.000,-12718093.000,-12753941.000,-12780987.000
DueToRelatedParties,140704.000,140704.000,140704.000,140704.000,140704.000,140704.000,140704.000,140704.000,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,,140704.000,140654.000,140704.000,117949.000,117949.000,117949.000
FiniteLivedPatentsGross,,,,,,,,,,,,,70002.000,70002.000
Liabilities,,,,,,,,,777425.000,801515.000,,853581.000,889429.000,917375.000
LiabilitiesAndStockholdersEquity,,50702.000,39406.000,103110.000,45520.000,34696.000,25621.000,16635.000,37580.000,27663.000,9033.000,993.000,993.000,1893.000
LiabilitiesCurrent,937503.000,933316.000,1257795.000,1099129.000,889042.000,889913.000,334968.000,349060.000,405461.000,415774.000,351344.000,337686.000,365284.000,379829.000
LiabilitiesNoncurrent,,,,,,,,,371964.000,385741.000,477489.000,515895.000,,
LongTermDebt,367864.000,403387.000,23200.000,281274.000,303334.000,,346415.000,358610.000,,,,,,
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired,-715528.000,-715528.000,-715528.000,-715528.000,-715528.000,-715528.000,-715528.000,-715528.000,,,,,,
NotesAndLoansPayableCurrent,20906.000,13562.000,428204.000,254570.000,16652.000,,2405.000,,18675.000,10725.000,2695.000,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,537546.000
OtherAssets,38574.000,34652.000,30731.000,26810.000,22888.000,19175.000,16218.000,,12466.000,10590.000,,,,
OtherLongTermDebtCurrent,,,,,,,,,,,,,,537546.000
PrepaidExpenseAndOtherAssets,-23425.000,,,,,,,,25114.000,17073.000,9033.000,993.000,993.000,1893.000
PrepaidExpenseAndOtherAssetsCurrent,,6075.000,-8675.000,-76300.000,22632.000,15521.000,9403.000,2293.000,,,,,,
PropertyPlantAndEquipmentNet,,,7009.000,4964.000,2918.000,1081.000,,,,,,,,
PropertyPlantAndEquipmentOtherAccumulatedDepreciation,27474.000,25598.000,,,,,,,,,,,,
PropertyPlantAndEquipmentOtherNet,,,23722.000,21846.000,19970.000,18094.000,16218.000,14342.000,12466.000,10590.000,,,,
PropertyPlantAndEquipmentOwnedNet,,,,,,,,,,70002.000,,,,
RelatedPartyTransactionDueFromToRelatedParty,,36400.000,36400.000,36400.000,36400.000,36400.000,36400.000,36400.000,,,,,,
StockholdersEquity,,,,,,,,,-739845.000,-773852.000,-819800.000,-852588.000,-888436.000,-915482.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,-739845.000,-773852.000,,-852588.000,-888436.000,-915482.000
TenantImprovements,-383535.000,,,,,,,,,,,,,
