,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,17000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,,,0.000,
OtherNoncashIncomeExpense,128000.000,,,,-28000.000,
PaymentsToAcquireAvailableForSaleSecurities,-15546000.000,,,,16857000.000,
PaymentsToAcquirePropertyPlantAndEquipment,-405000.000,,,,595000.000,
ProceedsFromIssuanceOfCommonStock,422000.000,,,,372000.000,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,6700000.000,,,,17000000.000,
ProceedsFromSaleOfAvailableForSaleSecurities,0.000,,,,,
ProfessionalFees,,,,,,200000.000
ResearchAndDevelopmentExpense,7906000.000,8278000.000,9086000.000,10644000.000,8298000.000,9031000.000
Revenues,17217000.000,15301000.000,15334000.000,38379000.000,13943000.000,14591000.000
RoyaltyRevenue,12979000.000,13224000.000,11064000.000,10588000.000,10473000.000,10751000.000
SalesRevenueNet,17217000.000,15301000.000,15334000.000,38379000.000,13943000.000,14591000.000
SellingAndMarketingExpense,4831000.000,3892000.000,4233000.000,4626000.000,4425000.000,4141000.000
ShareBasedCompensation,1541000.000,,,,1864000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,5.090,4.640,5.500,,6.580,7.160
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,183750.000,234505.000,224179.000,,282864.000,556522.000
StockIssuedDuringPeriodSharesRestrictedStockAwardGross,305508.000,187730.000,395500.000,,437779.000,18000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,1030000.000,0.000,0.000,64000.000,0.000,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,53690000.000,52886.000,53111000.000,-52767886.000,53699000.000,54109000.000
WeightedAverageNumberOfSharesOutstandingBasic,52660000.000,52886.000,53111000.000,-52831886.000,53699000.000,54109000.000
