,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
CommonStockSharesOutstanding,11098909.000,20667726.000,20667581.000,20667581.000,20667581.000,20667581.000,20667581.000,20667581.000,20943447.000,32063447.000,32063447.000,36579877.000,36579877.000,45602677.000,45624427.000,45731482.000,45731482.000,45731482.000
CommonStockSharesSubscriptions,,-309780.000,,,,,,,291630.000,,153286.000,0.000,1765124.000,0.000,46116.000,0.000,,
CommonStockValue,111.000,208.000,212.000,212.000,212.000,212.000,212.000,,214.000,331.000,321.000,366.000,366.000,456.000,456.000,457.000,457.000,457.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,11970162.000,12222773.000,12409315.000,12479677.000,12560843.000,12618372.000,12671777.000,,12798726.000,12988050.000,12762228.000,12939659.000,13138782.000,13418368.000,13635012.000,13900532.000,,
DueFromRelatedPartiesCurrent,,2065.000,3200.000,3200.000,5187.000,4726.000,700.000,,0.000,0.000,0.000,,,,,,,
Liabilities,160442.000,39603.000,61328.000,91100.000,53679.000,47598.000,56484.000,,192940.000,116698.000,197777.000,238821.000,387118.000,423266.000,268862.000,231365.000,183346.000,53401.000
LiabilitiesAndStockholdersEquity,126150.000,488841.000,659256.000,624637.000,511915.000,442286.000,391627.000,,737245.000,1386327.000,1337914.000,1982347.000,3706842.000,3952166.000,3753896.000,3547097.000,3371366.000,3137119.000
NotesAndLoansReceivableNetNoncurrent,,,,,,,,,,,,,,,,,38570.000,39086.000
NotesPayableCurrent,53645.000,,,,,,,,87500.000,,,,,,,,,
OilAndGasPropertyFullCostMethodNet,,,,,,,,,,,,,,,,,2508759.000,2582734.000
OilAndGasPropertySuccessfulEffortMethodNet,75039.000,79350.000,183549.000,279389.000,307571.000,331204.000,346291.000,,440991.000,1035055.000,1206201.000,1414714.000,1767542.000,2006417.000,2196157.000,2398634.000,,
OtherPrepaidExpenseCurrent,,,,,,,,,,,,,,,,,28193.000,
PrepaidExpenseCurrent,2861.000,37380.000,17558.000,12606.000,10793.000,4587.000,14031.000,,7531.000,10936.000,5256.000,1200.000,18336.000,20984.000,11993.000,13289.000,,20770.000
PropertyPlantAndEquipmentNet,6890.000,6419.000,6768.000,6315.000,5862.000,5409.000,4951.000,,4093.000,3845.000,0.000,,,,,,,
ReceivablesNetCurrent,39961.000,8932.000,15646.000,4359.000,18769.000,3792.000,4812.000,,2477.000,87899.000,91375.000,85420.000,1574.000,6960.000,6307.000,3449.000,3666.000,2885.000
RestrictedCashAndCashEquivalentsNoncurrent,,,,,,8481.000,8661.000,,2419.000,2369.000,2300.000,2300.000,2300.000,2300.000,0.000,,,
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,,,,,,-14084103.000,-14141610.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,,,,,,,,,,,31500.000,42000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,,,,,,,2250000.000,2250000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,,,,,,0.170,0.170
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,,,,,,,,,,,,2125000.000,2125000.000
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,,,,,,,,,,,,,2250000.000,2250000.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,,,,,,,,,0.140,0.140
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,,,,,,,,,,,,,,0.160,0.160
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,,,,,,,,,,,,,0.170,0.170
StockholdersEquity,-34292.000,449238.000,597928.000,533537.000,458236.000,394688.000,335143.000,,544305.000,1269629.000,1140137.000,1743526.000,3319724.000,3528900.000,3485034.000,3315732.000,3188020.000,3083718.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-34292.000,449238.000,597928.000,533537.000,458236.000,394688.000,335143.000,,544305.000,1269629.000,1140137.000,1743526.000,3319724.000,3528900.000,3485034.000,3315732.000,3188020.000,3083718.000
