,2011-07-02,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
IncomeTaxExpenseBenefit,463000.000,2033000.000,-1563000.000,543000.000,-1206000.000,-753000.000,-1915000.000,-5648000.000,-1766000.000,1241000.000,-894000.000,-2421000.000,14000.000,14000.000,14000.000,192000.000,,64000.000
IncomeTaxesPaid,,40000.000,,,,1000.000,,,,100000.000,,,0.000,,,,,
IncreaseDecreaseInAccountsPayable,,-29128000.000,,,,-13869000.000,,,,-25253000.000,,,-54000000.000,,,,-27883000.000,
IncreaseDecreaseInAccountsReceivable,,4570000.000,,,,5293000.000,,,,7290000.000,,,-1079000.000,,,,1112000.000,
IncreaseDecreaseInAccruedLiabilities,,703000.000,,,,2715000.000,,,,-1271000.000,,,-554000.000,,,,-2767000.000,
IncreaseDecreaseInInventories,,-23517000.000,,,,-24687000.000,,,,-16281000.000,,,28232000.000,,,,850000.000,
IncreaseDecreaseInOtherNoncurrentLiabilities,,4653000.000,,,,2613000.000,,,,1820000.000,,,-343000.000,,,,-1053000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-391000.000,,,,-220000.000,,,,-2875000.000,,,1938000.000,,,,-284000.000,
InterestExpense,3060000.000,3074000.000,3081000.000,3271000.000,3146000.000,3191000.000,3415000.000,3378000.000,2819000.000,2857000.000,2790000.000,2869000.000,2482000.000,2497000.000,2578000.000,2620000.000,2746000.000,2738000.000
InterestPaid,,2841000.000,,,,3094000.000,,,,2808000.000,,,1978000.000,,,,2426000.000,
InvestmentIncomeDividend,,,,,,,,,,,,,6000.000,,,,,
InvestmentIncomeInterestAndDividend,,,,2513000.000,,624000.000,1034000.000,808000.000,105000.000,1733000.000,859000.000,687000.000,6000.000,,,,,
InvestmentIncomeInvestmentExpense,,,,73000.000,,67000.000,79000.000,73000.000,-509000.000,56000.000,56000.000,114000.000,0.000,0.000,,,,
InvestmentIncomeNet,,,,2440000.000,,557000.000,955000.000,735000.000,34000.000,1677000.000,803000.000,573000.000,6000.000,,,,,
NetCashProvidedByUsedInContinuingOperations,,,,,,,,,,,,,-238000.000,,,,-1814000.000,
NetCashProvidedByUsedInFinancingActivities,,9316000.000,,,,-829000.000,,,,9044000.000,,,-672000.000,,,,22219000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,9316000.000,,,,-829000.000,,,,9044000.000,,,-672000.000,,,,22219000.000,
NetCashProvidedByUsedInInvestingActivities,,-6982000.000,,,,-9234000.000,,,,3807000.000,,,19917000.000,,,,-1203000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-6982000.000,,,,-9234000.000,,,,3807000.000,,,19917000.000,,,,-1203000.000,
NetCashProvidedByUsedInOperatingActivities,,3661000.000,,,,13737000.000,,,,-4921000.000,,,-19483000.000,,,,-22830000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,3661000.000,,,,13737000.000,,,,-4921000.000,,,-19483000.000,,,,-22830000.000,
NetIncomeLoss,1167000.000,4125000.000,-2050000.000,1245000.000,-1367000.000,-87000.000,-4565000.000,-11261000.000,-1731000.000,2789000.000,-1711000.000,-3877000.000,-1829000.000,-4725000.000,-2084000.000,996000.000,1912000.000,-7871000.000
OperatingIncomeLoss,12568000.000,10909000.000,1356000.000,9503000.000,3351000.000,4887000.000,-637000.000,-1479000.000,1703000.000,9275000.000,2668000.000,-919000.000,3231000.000,-316000.000,2254000.000,3819000.000,4658000.000,-3063000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,,612000.000,1514000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,-1219000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeFinalizationOfPensionAndNonPensionPostretirementPlanValuationTax,,,,,,9538000.000,,,,-470000.000,-470000.000,-470000.000,26000.000,51000.000,26000.000,-10970000.000,199000.000,198000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,-515000.000,107000.000,425000.000,-53000.000,228000.000,267000.000,201000.000,-445000.000,471000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,159000.000,,,-53000.000,,,,-445000.000,
OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationNetOfTax,,,,,,17466000.000,,,,-861000.000,-861000.000,-861000.000,47000.000,47000.000,47000.000,-21282000.000,363000.000,364000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,-1376000.000,,,-6000.000,,,,-82000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,500000.000,,,-2224000.000,,-1060000.000,203000.000,-1827000.000,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,331000.000,927000.000,-1277000.000,-636000.000,-568000.000,110000.000,-960000.000,810000.000,267000.000,57000.000,214000.000,-29000.000,51000.000,146000.000,183000.000,0.000,0.000
PaymentsForRepurchaseOfCommonStock,,4263000.000,,,,3798000.000,,,,403000.000,,,,,,,2165000.000,
PaymentsOfFinancingCosts,,,,,,207000.000,,,,122000.000,,,10000.000,,,,46000.000,
PaymentsToAcquireInvestments,,6329000.000,,,,3376000.000,,,,12069000.000,,,,,,,,
PaymentsToAcquireNotesReceivable,,1700000.000,,,,3300000.000,,,,415000.000,,,96000.000,,,,620000.000,
PaymentsToAcquireOtherProductiveAssets,,3398000.000,,,,622000.000,,,,4309000.000,,,5319000.000,,,,270000.000,
PaymentsToAcquirePropertyPlantAndEquipment,,1909000.000,,6624000.000,,5080000.000,1446000.000,2091000.000,1801000.000,1476000.000,2746000.000,4062000.000,1458000.000,1995000.000,2308000.000,773000.000,1161000.000,1027000.000
PensionContributions,,2564000.000,,,,997000.000,,,,1806000.000,,,,,,,,
ProceedsFromCollectionOfNotesReceivable,,914000.000,,,,932000.000,,,,1171000.000,,,568000.000,,,,822000.000,
ProceedsFromDivestitureOfBusinesses,,,,,,,,,,,,,26222000.000,,,,,
ProceedsFromIssuanceOfCommonStock,,219000.000,,,,,,,,,,,,,,,,
ProceedsFromLinesOfCredit,,,,,,,,,,,,,,,,,28800000.000,
ProceedsFromNotesPayable,,,,,,3183000.000,,,,,,,644000.000,,,,,
ProceedsFromOtherEquity,,86000.000,,,,123000.000,,,,32000.000,,,,,,,,
ProceedsFromRepaymentsOfLinesOfCredit,,12100000.000,,,,700000.000,,,,10100000.000,,,1200000.000,,,,,
ProceedsFromSaleMaturityAndCollectionsOfInvestments,,5431000.000,,,,2203000.000,,,,20905000.000,,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,9000.000,,,,9000.000,,,,,,,,,,,26000.000,
ProvisionForDoubtfulAccounts,,229000.000,,,,133000.000,,,,281000.000,,,110000.000,,,,438000.000,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,1535000.000,,,-47000.000,,,,-363000.000,
RepaymentsOfNotesPayable,,914000.000,,,,1059000.000,,,,1804000.000,,,3391000.000,,,,5212000.000,
Revenues,969341000.000,991123000.000,923257000.000,943979000.000,937913000.000,953414000.000,885066000.000,939155000.000,913929000.000,954719000.000,893608000.000,951332000.000,972865000.000,915069000.000,948314000.000,925216000.000,961159000.000,877436000.000
SalesRevenueNet,969341000.000,991123000.000,923257000.000,943979000.000,937913000.000,953414000.000,885066000.000,939155000.000,913929000.000,954719000.000,893608000.000,951332000.000,972865000.000,915069000.000,948314000.000,925216000.000,961159000.000,877436000.000
SellingGeneralAndAdministrativeExpense,73745000.000,73055000.000,74994000.000,70625000.000,75864000.000,71344000.000,72870000.000,69803000.000,70033000.000,66082000.000,70040000.000,66700000.000,70150000.000,70801000.000,67477000.000,63150000.000,66458000.000,67554000.000
