,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
DueToRelatedPartiesCurrent,,,,,,,,,,16577.000,16577.000,14178.000,,,,,355615.000,356005.000,317674.000
DueToRelatedPartiesNoncurrent,,40241.000,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsNet,,,,293543.000,,,294193.000,294193.000,,294193.000,294193.000,294193.000,294193.000,294193.000,294193.000,294193.000,294193.000,294193.000,294193.000
Goodwill,,,,,293543.000,294193.000,,,294193.000,,,,,,,,,,
InterestReceivableCurrent,,,,,,,,,,,,,,45.000,156.000,311.000,,,
Liabilities,8290.000,42254.000,38311.000,191883.000,139509.000,155445.000,709278.000,106347.000,132085.000,743039.000,,,851748.000,471219.000,460599.000,438191.000,357838.000,356036.000,317674.000
LiabilitiesAndStockholdersEquity,34212.000,500.000,37215.000,475215.000,401737.000,437984.000,934320.000,1070221.000,1049949.000,1582385.000,1621266.000,1844614.000,1405722.000,1020865.000,926864.000,847781.000,876995.000,854314.000,814002.000
LiabilitiesCurrent,,2013.000,38311.000,91883.000,139509.000,155445.000,,,132085.000,743039.000,889713.000,1315159.000,851748.000,471219.000,460599.000,438191.000,357838.000,356036.000,317674.000
LiabilitiesNoncurrent,,40241.000,,100000.000,,,,,,,,,,,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,8290.000,,,,8290.000,,,,,,,,,,,,,,
LoansAndLeasesReceivableRelatedParties,,,,,-16000.000,,,,-6000.000,,,,,,,,,,
LongTermNotesPayable,,,,100000.000,,,,,,,,,,,,,,,
NotesAndLoansReceivableNetCurrent,,,,16000.000,20000.000,,,,-74093.000,,,,,,,,,,
NotesAndLoansReceivableNetNoncurrent,,,,,16000.000,20000.000,22000.000,22000.000,22000.000,,,,,,,,,,
NotesPayableCurrent,,,,,72956.000,85944.000,98932.000,100000.000,100000.000,,,,,,,,,,
PreferredStockNoParValue,,,,,,,,,,,,,,,,,0.000,0.000,0.000
PreferredStockSharesAuthorized,,,,,,,,,,,,,5000000.000,5000000.000,5000000.000,5000000.000,,,
PreferredStockSharesIssued,,,,,,,,,,,,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesOutstanding,,,,,,,,,,,,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockValue,,,,,,,,,,,,75000000.000,750000.000,750000.000,750000.000,750000.000,1000.000,1000.000,1000.000
PrepaidExpenseCurrent,,,,,,29000.000,,,,5690.000,9066.000,1373.000,12536.000,8809.000,13408.000,11016.000,2752.000,4814.000,13283.000
PrepaidExpenseNoncurrent,,,,,,,,,11313.000,,,,,,,,,,
PropertyPlantAndEquipmentGross,,,,5456.000,,,,,,25721.000,26292.000,28497.000,,,,,,,
PropertyPlantAndEquipmentNet,,,,,5990.000,7373.000,6859.000,6917.000,17618.000,16716.000,15656.000,16120.000,12199.000,10782.000,9365.000,7948.000,6531.000,5114.000,3697.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,,,,724100.000,870909.000,1304460.000,837296.000,464073.000,440119.000,429702.000,355615.000,346886.000,317674.000
RetainedEarningsAccumulatedDeficit,-40486.000,-82240.000,-87353.000,-406596.000,-674061.000,-653750.000,-711612.000,-746518.000,-792637.000,-869833.000,-1019734.000,-97174871.000,-2830124.000,-2908573.000,-2992658.000,-3048271.000,-2977501.000,-2999847.000,-3000551.000
SegmentReportingInformationAssets,,,,,,,,,8256.000,,,,,,,,,,
StockholdersEquity,,,,,,,,,,839346.000,731553.000,529456.000,553974.000,549646.000,466265.000,409590.000,519157.000,498278.000,496328.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,25922.000,-41754.000,-1096.000,283332.000,262228.000,282539.000,225042.000,963874.000,917864.000,839346.000,,,553974.000,549646.000,466265.000,409590.000,519157.000,498278.000,496328.000
StockholdersEquityNoteSubscriptionsReceivable,,,,,,,,-74094.000,,,,,,,,,,,
