,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
ContractualObligationDueInSecondYear,,,,,,,,,,,,,1072000.000,1170000.000,2836000.000,2836000.000,1576000.000,1576000.000,2956000.000
ContractualObligationDueInThirdYear,,,,,,,,,,,,,1170000.000,1170000.000,1576000.000,1576000.000,1576000.000,1866000.000,2211000.000
ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,,,,,,,,,,,,,49000.000,1007000.000,2111000.000,1418000.000,394000.000,1576000.000,2217000.000
CostMethodInvestments,,,,,,,47043000.000,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,248558000.000,195157000.000,194014000.000,201205000.000,
DeferredCosts,,,,,,,,,,12826000.000,,,,,,,,,
DeferredFinanceCostsNet,,,,,,1467000.000,,,,7511000.000,,,,5907000.000,,,,,
DeferredRevenueCurrent,,1715000.000,,,0.000,0.000,,,,0.000,,,,,,,,,
DividendsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,245000.000,,,,,
DueFromRelatedPartiesCurrent,,5615000.000,,,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,544000.000,1357000.000,1212000.000,2571000.000,5012000.000,6419000.000,6712000.000,13459000.000,5475000.000,7739000.000,9276000.000,1325000.000,3116000.000,916000.000,200000.000,1100000.000,542000.000
EquityMethodInvestments,,,,,,,,,,,,,,,,,4411000.000,10232000.000,13834000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,6223000.000,,,8873000.000,,,,30099000.000,,,,31781000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,19468000.000,19467000.000,21459000.000,21459000.000,21459000.000,21459000.000,18610000.000,,,,3369000.000,,,,1687000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,300000.000,,,,5127000.000,,,,2932000.000,,,,1682000.000,,,,1682000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,3324000.000,1662000.000,,2591000.000,1523000.000,742000.000,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,4212000.000,4212000.000,2850000.000,2850000.000,2850000.000,2850000.000,2850000.000,,,,1682000.000,,,,1682000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,195000.000,,4300000.000,4300000.000,2850000.000,2850000.000,2850000.000,2850000.000,2850000.000,,,,1682000.000,,,,1682000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,300000.000,,4329000.000,4329000.000,2938000.000,2938000.000,2938000.000,2938000.000,2850000.000,,,,1682000.000,,,,1682000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,300000.000,,5882000.000,5883000.000,2967000.000,2967000.000,2967000.000,2967000.000,2913000.000,,,,1682000.000,,,,1682000.000,
FiniteLivedIntangibleAssetsGross,,,,,,,41878000.000,,,41878000.000,,,,41878000.000,,,,41878000.000,
FiniteLivedIntangibleAssetsNet,,1095000.000,,41515000.000,39853000.000,38191000.000,35655000.000,34587000.000,33806000.000,33005000.000,,,,11779000.000,,,,10097000.000,
GeneralPartnersCapitalAccount,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Goodwill,,,,,,,33745000.000,33745000.000,33745000.000,33745000.000,,,,33745000.000,,,,0.000,
IntangibleAssetsNetIncludingGoodwill,,,,,,,69400000.000,68332000.000,67551000.000,66750000.000,66017000.000,65284000.000,45945000.000,45524000.000,11359000.000,10938000.000,10518000.000,10097000.000,9677000.000
InventoryFinishedGoodsNetOfReserves,,,,,,,7034000.000,10145000.000,10430000.000,,14527000.000,14760000.000,13651000.000,13960000.000,10310000.000,10938000.000,15550000.000,9304000.000,13246000.000
InventoryNet,,,,,,,8413000.000,18860000.000,22385000.000,23684000.000,20140000.000,28142000.000,33380000.000,27971000.000,20665000.000,23788000.000,34741000.000,24338000.000,25988000.000
InventoryPartsAndComponentsNetOfReserves,,,,,,,158000.000,1363000.000,1501000.000,,2353000.000,2460000.000,2370000.000,2184000.000,2109000.000,2011000.000,2365000.000,2016000.000,2037000.000
InventoryRawMaterialsNetOfReserves,,,,,,,23000.000,226000.000,157000.000,,180000.000,180000.000,34000.000,0.000,99000.000,10000.000,280000.000,0.000,731000.000
InventoryWorkInProcessNetOfReserves,,,,,,,1198000.000,7126000.000,10297000.000,,3080000.000,10742000.000,17325000.000,11827000.000,8147000.000,10829000.000,16546000.000,13018000.000,9974000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,,,,,0.000,,,,0.000,0.000,0.000,0.000,,
LandUnderPurchaseOptionsNotRecorded,,,,,,,,,,12352000.000,,12352000.000,12352000.000,,,,,,
LettersOfCreditOutstandingAmount,,,,,,,,,,,,,,,7653000.000,7587000.000,7945000.000,8632000.000,15319000.000
Liabilities,,,,,,,144361000.000,232652000.000,239292000.000,257679000.000,253652000.000,273359000.000,289571000.000,280185000.000,277371000.000,214282000.000,232160000.000,236428000.000,274520000.000
LiabilitiesAndStockholdersEquity,,,,,,,291275000.000,379896000.000,402720000.000,436120000.000,430647000.000,436361000.000,417812000.000,419629000.000,366560000.000,394559000.000,532702000.000,529310000.000,1010511000.000
LiabilitiesCurrent,,,,,,,17909000.000,32354000.000,39362000.000,52585000.000,36404000.000,31456000.000,33450000.000,21982000.000,24475000.000,14799000.000,28478000.000,30162000.000,53179000.000
LimitedPartnersCapitalAccount,,,,,,,137371000.000,135765000.000,161200000.000,175962000.000,174347000.000,160356000.000,125560000.000,136820000.000,86588000.000,177696000.000,297986000.000,290357000.000,735991000.000
LimitedPartnersCapitalAccountUnitsOutstanding,27280702.000,,,,,,28876342.000,33202725.000,36952426.000,36952426.000,36958770.000,36958770.000,36959270.000,36959970.000,37063547.000,49139227.000,63667519.000,63668244.000,91017937.000
LongTermDebt,,,,,,,,,,200364000.000,,,,254395000.000,,,,196420000.000,195233000.000
LongTermDebtCurrent,,,,,,,,,,2000000.000,,,,3258000.000,2816000.000,2917000.000,3045000.000,2962000.000,2520000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,186688000.000,,,,184971000.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,2000000.000,,,,3258000.000,,,,2962000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,2000000.000,,,,2000000.000,,,,186500000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,2000000.000,,,,54500000.000,,,,2000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,5676000.000,,,,5676000.000,,,,5676000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,2000000.000,,,,3990000.000,,,,4067000.000,
LongTermDebtNoncurrent,,,,,,,124750000.000,195547000.000,195118000.000,198364000.000,210435000.000,235006000.000,249140000.000,251137000.000,245742000.000,192240000.000,190969000.000,193458000.000,192713000.000
MachineryAndEquipmentGross,,,,,,,49204000.000,113475000.000,,,,,,,,,,,
MinorityInterestInLimitedPartnerships,,,,,,,,1936000.000,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,19850000.000,38415000.000,36974000.000,35863000.000,38708000.000,51610000.000,80388000.000,86734000.000,83258000.000,106377000.000,121462000.000,134022000.000,127978000.000,174417000.000,172623000.000,165941000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,1651000.000,1775000.000,7009000.000,5397000.000,3982000.000,,16893000.000,,,,24573000.000,,,,27706000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,2603000.000,5319000.000,4881000.000,5003000.000,5992000.000,8715000.000,11668000.000,13319000.000,13649000.000,18634000.000,14093000.000,16569000.000,16908000.000,26620000.000,22682000.000,21982000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,2868000.000,5580000.000,5425000.000,5546000.000,6535000.000,9545000.000,14710000.000,16360000.000,16558000.000,21156000.000,21742000.000,23703000.000,23876000.000,29183000.000,27520000.000,27670000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,3822000.000,6539000.000,5640000.000,5762000.000,6748000.000,9830000.000,15717000.000,17367000.000,17565000.000,22062000.000,23812000.000,25936000.000,25930000.000,26585000.000,30133000.000,30433000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,4231000.000,6944000.000,6599000.000,6721000.000,7666000.000,10724000.000,16017000.000,17667000.000,17873000.000,22355000.000,24718000.000,26839000.000,26827000.000,26705000.000,27586000.000,28818000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,4675000.000,12258000.000,7420000.000,7434000.000,7785000.000,10092000.000,5383000.000,8132000.000,8268000.000,16863000.000,12524000.000,21237000.000,21292000.000,58928000.000,36996000.000,36996000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,2704000.000,,13889000.000,9345000.000,5307000.000,,19738000.000,13145000.000,6396000.000,,20042000.000
OtherAssetsNoncurrent,,,,,,,3544000.000,10298000.000,12596000.000,,12481000.000,11681000.000,13701000.000,13284000.000,8206000.000,7373000.000,8011000.000,7831000.000,7401000.000
OtherLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,5000000.000,5000000.000,19000000.000
OtherLongTermDebtCurrent,,,,,,,,2000000.000,2000000.000,,2000000.000,2000000.000,2436000.000,3258000.000,,,,,
PartnersCapital,92263000.000,95183000.000,102648000.000,141726000.000,143055000.000,,146914000.000,145308000.000,161200000.000,175962000.000,174347000.000,160356000.000,125560000.000,136820000.000,86588000.000,177696000.000,297986000.000,290357000.000,735991000.000
PartnersCapitalAttributableToNoncontrollingInterest,,,,,,,,,2228000.000,2479000.000,2648000.000,2646000.000,2681000.000,2624000.000,2601000.000,2581000.000,2556000.000,2525000.000,0.000
PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,163428000.000,178441000.000,176995000.000,163002000.000,128241000.000,139444000.000,89189000.000,180277000.000,300542000.000,292882000.000,735991000.000
PreferredUnitsPreferredPartnersCapitalAccounts,,,,,,,,,0.000,0.000,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,2014000.000,1662000.000,2600000.000,4081000.000,4756000.000,3971000.000,3975000.000,4504000.000,5492000.000,6813000.000,6074000.000,2714000.000,3253000.000
PropertyPlantAndEquipmentGross,,,,,,,120912000.000,215292000.000,233200000.000,,277624000.000,291695000.000,298481000.000,313609000.000,320544000.000,324667000.000,457142000.000,465995000.000,893308000.000
PropertyPlantAndEquipmentNet,,,,,,,114312000.000,201995000.000,217324000.000,241325000.000,258538000.000,266529000.000,262272000.000,276455000.000,281727000.000,282215000.000,411289000.000,416950000.000,834818000.000
PropertyPlantAndEquipmentOther,,,,,,,30514000.000,30807000.000,,,,,,,,,,,
RestrictedCashAndCashEquivalents,,,,,,,690000.000,690000.000,690000.000,691000.000,691000.000,691000.000,0.000,0.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,,1364035.000,1364035.000,,,,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,146914000.000,147244000.000,163428000.000,178441000.000,176995000.000,163002000.000,128241000.000,139444000.000,89189000.000,180277000.000,300542000.000,292882000.000,735991000.000
