,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2016-12-31
GeneralAndAdministrativeExpense,-1192318.000,-1167839.000,-985354.000,-871984.000,-4607159.000
GrossProfit,-1054618.000,,,-1695238.000,-374713.000
ImpairmentOfInvestments,,,,,-2952978.000
IncomeLossFromContinuingOperations,-2246936.000,-1165732.000,-1599856.000,-2395855.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-2294225.000,-1374932.000,-1751621.000,0.000,0.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,-0.020,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,-834622.000,,
IncomeTaxExpenseBenefit,-323317.000,-322091.000,-13693.000,0.000,0.000
IncomeTaxesPaid,651736.000,,,,
IncomeTaxesPaidNet,,74851.000,265426.000,0.000,0.000
IncreaseDecreaseInAccountsPayable,506911.000,13540.000,-315130.000,-422392.000,-83017.000
IncreaseDecreaseInAccountsReceivable,157743.000,-1001379.000,1252658.000,-345817.000,0.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-328700.000,247240.000,-251733.000,0.000,
IncreaseDecreaseInCustomerAdvancesAndDeposits,-205552.000,-144655.000,422826.000,-9391.000,-214142.000
IncreaseDecreaseInNotesPayableRelatedParties,,586297.000,887359.000,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,96466.000,107582.000,1380616.000,1167607.000,-44045.000
IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,,,,0.000,
InterestExpense,95149.000,-210849.000,-152759.000,,
InterestExpenseRelatedParty,,,,,45098.000
InterestIncomeExpenseNonoperatingNet,,,,561.000,448.000
InterestIncomeOperating,2929.000,1649.000,994.000,-282885.000,-392294.000
InterestPaid,,128167.000,152863.000,282886.000,392294.000
NetCashProvidedByUsedInFinancingActivities,9768246.000,401120.000,3746823.000,-4490408.000,1972422.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,9768246.000,401120.000,3746823.000,-4490408.000,1972422.000
NetCashProvidedByUsedInInvestingActivities,,-617219.000,-6150094.000,4203256.000,-3128.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-617219.000,-6150094.000,4203256.000,-3128.000
NetCashProvidedByUsedInOperatingActivities,-1005247.000,48667.000,2466503.000,101352.000,-2006116.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1005247.000,48667.000,2466503.000,101352.000,-2006116.000
NetIncomeLoss,-2617542.000,-1697023.000,-2599936.000,-2395855.000,-5373718.000
NonoperatingGainsLosses,,,,,3262157.000
OperatingExpenses,-1192318.000,-1167839.000,-985354.000,-871984.000,-4607159.000
OperatingIncomeLoss,,2107.000,-614502.000,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPeriodIncreaseDecrease,,178203.000,116479.000,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,92297.000,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-56240.000,-497090.000
OtherIncome,,,,453691.000,
OtherOperatingIncome,44931.000,,,,
OtherOperatingIncomeExpenseNet,,,25307.000,,
PaymentsForConstructionInProcess,-74872.000,-573082.000,,,
PaymentsToAcquireLeasesHeldForInvestment,-6352256.000,,-6059860.000,,
PaymentsToAcquireMiningAssets,-1239465.000,,,,
PaymentsToAcquireOtherPropertyPlantAndEquipment,,-44137.000,-90234.000,,
PaymentsToAcquirePropertyPlantAndEquipment,-3168902.000,,,,
PensionAndOtherPostretirementBenefitExpense,,,,18240.000,10732.000
ProceedsFromCollectionOfLongtermLoansToRelatedParties,,,,2806015.000,1487278.000
ProceedsFromIssuanceOfCommonStock,200771.000,1886674.000,481541.000,,
ProceedsFromIssuanceOrSaleOfEquity,200771.000,,113326.000,,
ProceedsFromNotesPayable,9519661.000,1396507.000,887359.000,4989914.000,4327857.000
ProceedsFromPrincipalRepaymentsOnLoansAndLeasesHeldForInvestment,,,,-1000405.000,0.000
ProceedsFromRelatedPartyDebt,,-13794.000,-112130.000,,
ProceedsFromRepaymentsOfDebt,,,,-9742252.000,-3444729.000
ProceedsFromRepaymentsOfRelatedPartyDebt,47814.000,,,,
ProfitLoss,,-1697023.000,-2599936.000,,
PropertyPlantAndEquipmentAdditions,,,,-652370.000,-3128.000
RepaymentsOfOtherDebt,,-3454564.000,-1878562.000,,
RepaymentsOfShortTermDebt,,,-887359.000,,
ResearchAndDevelopmentExpense,,-683789.000,,,
RevenueMineralSales,3244290.000,5039321.000,,,
Revenues,3866104.000,5039321.000,,2923220.000,0.000
RevenuesNetOfInterestExpense,,,2629098.000,,
SalesRevenueNet,3821173.000,5039321.000,,2469529.000,0.000
SalesRevenueServicesNet,576883.000,,,,
StockIssued,,4023618.000,,,
TemporaryEquityForeignCurrencyTranslationAdjustments,,,,-56240.000,-497090.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,,115000000.000
