,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
OtherCostOfOperatingRevenue,,,,,,,,,,,27552.000,14685.000,,,,,,,,,,
OtherExpenses,,,,,,,,,,,,,66100.000,,,,,,,,,
OtherNonoperatingExpense,,,,,,,,,,,,,,,10550.000,-5744.000,-3490.000,4038.000,,,,
PaymentsToAcquireMiningAssets,,,,,,,,,,,,-150000.000,,,-150000.000,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,925.000,,,,,,,-6518.000,,,,,,,,,,
ProceedsFromCollectionOfLoansReceivable,,,,,,,,,,,,,,,,,,,123444.000,,,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,,,,,,,38204.000,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,,,,,79529.000,,,,,,,,,,
ProfessionalFees,3519.000,-8679.000,-1845.000,27060.000,10868.000,5540.000,10737.000,49023.000,10677.000,7888.000,176278.000,265407.000,169760.000,141914.000,65917.000,82033.000,35807.000,88313.000,91272.000,90996.000,88414.000,97068.000
ProfitLoss,,,,,,,,,,,-363998.000,-1152772.000,,,,,,,,,,
PropertyPlantAndEquipmentDisposals,,,,,,,,,,,,64210.000,,,,,,,,,,
RoyaltyExpense,,,,,,,,,,,,13215.000,,,,,,,,,,
ShareBasedCompensation,,,,,,,,,,,,271875.000,188924.000,,55766.000,542146.000,5111.000,4630.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,0.000,,,,,,,,0.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,,80.300,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,,,,,,,,,,,,,,,1.900,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,,,,,,,,,,,,,,,1.840,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,,0.750,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,,,,,,,,,,,,,,,0.016,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,,,,,,,,,,,,,,,0.015,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,,,,100000.000,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,,,,,,,638.000,,,,,,,,,,,,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,,,,,,,21410.000,,,,,,,
StockIssuedDuringPeriodValuePurchaseOfAssets,,,,,,,,,,,,,,,781722.000,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,,108445213.000,,107980919.000,108611814.000,108611814.000,-216592733.000,108611814.000,108611814.000,108611814.000,-217223628.000
WeightedAverageNumberOfSharesOutstandingBasic,12338604.000,12338604.000,12338604.000,-24677208.000,12338604.000,12338604.000,12338604.000,-24677208.000,12338604.000,12338604.000,101572464.000,103436047.000,,,,,,,,,,
