,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-30,2016-12-31
NetIncomeLossAllocatedToLimitedPartners,1061654.000,1367382.000,994121.000,778242.000,484902.000,590625.000
NumberOfReportableSegments,,,1.000,,,
OperatingCostsAndExpenses,39335.000,33278.000,33090.000,37300.000,39313.000,35491.000
OperatingExpenses,688320.000,1095184.000,1008433.000,1076976.000,862582.000,772675.000
OperatingIncomeLoss,508454.000,160717.000,134981.000,166400.000,495935.000,605102.000
OperatingLeasesIncomeStatementLeaseRevenue,1196774.000,1255901.000,1143414.000,1243376.000,1358517.000,1377777.000
OtherDepreciationAndAmortization,,484174.000,539941.000,529700.000,611722.000,611724.000
OtherNoncashIncome,0.000,,,,,
PartnersCapitalAccountDistributions,,1903786.000,,,,
PartnersCapitalAccountRedemptions,,23365.000,9260.000,31871.000,147749.000,96787.000
PartnersCapitalOther,,17619617.000,17250974.000,16797436.000,15917049.000,15194330.000
PaymentsForRepurchaseOfOtherEquity,9037.000,,,,,
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,,23365.000,9260.000,31871.000,147749.000,96787.000
PaymentsOfCapitalDistribution,,1600758.000,1540144.000,1385925.000,1234620.000,1232533.000
PaymentsOfDistributionsToAffiliates,1237112.000,,,,,
PaymentsToAcquireEquityMethodInvestments,,,,8518.000,0.000,
PaymentsToAcquireRealEstate,0.000,2608000.000,842400.000,2375000.000,0.000,
ProceedsFromCollectionOfNotesReceivable,,30331.000,41175.000,0.000,267398.000,50826.000
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,,,1501417.000,0.000,
ProceedsFromSaleOfEquityMethodInvestments,,,,-1478342.000,,
ProceedsFromSaleOfRealEstateHeldforinvestment,750274.000,3449383.000,1593739.000,425899.000,0.000,
ProfitLoss,,1419604.000,1029248.000,812117.000,499899.000,608892.000
ProvisionForDoubtfulAccounts,,330000.000,315000.000,270000.000,57000.000,0.000
RelatedPartyTransactionAmountsOfTransaction,,42330.000,38224000000.000,37300.000,39313.000,35491.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,205244.000,191267000000.000,204959.000,200881.000,171796.000
RelatedPartyTransactionPurchasesFromRelatedParty,,60574.000,19945000000.000,71151.000,0.000,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,144443.000,57115000000.000,62560.000,0.000,
Revenues,,,779498.000,958246.000,936702.000,951586.000
SalesRevenueNet,,,779498.000,958246.000,936702.000,951586.000
WeightedAverageGeneralPartnershipUnitsOutstanding,,24408.000,24378.000,24348.000,24235.000,23981.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,24427.000,,,,,
