,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-03-30,2013-06-29
Land,1170000.000,1170000.000,1192000.000,1192000.000,1192000.000,1224000.000,1224000.000,1148000.000,1148000.000
LettersOfCreditOutstandingAmount,,,,,,,,,200000.000
Liabilities,4408000.000,5367000.000,5345000.000,4526000.000,4883000.000,5044000.000,5133000.000,4704000.000,4503000.000
LiabilitiesAndStockholdersEquity,29921000.000,30560000.000,31144000.000,30323000.000,30650000.000,31738000.000,33139000.000,33271000.000,33118000.000
LiabilitiesCurrent,2471000.000,3437000.000,3411000.000,2699000.000,3057000.000,3218000.000,3307000.000,2878000.000,2677000.000
LineOfCreditFacilityAmountOutstanding,,,,,,200000.000,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,3000000.000,3000000.000,3000000.000,3000000.000
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,,2800000.000,2800000.000,2800000.000,2800000.000
LongLivedAssetsHeldForSaleImpairmentCharge,,,,,,,,143000.000,
LongTermDebtAndCapitalLeaseObligations,,,,,1800000.000,1800000.000,1800000.000,1800000.000,1800000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,63000.000,41000.000,20000.000,,
LongTermDebtCurrent,91000.000,91000.000,89000.000,87000.000,50000.000,34000.000,17000.000,,
LongTermDebtNoncurrent,1863000.000,1841000.000,1820000.000,1800000.000,,,,,
MachineryAndEquipmentGross,,,50566000.000,,,,53125000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,24000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,8000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,17000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,19000.000,,
OtherAssetsNoncurrent,472000.000,469000.000,466000.000,490000.000,487000.000,484000.000,481000.000,577000.000,574000.000
OtherLiabilitiesNoncurrent,26000.000,26000.000,27000.000,27000.000,26000.000,26000.000,26000.000,26000.000,26000.000
PrepaidExpenseCurrent,469000.000,368000.000,506000.000,706000.000,586000.000,528000.000,424000.000,577000.000,452000.000
PropertyPlantAndEquipmentGross,63345000.000,64293000.000,64715000.000,67029000.000,67846000.000,68605000.000,69427000.000,69450000.000,69574000.000
PropertyPlantAndEquipmentNet,13782000.000,13992000.000,13650000.000,15184000.000,15488000.000,15495000.000,15499000.000,14941000.000,14338000.000
RetainedEarningsAccumulatedDeficit,28961000.000,29586000.000,,,29754000.000,30648000.000,,32010000.000,32029000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,664995.000,664995.000,656123.000,615100.000,615100.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,6.520,6.520,6.720,6.810,6.810
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,405000.000,1775000.000,1371000.000,1766000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,754395.000,754395.000,712673.000,671650.000,671650.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,6.290,6.290,6.540,6.620,6.620
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,544000.000,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,,,615100.000,615100.000
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,,,,671650.000,671650.000
SharePrice,,,,,4.960,4.480,6.780,7.410,8.300
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,468000.000,355000.000,951000.000,1097000.000,1441000.000
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,,,,,6.810,6.810
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,,,,6.620,
StockholdersEquity,25513000.000,25193000.000,25799000.000,25797000.000,25767000.000,26694000.000,28006000.000,28567000.000,28615000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,25513000.000,25193000.000,25799000.000,25797000.000,25767000.000,26694000.000,28006000.000,28567000.000,28615000.000
TaxCreditCarryforwardAmount,,,,,,,6000000.000,,
TreasuryStockShares,816270000.000,998809.000,998809.000,,998809.000,998809.000,,998809.000,998809.000
TreasuryStockValue,7000000.000,8010000.000,8010000.000,,8010000.000,8010000.000,,8010000.000,8010000.000
