,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
DeferredTaxAssetsOperatingLossCarryforwards,,,,23300000.000,,,,26775000.000,,,,42818000.000,,,,49772000.000,,,
DeferredTaxAssetsOther,,,,11166000.000,,,,31269000.000,,,,104467000.000,,,,64929000.000,,,
DeferredTaxAssetsRegulatoryAssetsAndLiabilities,,,,4751000.000,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,2500000.000,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,,,,2927000.000,,,,3016000.000,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBonuses,,,,2895000.000,,,,3336000.000,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,2708000.000,,,,5947000.000,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,,,4622000.000,,,,5305000.000,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,83057000.000,,,,93619000.000,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,69624000.000,,,,37005000.000,,,,90300000.000,,,,130474000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,2037000.000,,,,2263000.000,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,0.000,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,1359000.000,,,,1277000.000,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations,,,,,,,,78956000.000,,,,119904000.000,,,,134175000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsContingencies,,,,3531000.000,,,,8745000.000,,,,,,,,,,,
DeferredTaxLiabilities,,,,568978000.000,,,,720682000.000,,,,876289000.000,,,,968451000.000,,,
DeferredTaxLiabilitiesCurrent,,,,,,,,,,,,,9434000.000,11001000.000,17271000.000,3767000.000,17466000.000,16691000.000,12716000.000
DeferredTaxLiabilitiesFinancingArrangements,,,,5446000.000,,,,5107000.000,,,,,,,,,,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,,,52027000.000,,,,52920000.000,,,,53350000.000,,,,53378000.000,,,
DeferredTaxLiabilitiesLeasingArrangements,,,,13656000.000,,,,10505000.000,,,,,,,,,,,
DeferredTaxLiabilitiesNoncurrent,372275000.000,393624000.000,418719000.000,388553000.000,400268000.000,413436000.000,447683000.000,456411000.000,449868000.000,469837000.000,481264000.000,540542000.000,560585000.000,573893000.000,569301000.000,585335000.000,604160000.000,608290000.000,620009000.000
DeferredTaxLiabilitiesOther,,,,31567000.000,,,,73343000.000,,,,98126000.000,,,,64946000.000,,,
DeferredTaxLiabilitiesOtherFiniteLivedAssets,,,,220030000.000,,,,270825000.000,,,,364321000.000,,,,700969000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,169890000.000,,,,178989000.000,,,,243629000.000,,,,,,,
DeferredTaxLiabilitiesRegulatoryAssets,,,,71325000.000,,,,93619000.000,,,,110980000.000,,,,149158000.000,,,
DefinedBenefitPensionPlanLiabilitiesNoncurrent,215863000.000,211158000.000,206452000.000,237083000.000,213657000.000,209783000.000,203698000.000,325547000.000,301386000.000,299069000.000,286798000.000,170853000.000,166941000.000,162379000.000,157934000.000,265009000.000,264790000.000,264540000.000,264317000.000
DefinedBenefitPlanEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,27800000.000,,,20000000.000,,,,,,,,,,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,585693000.000,,,,663601000.000,,,,729573000.000,,,,762725000.000,,,
DerivativeAssetNotSubjectToMasterNettingArrangementDeduction,,,,,,,,,,,,,,,28800000.000,27300000.000,26400000.000,,
DerivativeAssets,,84294000.000,84734000.000,87454000.000,79795000.000,,,,,,,,,,,,,,
DerivativeAssetsCurrent,7028000.000,10615000.000,10375000.000,14189000.000,17893000.000,12410000.000,12636000.000,12671000.000,11757000.000,9380000.000,9063000.000,9098000.000,9073000.000,3498000.000,6861000.000,6849000.000,6847000.000,9934000.000,10382000.000
DerivativeAssetsNoncurrent,43470000.000,73679000.000,74359000.000,73264000.000,68902000.000,70161000.000,68792000.000,67167000.000,64420000.000,49320000.000,45759000.000,44349000.000,30868000.000,15099000.000,21945000.000,20421000.000,19583000.000,22887000.000,21134000.000
DerivativeFairValueOfDerivativeAsset,,84300000.000,84700000.000,83900000.000,79800000.000,81600000.000,,78800000.000,76200000.000,58700000.000,54800000.000,53400000.000,39900000.000,18600000.000,,,,32800000.000,31500000.000
DerivativeFairValueOfDerivativeLiability,,269500000.000,287700000.000,268000000.000,255900000.000,259900000.000,256900000.000,255400000.000,244600000.000,212000000.000,202600000.000,196200000.000,108100000.000,67700000.000,,,,107200000.000,102900000.000
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,269506000.000,287724000.000,268035000.000,255911000.000,,,,,,,,,,,,,,
DerivativeLiabilitiesCurrent,19921000.000,28905000.000,28306000.000,28888000.000,29425000.000,30332000.000,30683000.000,30804000.000,30860000.000,27486000.000,26915000.000,26904000.000,28519000.000,18731000.000,23404000.000,23308000.000,23193000.000,27513000.000,28206000.000
DerivativeLiabilitiesNoncurrent,185902000.000,240601000.000,259418000.000,239147000.000,226486000.000,229563000.000,226210000.000,224639000.000,213733000.000,184556000.000,175662000.000,169327000.000,81374000.000,48942000.000,59948000.000,61766000.000,76008000.000,79643000.000,74752000.000
DerivativeLiabilityNotSubjectToMasterNettingArrangement,,,,,,,,,,,,,,,83400000.000,85100000.000,99200000.000,,
DerivativeNumberOfInstrumentsHeld,,2.000,2.000,2.000,,,,2.000,,,,,,,,,,,
DividendsPayableCurrent,,21846000.000,21846000.000,21847000.000,21891000.000,21910000.000,21888000.000,21887000.000,21887000.000,21902000.000,21908000.000,24392000.000,24392000.000,24361000.000,24361000.000,24428000.000,24459000.000,24464000.000,24464000.000
DividendsPayableCurrentAndNoncurrent,21827000.000,,,,,,,,,,,,,,,,,,
EnergyRelatedInventoryNaturalGasInStorage,,,,,,,,,,,,,,,91306000.000,86428000.000,31437000.000,47328000.000,62177000.000
EquityMethodInvestmentOwnershipPercentage,,,,0.500,,,,,,,,,,,,,,,
EquityMethodInvestments,64842000.000,69486000.000,132860000.000,,,,,,,,,,,,114305000.000,114195000.000,111709000.000,112910000.000,110346000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,,,,,,,,,,,34831000.000,,,,34715000.000,,,
GainContingencyUnrecordedAmount,,,,,3800000.000,3800000.000,3800000.000,,,,,,,,,,,,
Goodwill,299976000.000,302184000.000,302184000.000,266797000.000,266205000.000,266205000.000,266205000.000,266205000.000,266205000.000,266205000.000,266205000.000,266205000.000,266205000.000,266205000.000,266205000.000,266205000.000,266205000.000,266205000.000,266205000.000
IncomeTaxesReceivable,0.000,13709000.000,30204000.000,74983000.000,15329000.000,32705000.000,60534000.000,1686000.000,0.000,0.000,0.000,8244000.000,10550000.000,10947000.000,13870000.000,15211000.000,17612000.000,17413000.000,13612000.000
InterestPayableCurrent,,21255000.000,24599000.000,21527000.000,22647000.000,21714000.000,25262000.000,22427000.000,24734000.000,21850000.000,24389000.000,21933000.000,25877000.000,22195000.000,25714000.000,22437000.000,25558000.000,21656000.000,25838000.000
InterestPayableCurrentAndNoncurrent,25372000.000,,,,,,,,,,,,,,,,,,
InventoryRawMaterialsAndSuppliesNetOfReserves,,,9030000.000,8370000.000,,,10993000.000,10709000.000,,,,,,,,,,,
LettersOfCreditOutstandingAmount,,,3900000.000,,,,,,4900000.000,4400000.000,4400000.000,,,,,,,,
LiabilitiesAndStockholdersEquity,4434902000.000,4487033000.000,4582306000.000,4744609000.000,4664886000.000,4644217000.000,4730444000.000,4960098000.000,4963091000.000,4875048000.000,4865778000.000,5144220000.000,5130244000.000,5098025000.000,4857741000.000,5111935000.000,5128348000.000,5201162000.000,5172366000.000
LiabilitiesCurrent,494052000.000,481957000.000,508691000.000,641868000.000,558738000.000,427649000.000,515681000.000,625056000.000,581631000.000,531331000.000,565462000.000,612823000.000,615473000.000,604170000.000,357894000.000,495558000.000,444650000.000,448278000.000,434804000.000
LiabilitiesFairValueDisclosure,,,,,1971180000.000,,,,,,,,,,,,,,
LiabilitiesNoncurrent,585499000.000,633123000.000,647209000.000,650555000.000,612179000.000,611679000.000,601648000.000,708968000.000,673138000.000,630183000.000,610376000.000,467766000.000,380327000.000,344809000.000,343631000.000,459476000.000,474574000.000,478772000.000,474617000.000
LineOfCreditFacilityAmountOutstanding,,0.000,138000000.000,,214000000.000,95000000.000,,,,,,,,,,,,,
LineOfCreditFacilityCapacityAvailableForSpecificPurposeOtherThanForTradePurchases,,,,,103500000.000,103500000.000,,,,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,105000000.000,105000000.000,,,,,,,,,,,,,
LinesOfCreditCurrent,24000000.000,0.000,138000000.000,235000000.000,214000000.000,95000000.000,155000000.000,187000000.000,153000000.000,144000000.000,227000000.000,0.000,,,10000000.000,89000000.000,70000000.000,80000000.000,85000000.000
LongTermDebt,,,,1517005000.000,1715269000.000,,,1610550000.000,,,,1704095000.000,,,,1692640000.000,,,
LongTermDebtAndCapitalLeaseObligations,1509995000.000,1508223000.000,1551478000.000,1548347000.000,1546906000.000,1645139000.000,1623477000.000,1600354000.000,1599066000.000,1597779000.000,1591517000.000,1723842000.000,1722622000.000,1721337000.000,1713986000.000,1711349000.000,1710168000.000,1758987000.000,1730306000.000
LongTermDebtCurrent,104910000.000,102056000.000,13802000.000,13712000.000,13712000.000,13712000.000,28359000.000,48296000.000,47897000.000,47465000.000,32028000.000,11834000.000,11769000.000,11769000.000,6526000.000,6526000.000,6527000.000,6528000.000,6529000.000
LongTermDebtFairValue,,,,1700000000.000,,,,1900000000.000,,,,1800000000.000,,,,1900000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,1461185000.000,,,,1549730000.000,,,,1593275000.000,,,,1436820000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,6455000.000,,,,41455000.000,,,,6455000.000,,,,1455000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,1455000.000,,,,11455000.000,,,,91455000.000,,,,151455000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,6455000.000,,,,1455000.000,,,,11455000.000,,,,91455000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,41455000.000,,,,6455000.000,,,,1455000.000,,,,11455000.000,,,
LongTermDebtNoncurrent,,,,1548347000.000,,,,1600354000.000,,,,1723842000.000,,,,1711349000.000,,,
LongTermInvestments,88127000.000,92859000.000,154289000.000,153653000.000,154525000.000,149706000.000,148972000.000,148730000.000,153014000.000,147115000.000,151819000.000,144589000.000,142342000.000,143181000.000,139638000.000,139972000.000,140127000.000,140258000.000,138055000.000
LongTermInvestmentsAndReceivablesNet,1281000.000,1280000.000,1279000.000,1278000.000,1277000.000,1276000.000,1275000.000,1501000.000,1500000.000,1499000.000,1497000.000,1496000.000,,,,1490000.000,1489000.000,1487000.000,1486000.000
LossContingencyRangeOfPossibleLossMinimum,,,,,33300000.000,33300000.000,33300000.000,33300000.000,,,,,,,,,,,
MinorityInterest,828000.000,828000.000,750000.000,750000.000,750000.000,750000.000,750000.000,340000.000,340000.000,340000.000,340000.000,340000.000,340000.000,119000.000,119000.000,119000.000,119000.000,119000.000,119000.000
NetRegulatoryAssets,,185252000.000,202990000.000,184093000.000,176116000.000,178324000.000,176465000.000,176605000.000,168440000.000,153342000.000,147755000.000,142786000.000,68225000.000,49076000.000,54546000.000,57804000.000,72771000.000,74334000.000,71442000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,57076000.000,,,,60156000.000,,,,58734000.000,,,,69925000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,10576000.000,,,,4591000.000,,,,4504000.000,,,,5000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,1904000.000,,,,3189000.000,,,,3537000.000,,,,4426000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,1726000.000,,,,3196000.000,,,,3691000.000,,,,5031000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,1819000.000,,,,3181000.000,,,,3606000.000,,,,4990000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,2592000.000,,,,3686000.000,,,,3576000.000,,,,4992000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,38459000.000,,,,42313000.000,,,,39820000.000,,,,45486000.000,,,
OperatingLossCarryforwards,,,,,,,,,,,,122339000.000,,,,142704000.000,,,
OtherAssetsCurrent,50855000.000,18040000.000,8218000.000,138000.000,36293000.000,25827000.000,4562000.000,20892000.000,11428000.000,12658000.000,12886000.000,12122000.000,10909000.000,10075000.000,10564000.000,12815000.000,12383000.000,12567000.000,13640000.000
OtherAssetsNoncurrent,10377000.000,12194000.000,13138000.000,11181000.000,13986000.000,14891000.000,10639000.000,28587000.000,12506000.000,11867000.000,11145000.000,11640000.000,15034000.000,15903000.000,21184000.000,20292000.000,22920000.000,2867000.000,1460000.000
OtherLiabilitiesNoncurrent,76288000.000,73433000.000,73324000.000,75268000.000,72625000.000,73098000.000,72706000.000,49506000.000,50442000.000,49691000.000,50302000.000,49047000.000,46166000.000,47552000.000,46733000.000,46924000.000,48278000.000,47649000.000,48864000.000
OtherLongTermInvestments,23285000.000,23373000.000,21429000.000,22571000.000,23701000.000,23152000.000,23677000.000,23931000.000,24411000.000,24435000.000,25210000.000,26348000.000,26120000.000,26832000.000,25333000.000,25777000.000,28418000.000,27348000.000,27709000.000
OtherNoncurrentLiabilities,16474000.000,,,,,,,,,,,,,,,,,,
OtherPostretirementBenefitsPayableCurrentAndNoncurrent,90972000.000,,,,,,,,,,,,,,,,,,
OtherPostretirementBenefitsPayableNoncurrent,,92172000.000,92985000.000,84810000.000,85921000.000,86517000.000,87102000.000,98147000.000,97259000.000,96867000.000,97614000.000,78539000.000,85846000.000,85936000.000,79016000.000,85777000.000,85498000.000,86940000.000,86684000.000
OtherReceivables,,10618000.000,,8170000.000,,,,,,,,,,,,,,,
PreferredStockSharesOutstanding,,,,112810.000,,,,,,,,,,,,,,,
PreferredStockValue,,,,750000.000,,,,,,,,,,,,,,,
PrepaidExpenseCurrent,,,22462000.000,15357000.000,,,22299000.000,,20616000.000,13087000.000,25521000.000,14989000.000,21271000.000,11230000.000,23437000.000,10696000.000,22510000.000,14389000.000,24478000.000
PropertyPlantAndEquipmentGross,,,,3132256000.000,,,,3429575000.000,,,,3691760000.000,,,,4055847000.000,,,
PropertyPlantAndEquipmentNet,2370169000.000,2438161000.000,2498825000.000,2570355000.000,2605634000.000,2651170000.000,2714441000.000,2787354000.000,2843434000.000,2883400000.000,2930507000.000,3068680000.000,3084168000.000,3126810000.000,3185386000.000,3292690000.000,3316841000.000,3407309000.000,3485452000.000
PublicUtilitiesPropertyPlantAndEquipmentConstructionWorkInProgress,,,,367500000.000,,,,311340000.000,,,,321319000.000,,,,268908000.000,,,
RegulatoryAssets,,1044493000.000,1043959000.000,1086122000.000,1049743000.000,1037978000.000,1007797000.000,1136181000.000,1106556000.000,1074969000.000,1008187000.000,1036130000.000,964046000.000,956069000.000,691326000.000,779962000.000,787392000.000,784078000.000,765493000.000
RegulatoryAssetsCurrent,66653000.000,81257000.000,87414000.000,102900000.000,106379000.000,123007000.000,109472000.000,118961000.000,128617000.000,120766000.000,98323000.000,332391000.000,326262000.000,331256000.000,69721000.000,92764000.000,87071000.000,102987000.000,82196000.000
RegulatoryAssetsNoncurrent,967049000.000,963236000.000,956545000.000,983222000.000,943364000.000,914971000.000,898325000.000,1017220000.000,977939000.000,954203000.000,909864000.000,703739000.000,637784000.000,624813000.000,621605000.000,687198000.000,700321000.000,681091000.000,683297000.000
RegulatoryLiabilities,,445231000.000,407766000.000,446420000.000,451519000.000,459368000.000,454966000.000,473700000.000,537765000.000,528444000.000,494305000.000,706821000.000,732647000.000,792160000.000,543765000.000,508922000.000,514712000.000,554000000.000,546046000.000
RegulatoryLiabilityCurrent,72189000.000,78315000.000,45743000.000,26245000.000,29440000.000,28597000.000,22993000.000,21284000.000,27049000.000,27948000.000,7135000.000,261729000.000,266892000.000,309713000.000,30043000.000,17026000.000,23557000.000,44242000.000,21969000.000
RegulatoryLiabilityNoncurrent,363677000.000,366916000.000,362023000.000,420175000.000,422079000.000,430771000.000,431973000.000,452416000.000,510716000.000,500496000.000,487170000.000,445092000.000,465755000.000,482447000.000,513722000.000,491896000.000,491155000.000,509758000.000,524077000.000
RelatedPartyTransactionDueFromToRelatedParty,,63033000.000,0.000,0.000,,,,,,,,,,,,,,,
RestrictedCashAndCashEquivalents,,,,6500000.000,,,,2800000.000,,,,2000000.000,,,,1100000.000,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,3636000.000,5063000.000,5891000.000,6522000.000,5680000.000,3960000.000,3145000.000,2805000.000,1838000.000,1616000.000,1887000.000,2046000.000,2179000.000,2054000.000,1651000.000,1051000.000,910000.000,1161000.000,1256000.000
RetainedEarningsAccumulatedDeficit,161685000.000,154006000.000,144352000.000,143792000.000,168963000.000,159063000.000,152947000.000,159900000.000,189803000.000,185813000.000,169043000.000,185058000.000,216102000.000,201031000.000,189102000.000,196907000.000,230050000.000,221428000.000,212590000.000
RetainedEarningsUndistributedEarningsFromEquityMethodInvestees,,,,4600000.000,4300000.000,,,,,,,,,,,,,1300000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,,,,,,4150000.000,,,,4233333.000,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,200000.000,,,,,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm1,,,,0.500,,,,,,,,,,,,,,,
ShortTermBorrowings,,,,,,,0.000,,0.000,,,,,,,,,,
StockholdersEquity,1108576000.000,1102362000.000,1093436000.000,1094361000.000,1123966000.000,1114793000.000,1109232000.000,1116553000.000,1148332000.000,1145082000.000,1129649000.000,1353815000.000,1385142000.000,1371250000.000,1359088000.000,1368202000.000,1403522000.000,1396958000.000,1388434000.000
TaxesPayableCurrent,1080000.000,,,,,,,,,,,,,,,,,,
UnamortizedDebtIssuanceExpense,17681000.000,17311000.000,17206000.000,17631000.000,17385000.000,17491000.000,17097000.000,16625000.000,15985000.000,15560000.000,15356000.000,15518000.000,14852000.000,14429000.000,13994000.000,13571000.000,13148000.000,12953000.000,12610000.000
UnbilledReceivablesCurrent,,54699000.000,52734000.000,71984000.000,67724000.000,53432000.000,52584000.000,83956000.000,70088000.000,53500000.000,49554000.000,93050000.000,85474000.000,55374000.000,55194000.000,95816000.000,91112000.000,63453000.000,55045000.000
UnrecognizedTaxBenefits,,,,13676000.000,,,,0.000,,,,0.000,,,,,,,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,,,,,,,,800000.000,,,,,,,,,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,,0.000,,,,0.000,,,,,,,
UnsecuredLongTermDebt,,,,103500000.000,303500000.000,303500000.000,303500000.000,,,,,,,,,,,,
ValuationAllowancesAndReservesBalance,,,,10939000.000,,,,11867000.000,,,,12021000.000,,,,8881000.000,,,
