,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
DeferredTaxAssetsNetNoncurrent,,,,,,,,1849000.000,1197000.000,1376000.000,1267000.000,2450000.000,2469000.000,2507000.000,3132000.000,2478000.000,1974000.000,2424000.000,2321000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,0.000,,,,0.000,,,,0.000,,,
DeferredTaxAssetsOtherLossCarryforwards,,,,,,,,14518000.000,,,,17681000.000,,,,18863000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,,,,,,,,54000.000,,,,98000.000,,,,23000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,,702000.000,,,,1145000.000,,,,1075000.000,,,
DeferredTaxAssetsValuationAllowance,,,,-11135000.000,,,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,,-776000.000,,,,-1155000.000,,,,-546000.000,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,,,-13163000.000,,,,-15850000.000,,,,-17212000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,-285000.000,,,,-160000.000,,,,48000.000,,,
DepositAssets,647000.000,1549000.000,1883000.000,789000.000,1345000.000,670000.000,717000.000,829000.000,1003000.000,589000.000,585000.000,547000.000,385000.000,319000.000,286000.000,193000.000,339000.000,162000.000,126000.000
DerivativeAssetFairValueGrossLiability,,,,,,,19318000.000,19649000.000,20154000.000,20688000.000,21263000.000,21649000.000,22119000.000,22641000.000,23140000.000,23644000.000,24143000.000,24641000.000,25135000.000
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,,,21649000.000,,22641000.000,23140000.000,23644000.000,24143000.000,24641000.000,25135000.000
DerivativeLiabilities,,,,,,,,,,,,,22119000.000,,,,,,
DerivativeLiabilityFairValueNet1,,,,,18326000.000,18820000.000,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,,,,,,,,,,,44000.000,44000.000,44000.000,,,30000.000,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentCurrent,,,,,,,,,,,,,,,,30000.000,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,,,,,,,466000.000,,203000.000,,,,,,,,,,
DueFromRelatedParties,,,,,,2757000.000,,2619000.000,2575000.000,0.000,,,,,,,,,
DueFromRelatedPartiesCurrent,,,,,,,,,,,,,1097000.000,2963000.000,2846000.000,,1601000.000,2195000.000,2195000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,16000.000,8000.000,5000.000,3000.000,3000.000,1000.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,,14000.000,,,,15000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,,0.000,,,,0.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,,0.000,,,,8000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,,,0.000,,,,15000.000,,,
FurnitureAndFixturesGross,,,,,,,,329000.000,,,,289000.000,,,,1078000.000,,,
Goodwill,232000.000,232000.000,233000.000,229000.000,228000.000,228000.000,227000.000,224000.000,224000.000,189000.000,187000.000,189000.000,189000.000,185000.000,185000.000,127000.000,101000.000,100000.000,101000.000
GoodwillImpairedAccumulatedImpairmentLoss,,,,,,,2332.000,,,,,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,148000.000,137000.000,120000.000,100000.000,84000.000,69000.000,39000.000,29000.000,26000.000,17000.000,15000.000,14000.000,62000.000,58000.000,59000.000,38000.000,29000.000,28000.000,26000.000
InventoriesPropertyHeldForSaleCurrent,905000.000,862000.000,866000.000,854000.000,849000.000,850000.000,367000.000,203000.000,,114000.000,44000.000,44000.000,44000.000,44000.000,43000.000,,,,
InventoryNet,1845000.000,1971000.000,1817000.000,1900000.000,1822000.000,1544000.000,1106000.000,1053000.000,1060000.000,1171000.000,1213000.000,1261000.000,1372000.000,1316000.000,1257000.000,906000.000,705000.000,677000.000,721000.000
InventoryValuationReserves,,,,,,1316000.000,1309000.000,1273000.000,1273000.000,1084000.000,,,,,,,,,
Investments,14000.000,14000.000,14000.000,13000.000,13000.000,13000.000,8000.000,13000.000,13000.000,11000.000,11000.000,0.000,,,,,,,
Land,,,,9482000.000,,,,9250000.000,,,,7813000.000,,,,5241000.000,,,
Liabilities,86070000.000,81945000.000,82301000.000,85048000.000,86881000.000,87984000.000,88638000.000,90678000.000,91662000.000,90607000.000,93761000.000,101545000.000,103578000.000,104924000.000,107872000.000,109863000.000,111619000.000,114330000.000,117034000.000
LiabilitiesAndStockholdersEquity,105059000.000,96156000.000,92965000.000,87476000.000,86113000.000,84903000.000,81443000.000,80543000.000,80828000.000,64671000.000,65682000.000,67068000.000,66250000.000,61413000.000,60861000.000,43092000.000,33759000.000,33389000.000,34901000.000
LiabilitiesCurrent,82240000.000,77714000.000,78611000.000,81890000.000,83939000.000,85112000.000,85940000.000,88059000.000,89087000.000,90607000.000,93761000.000,101545000.000,103578000.000,104924000.000,107872000.000,109863000.000,111619000.000,114330000.000,117034000.000
LiabilitiesFairValueDisclosureRecurring,,,,,,,,,,,,,,22685000.000,23183000.000,,24167000.000,24665000.000,25159000.000
LiabilitiesNoncurrent,3830000.000,4231000.000,3690000.000,3158000.000,2942000.000,2872000.000,2698000.000,2619000.000,,,,,,,,,,,
LiabilitiesOfAssetsHeldForSale,,,,,,,466000.000,,,,,,,,,,,,
LongTermDebt,,,,59614000.000,60121000.000,60700000.000,61970000.000,63836000.000,65135000.000,66526000.000,67693000.000,75284000.000,76718000.000,78439000.000,80121000.000,81972000.000,83832000.000,85804000.000,87691000.000
LongTermDebtCurrent,57120000.000,56246000.000,57355000.000,59614000.000,60121000.000,60700000.000,61970000.000,63836000.000,65135000.000,66526000.000,67693000.000,75284000.000,76718000.000,78439000.000,80121000.000,81972000.000,83832000.000,85804000.000,87691000.000
LongTermDebtNoncurrent,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
MachineryAndEquipmentGross,,,,25238000.000,,,,18574000.000,,,,18020000.000,,,,11941000.000,,,
MinorityInterest,-7221000.000,-7240000.000,-7703000.000,-9079000.000,-9108000.000,-9483000.000,-10098000.000,-9502000.000,-9527000.000,-10910000.000,-11381000.000,-12685000.000,-13204000.000,-13250000.000,-13237000.000,-16340000.000,-19765000.000,-19883000.000,-19807000.000
NotesReceivableRelatedParties,,,,,,,,,,,,70000.000,1097000.000,,,2195000.000,,,
NotesReceivableRelatedPartiesCurrent,,,,,,,,,,,,70000.000,,,,2195000.000,,,
OperatingLossCarryforwards,,,,11593000.000,,,,,,,,,,,,,,,
OtherAssets,,,,-86034000.000,-85766000.000,-45512000.000,-46701000.000,-46625000.000,-40653000.000,-40530000.000,-40642000.000,-40581000.000,-40577000.000,-40701000.000,-40705000.000,-40348000.000,-40356000.000,-39701000.000,-40317000.000
OtherReceivablesNetCurrent,943000.000,845000.000,930000.000,461000.000,610000.000,513000.000,435000.000,705000.000,1150000.000,743000.000,752000.000,558000.000,294000.000,381000.000,403000.000,339000.000,139000.000,132000.000,126000.000
PrepaidExpenseAndOtherAssets,258000.000,153000.000,98000.000,12000.000,0.000,329000.000,396000.000,519000.000,869000.000,822000.000,737000.000,538000.000,404000.000,308000.000,259000.000,124000.000,876000.000,1265000.000,1095000.000
PrepaidExpenseAndOtherAssetsCurrent,1284000.000,1146000.000,1012000.000,826000.000,802000.000,743000.000,657000.000,571000.000,520000.000,480000.000,386000.000,329000.000,249000.000,249000.000,244000.000,170000.000,136000.000,151000.000,141000.000
PrepaidTaxes,1832000.000,1961000.000,2649000.000,2173000.000,2189000.000,1609000.000,1379000.000,1329000.000,1331000.000,1309000.000,1153000.000,1228000.000,1448000.000,58000.000,116000.000,6000.000,28000.000,89000.000,119000.000
PropertyPlantAndEquipmentGross,,,,99134000.000,,,,86208000.000,,,,75154000.000,,,,50365000.000,,,
PropertyPlantAndEquipmentNet,66063000.000,63812000.000,62340000.000,58928000.000,56464000.000,55441000.000,51679000.000,50741000.000,51172000.000,43360000.000,43080000.000,42087000.000,42576000.000,40793000.000,39610000.000,26716000.000,20669000.000,19906000.000,19805000.000
PropertyPlantAndEquipmentOther,,,,635000.000,,,,831000.000,,,,649000.000,,,,183000.000,,,
RelatedPartyTransactionDueFromToRelatedParty,,,,2866000.000,2804000.000,,2698000.000,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-24313000.000,-28753000.000,-32051000.000,-38350000.000,-41383000.000,-43631000.000,-46644000.000,-49894000.000,-50568000.000,-59695000.000,-61144000.000,-66536000.000,-68880000.000,-74879000.000,-78365000.000,-94501000.000,-107876000.000,-110228000.000,-110651000.000
SegmentReportingInformationNetAssets,,,,87184000.000,85879000.000,123577000.000,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,441862.000,441862.000,441862.000,441862.000,147939.000,147939.000,147939.000,147939.000,0.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,0.210,0.210,0.210,0.210,0.110,0.110,0.110,0.110,0.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,800000.000,,,,800000.000,,,,800000.000,,,,0.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,3.000,,,,3.000,,,,3.000,,,,0.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,800000.000,,800000.000,800000.000,800000.000,,800000.000,800000.000,800000.000,800000.000,,,0.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,3.000,,,,3.000,,,,3.000,,,,0.000,,,
StockholdersEquity,26210000.000,21451000.000,18367000.000,11507000.000,8340000.000,6402000.000,2903000.000,-633000.000,-1307000.000,-15026000.000,-16698000.000,-21792000.000,-24124000.000,-30261000.000,-33774000.000,-50431000.000,-58095000.000,-61058000.000,-62326000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,18989000.000,14211000.000,10664000.000,2428000.000,-768000.000,-3081000.000,-7195000.000,-10135000.000,-10834000.000,-25936000.000,-28079000.000,-34477000.000,-37328000.000,-43511000.000,-47011000.000,-66771000.000,-77860000.000,-80941000.000,-82133000.000
TaxesPayableCurrent,2317000.000,1707000.000,923000.000,1303000.000,1407000.000,1366000.000,525000.000,911000.000,905000.000,381000.000,539000.000,527000.000,767000.000,311000.000,340000.000,303000.000,221000.000,224000.000,441000.000
