,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31
Goodwill,,123228000.000,123849000.000,123771000.000,124051000.000
IncomeTaxesReceivable,,1462000.000,1306000.000,1335000.000,4769000.000
IntangibleAssetsNetExcludingGoodwill,,343066000.000,335482000.000,319275000.000,311443000.000
InterestPayableCurrent,,1450000.000,1450000.000,2094000.000,1872000.000
InventoryFinishedGoodsNetOfReserves,,,,15875000.000,16370000.000
InventoryNet,,34304000.000,37305000.000,44548000.000,46414000.000
InventoryRawMaterialsNetOfReserves,,,,13745000.000,14779000.000
InventoryValuationReserves,,,,800000.000,1100000.000
InventoryWorkInProcessNetOfReserves,,,,14928000.000,15265000.000
LiabilitiesAndStockholdersEquity,,608106000.000,612301000.000,626844000.000,608402000.000
LiabilitiesCurrent,,34546000.000,34240000.000,82388000.000,114355000.000
LiabilitiesNoncurrent,,427153000.000,429613000.000,407585000.000,353379000.000
LiabilityForUncertainTaxPositionsNoncurrent,,5729000.000,6067000.000,6584000.000,9618000.000
LinesOfCreditCurrent,,40000.000,,0.000,
LongTermDebt,,,,329413000.000,289437000.000
LongTermDebtCurrent,,,,40000000.000,60024000.000
LongTermDebtNoncurrent,,325000000.000,325000000.000,289413000.000,229413000.000
NoncurrentAssets,,,,,344746000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,8187000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,1715000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,1326000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,1309000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,1292000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,1499000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,1046000.000
OperatingLossCarryforwards,,,,,114437000.000
OtherAccruedLiabilitiesCurrent,,,,5136000.000,4939000.000
OtherAssetsNoncurrent,,3860000.000,346000.000,291000.000,274000.000
OtherLiabilitiesNoncurrent,,19000.000,25000.000,,908000.000
PrepaidExpenseAndOtherAssetsCurrent,,3167000.000,2777000.000,3783000.000,3355000.000
PropertyPlantAndEquipmentGross,,,,43864000.000,42164000.000
PropertyPlantAndEquipmentNet,,39189000.000,37520000.000,34437000.000,31437000.000
RetainedEarningsAccumulatedDeficit,,-60446000.000,-60445000.000,-72001000.000,-66672000.000
SalesAndExciseTaxPayableCurrent,,,,900000.000,1200000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,2130150.000,2130150.000
ShortTermInvestments,,3259000.000,1860000.000,,
StockholdersEquity,,146407000.000,148448000.000,136871000.000,140668000.000
UnrecognizedTaxBenefits,,,,,16419000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,1400000.000
