,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,0.000,,0.000,,,726000.000,726000.000,762000.000,,2140000.000,2140000.000,2141000.000,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,0.000,,0.000,,,8000.000,841000.000,942000.000,,1796000.000,1811000.000,2036000.000,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,2000.000,24000.000,415000.000,,,94000.000,134000.000,164000.000,,954000.000,1648000.000,1679000.000,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,,,381000.000,,168000.000,129000.000,24000.000,,,,,,
MembersCapital,,,,,,,,,,3057000.000,2999000.000,3055000.000,3079000.000,3284000.000,3262000.000,3379000.000,3416000.000,3399000.000,3557000.000
MembersEquity,1897000.000,1902000.000,,,,,,,,,,3055000.000,3079000.000,3284000.000,3262000.000,3379000.000,3416000.000,3399000.000,
NoninterestBearingDepositLiabilities,324000.000,329000.000,284000.000,249000.000,319000.000,255000.000,247000.000,236000.000,217000.000,318000.000,201000.000,603000.000,468000.000,498000.000,463000.000,418000.000,639000.000,812000.000,1021000.000
NoninterestBearingDepositLiabilitiesDomestic,,,,,,,,,,134000.000,124000.000,159000.000,187000.000,521000.000,464000.000,562000.000,705000.000,861000.000,1192000.000
NotesAndLoansPayable,,,,,,,,,,,6267000.000,,,,,,,,
NotesPayable,,1502000.000,1552000.000,2213000.000,2301000.000,3239000.000,4160000.000,5557000.000,6096000.000,5802000.000,,,,,9119000.000,10692000.000,10689000.000,11221000.000,12792000.000
NotesPayableCurrent,,,,,,,,,,,,,,,8568000.000,10199000.000,10241000.000,10810000.000,12435000.000
NotesPayableRelatedPartiesClassifiedCurrent,1015000.000,,,,,,,,,,,,,,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,1108000.000,479000.000,556000.000,0.000,0.000,,,,0.000,,1699000.000,1686000.000,,,,,,
OtherAssets,13000.000,10000.000,7000.000,28000.000,21000.000,14000.000,23000.000,26000.000,20000.000,13000.000,6000.000,26000.000,30000.000,14000.000,14000.000,124000.000,89000.000,151000.000,67000.000
OtherCommitment,100000.000,588000.000,699000.000,508000.000,1431000.000,1449000.000,2262000.000,2603000.000,2315000.000,1745000.000,1344000.000,4055000.000,4694000.000,,,,,,
OtherLongTermDebt,,,,,,1500000.000,,,,375000.000,0.000,,,,,,,,
OtherNotesPayable,1500000.000,,,,,,,,,,,,,,,,,,
OtherShortTermBorrowings,,,,,,,,,,,,0.000,500000.000,600000.000,600000.000,700000.000,700000.000,,
PledgedAssetsSeparatelyReportedLoansPledgedAsCollateralAtFairValue,,,,,,,,,,,,1986000.000,2516000.000,7245000.000,11738000.000,9647000.000,10964000.000,13549000.000,13888000.000
PropertyPlantAndEquipmentNet,,,,,,,,,,,,,,,,,,,625000.000
SecuredDebt,,,,,,0.000,,,,0.000,599000.000,829000.000,925000.000,3683000.000,5997000.000,5476000.000,5822000.000,7322000.000,6728000.000
SecuritiesHeldAsCollateralAtFairValue,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,,,,,,,,,,,,
ShortTermBorrowings,,,,,,,,,,,,,,,,16375000.000,16763000.000,19695000.000,20672000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1897000.000,1902000.000,1839000.000,1839000.000,1880000.000,1904000.000,1905000.000,1966000.000,2009000.000,3057000.000,2999000.000,3055000.000,3079000.000,3284000.000,3262000.000,3379000.000,3416000.000,3399000.000,3997000.000
UnsecuredDebt,2515000.000,2610000.000,,,,1739000.000,,,,5427000.000,5668000.000,6691000.000,7753000.000,9096000.000,9168000.000,10899000.000,10941000.000,11962000.000,13587000.000
UnsecuredDebtCurrent,,,,,,,,,,,5668000.000,6691000.000,7253000.000,,,10199000.000,10241000.000,,
