,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
GeneralPartnersCapitalAccount,3500000.000,3800000.000,3800000.000,3800000.000,3800000.000,3800000.000,3900000.000,3900000.000,3900000.000,4000000.000,4000000.000,4000000.000,4000000.000,3900000.000,3900000.000
GeneralPartnersCapitalAccountUnitsIssued,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,400000.000
GeneralPartnersCapitalAccountUnitsOutstanding,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,400000.000
InventoryFinishedGoodsNetOfReserves,12100000.000,10500000.000,9600000.000,10400000.000,14700000.000,10400000.000,13100000.000,10900000.000,15100000.000,10700000.000,10700000.000,9500000.000,9300000.000,5800000.000,4200000.000
InventoryGross,,,,,,,,48100000.000,50800000.000,46900000.000,49100000.000,47500000.000,45300000.000,19000000.000,19200000.000
InventoryNet,44700000.000,41700000.000,42300000.000,44000000.000,46700000.000,43200000.000,49300000.000,26300000.000,29700000.000,26400000.000,28300000.000,26700000.000,24600000.000,19000000.000,19200000.000
InventoryNoncurrent,,,,,,,,,,,,,,20700000.000,
InventoryRawMaterialsNetOfReserves,7300000.000,5700000.000,7100000.000,7800000.000,6600000.000,6400000.000,8400000.000,9200000.000,8700000.000,9100000.000,10800000.000,10500000.000,9000000.000,7700000.000,9500000.000
InventorySuppliesNetOfReserves,25300000.000,25500000.000,25600000.000,25800000.000,25400000.000,26400000.000,27800000.000,28000000.000,27000000.000,27100000.000,27600000.000,27500000.000,27000000.000,5500000.000,5500000.000
Liabilities,284100000.000,200700000.000,201100000.000,202100000.000,202300000.000,198900000.000,196400000.000,183600000.000,172900000.000,160000000.000,157800000.000,146500000.000,157400000.000,153900000.000,163500000.000
LiabilitiesAndStockholdersEquity,500200000.000,442000000.000,440700000.000,442300000.000,444800000.000,447400000.000,448000000.000,438800000.000,429000000.000,423200000.000,417600000.000,408700000.000,417900000.000,413100000.000,419200000.000
LiabilitiesCurrent,125400000.000,41900000.000,42200000.000,43100000.000,43200000.000,49700000.000,47100000.000,48400000.000,45200000.000,43200000.000,47300000.000,44100000.000,57400000.000,55500000.000,52900000.000
LongTermDebt,155000000.000,155000000.000,155000000.000,155000000.000,155000000.000,145000000.000,145000000.000,130000000.000,121000000.000,110000000.000,103500000.000,96000000.000,99500000.000,98000000.000,108500000.000
LongTermDebtCurrent,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8600000.000,8600000.000,8600000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,0.000,,,,,,,,,,8600000.000,8600000.000,8600000.000,8600000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,146400000.000,146400000.000,146400000.000,146400000.000,146400000.000,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,8600000.000,8600000.000,8600000.000,8600000.000,8600000.000,136400000.000,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,0.000,,,,,8600000.000,136400000.000,121400000.000,112400000.000,101400000.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,0.000,,,,,,8600000.000,8600000.000,8600000.000,8600000.000,94900000.000,87400000.000,90900000.000,89400000.000,99900000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,,,,,,,,,8600000.000
LongTermDebtNoncurrent,155000000.000,155000000.000,155000000.000,155000000.000,155000000.000,145000000.000,145000000.000,130000000.000,121000000.000,110000000.000,103500000.000,96000000.000,90900000.000,89400000.000,99900000.000
MembersEquity,,,,,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510
MembersEquityAttributableToNoncontrollingInterest,,,,,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490
MineReclamationAndClosingLiabilityNoncurrent,3700000.000,3800000.000,3900000.000,4000000.000,4100000.000,4200000.000,4300000.000,4300000.000,4400000.000,4500000.000,4400000.000,4400000.000,5500000.000,5500000.000,5600000.000
MinorityInterest,83900000.000,96700000.000,96200000.000,96600000.000,97800000.000,100900000.000,102800000.000,104900000.000,104800000.000,107200000.000,105400000.000,107700000.000,106800000.000,105900000.000,104100000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,2200000.000,,,,2300000.000,,,,2100000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,100000.000,,,,150000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,100000.000,,,,150000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,100000.000,,,,150000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,100000.000,,,,150000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,100000.000,,,,150000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,1700000.000,,,,1530000.000,,,,,
OtherAccruedLiabilitiesCurrentAndNoncurrent,,5200000.000,,,,5800000.000,,,,4700000.000,,,,5200000.000,
OtherAssetsCurrent,1500000.000,1200000.000,600000.000,1900000.000,2500000.000,1800000.000,1300000.000,1800000.000,1500000.000,2200000.000,1100000.000,1700000.000,1200000.000,2300000.000,1600000.000
OtherAssetsNoncurrent,1400000.000,1300000.000,1300000.000,1100000.000,1000000.000,900000.000,800000.000,22500000.000,21800000.000,21100000.000,21200000.000,21200000.000,21000000.000,21000000.000,20800000.000
OtherLiabilitiesNoncurrent,,,,,,,,5200000.000,6700000.000,6800000.000,7000000.000,6400000.000,9100000.000,9000000.000,10700000.000
OtherReceivablesGrossCurrent,,10500000.000,,,,10900000.000,,,,6800000.000,,,,6200000.000,
OtherSundryLiabilitiesNoncurrent,,,,,,,,,,,,,,100000.000,0.000
PropertyPlantAndEquipmentGross,,795100000.000,,,,798100000.000,,,,811700000.000,,,,834000000.000,
PropertyPlantAndEquipmentNet,237400000.000,238000000.000,233900000.000,233700000.000,236400000.000,245000000.000,244200000.000,249200000.000,254000000.000,255200000.000,254200000.000,252700000.000,253300000.000,256100000.000,253900000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,949550.000,921127.000,928099.000,926987.000,908688.000,908688.000,878902.000,845519.000,832481.000,820907.000,820907.000,820907.000
StockholdersEquity,132200000.000,144600000.000,143400000.000,143600000.000,144700000.000,147600000.000,148800000.000,150300000.000,151300000.000,156000000.000,154400000.000,154500000.000,153700000.000,153300000.000,151600000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,216100000.000,241300000.000,239600000.000,240200000.000,242500000.000,248500000.000,251600000.000,255200000.000,256100000.000,263200000.000,259800000.000,262200000.000,260500000.000,259200000.000,255700000.000
TradeReceivablesHeldForSaleNet,,23900000.000,,,,24700000.000,,,,,,,,,
TradeReceivablesHeldForSaleNetNotPartOfDisposalGroup,,,,,,,,,,27200000.000,,,,27300000.000,
