,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
DepreciationDepletionAndAmortization,544000000.000,510000000.000,495000000.000,462000000.000,467000000.000,456000000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,0.000,,,,
EarningsPerShareBasic,7.650,7.960,8.500,9.910,10.510,12.300
EarningsPerShareDiluted,7.520,7.810,8.350,9.750,10.390,12.190
EffectiveIncomeTaxRateContinuingOperations,0.323,0.333,0.318,0.296,0.287,0.247
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,45000000.000,41000000.000,81000000.000,103000000.000,85000000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,17000000.000,45000000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,17000000.000,45000000.000,43000000.000,81000000.000,103000000.000,0.000
FederalIncomeTaxExpenseBenefitContinuingOperations,,,,,782000000.000,710000000.000
FiniteLivedIntangibleAssetsAmortizationExpense,37000000.000,,,,,
ForeignEarningsRepatriated,,,,,,352000000.000
ForeignIncomeTaxExpenseBenefitContinuingOperations,,,,,18000000.000,13000000.000
FutureAmortizationExpenseYearFive,11000000.000,,,,,
FutureAmortizationExpenseYearFour,15000000.000,,,,,
FutureAmortizationExpenseYearOne,36000000.000,,,,,
FutureAmortizationExpenseYearThree,16000000.000,,,,,
FutureAmortizationExpenseYearTwo,29000000.000,,,,,
GainsLossesOnExtinguishmentOfDebt,,0.000,,,,
GeneralAndAdministrativeExpense,2350000000.000,2450000000.000,2256000000.000,2405000000.000,2566000000.000,2584000000.000
GoodwillPeriodIncreaseDecrease,,57000000.000,7000000.000,28000000.000,-6000000.000,-10000000.000
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,-2000000.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,2998000000.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,2937000000.000,2790000000.000,2923000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,85000000.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3083000000.000,2965000000.000,2863000000.000,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,2086000000.000,1978000000.000,1952000000.000,,,
IncomeLossFromContinuingOperationsPerBasicShare,7.540,7.960,8.500,,,
IncomeLossFromContinuingOperationsPerDilutedShare,7.410,7.810,8.350,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,32000000.000,0.000,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,0.000,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.110,0.000,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.110,0.000,0.000,,,
IncomeTaxExpenseBenefit,997000000.000,987000000.000,911000000.000,868000000.000,800000000.000,723000000.000
IncomeTaxRateReconciliationDeductionsEmployeeStockOwnershipPlanDividends,13000000.000,,,,,
IncomeTaxReconciliationDeductionsOther,,,,,,85000000.000
IncomeTaxReconciliationDeductionsQualifiedProductionActivities,32000000.000,42000000.000,63000000.000,48000000.000,31000000.000,58000000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,1079000000.000,1038000000.000,1002000000.000,1028000000.000,976000000.000,1023000000.000
IncomeTaxReconciliationOtherAdjustments,-20000000.000,-9000000.000,9000000.000,-18000000.000,-26000000.000,-23000000.000
IncomeTaxReconciliationRepatriationOfForeignEarnings,,,,,,-33000000.000
IncomeTaxReconciliationTaxCreditsResearch,17000000.000,0.000,37000000.000,43000000.000,119000000.000,61000000.000
IncomeTaxReconciliationTaxSettlements,,,,-51000000.000,0.000,-40000000.000
IncomeTaxReconciliationTaxSettlementsDomestic,,0.000,,,,
IncomeTaxesPaidNet,810000000.000,1119000000.000,880000000.000,727000000.000,118000000.000,691000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-341000000.000,23000000.000,-169000000.000,-89000000.000,-632000000.000,198000000.000
IncreaseDecreaseInAccountsReceivable,-350000000.000,-90000000.000,-171000000.000,105000000.000,30000000.000,461000000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-32000000.000,-75000000.000,2000000.000,84000000.000,135000000.000,148000000.000
IncreaseDecreaseInDeferredIncomeTaxes,-441000000.000,-78000000.000,,,,
IncreaseDecreaseInInventories,2000000.000,-46000000.000,-101000000.000,24000000.000,80000000.000,15000000.000
IncreaseDecreaseInPensionAndPostretirementObligations,-904000000.000,-71000000.000,-281000000.000,-17000000.000,-263000000.000,393000000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-16000000.000,65000000.000,51000000.000,-13000000.000,-43000000.000,110000000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,4800000.000,4800000.000,4300000.000,3300000.000,2200000.000,1600000.000
InterestAndDebtExpense,221000000.000,212000000.000,257000000.000,282000000.000,301000000.000,301000000.000
LeaseAndRentalExpense,420000000.000,347000000.000,298000000.000,304000000.000,302000000.000,298000000.000
LineOfCreditFacilityMaximumAmountOutstandingDuringPeriod,0.000,,,,,
MarketableSecuritiesRealizedGainLoss,3000000.000,,,,,
NetCashProvidedByUsedInFinancingActivities,-3494000000.000,-1696000000.000,-849000000.000,-3235000000.000,-3275000000.000,-1786000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-3494000000.000,-1696000000.000,-849000000.000,-3235000000.000,-3275000000.000,-1786000000.000
NetCashProvidedByUsedInInvestingActivities,680000000.000,-84000000.000,-346000000.000,-645000000.000,-431000000.000,-805000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,743000000.000,-84000000.000,-346000000.000,-645000000.000,-431000000.000,-805000000.000
NetCashProvidedByUsedInOperatingActivities,2115000000.000,2640000000.000,2483000000.000,2593000000.000,2162000000.000,2813000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2347000000.000,2640000000.000,2483000000.000,2593000000.000,2162000000.000,2813000000.000
NetIncomeLoss,2118000000.000,1978000000.000,1952000000.000,2069000000.000,1990000000.000,2200000000.000
NumberOfReportableSegments,,,,,4.000,3.000
OperatingIncomeLoss,3276000000.000,3130000000.000,3123000000.000,3196000000.000,3076000000.000,3193000000.000
OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,-602000000.000,-2000000.000,,-92000000.000,0.000,0.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,-1249000000.000,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,2825000000.000,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,-3149000000.000,,,,
OtherComprehensiveIncomeDefinedBenefitPlansTax,823000000.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-4000000.000,,,,,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,,,-109000000.000,-104000000.000,-88000000.000,-82000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,8000000.000,14000000.000,-59000000.000,-41000000.000,-50000000.000
OtherComprehensiveIncomeLossNetOfTax,,-1297000000.000,1803000000.000,-2372000000.000,36000000.000,-226000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-1257000000.000,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,1303000000.000,-1790000000.000,2316000000.000,-75000000.000,175000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,,-2504000000.000,2438000000.000,-4067000000.000,-501000000.000,-912000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,860000000.000,-1177000000.000,1423000000.000,-45000000.000,89000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax,,,-638000000.000,-340000000.000,-709000000.000,-730000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax,,,319000000.000,145000000.000,388000000.000,402000000.000
OtherNoncashIncomeExpense,-66000000.000,12000000.000,-34000000.000,69000000.000,36000000.000,125000000.000
OtherNonoperatingIncomeExpense,28000000.000,47000000.000,-3000000.000,23000000.000,15000000.000,31000000.000
PaymentsForOperatingActivities,24233000000.000,22823000000.000,22247000000.000,,,
PaymentsForOtherOperatingActivities,36000000.000,18000000.000,81000000.000,,,
PaymentsForProceedsFromOtherInvestingActivities,-48000000.000,3000000.000,-18000000.000,84000000.000,-40000000.000,-115000000.000
PaymentsForRepurchaseOfCommonStock,2295000000.000,1316000000.000,2371000000.000,2668000000.000,3182000000.000,1547000000.000
PaymentsOfDividendsCommonStock,543000000.000,535000000.000,545000000.000,563000000.000,603000000.000,640000000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,153000000.000
PaymentsToAcquireHeldToMaturitySecurities,450000000.000,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,488000000.000,331000000.000,364000000.000,561000000.000,471000000.000,920000000.000
PaymentsToAcquireShortTermInvestments,,0.000,0.000,,,
PaymentsToSuppliersAndEmployees,22059000000.000,21074000000.000,20473000000.000,,,
PensionContributions,1084000000.000,367000000.000,579000000.000,,,
ProceedsFromCustomers,21628000000.000,20892000000.000,24631000000.000,,,
ProceedsFromCustomersForProgressPayments,4803000000.000,4472000000.000,,,,
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,4000000.000,,,,,
ProceedsFromIssuanceOfLongTermDebt,,0.000,2841000000.000,0.000,600000000.000,749000000.000
ProceedsFromIssuanceOrSaleOfEquity,101000000.000,,,,,
ProceedsFromLongTermLinesOfCredit,,,,,,135000000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,,250000000.000,,,,
ProceedsFromOperatingActivities,26580000000.000,25463000000.000,24730000000.000,,,
ProceedsFromOtherOperatingActivities,149000000.000,99000000.000,99000000.000,,,
ProceedsFromPaymentsForOtherFinancingActivities,-6000000.000,-78000000.000,-81000000.000,-4000000.000,-90000000.000,-9000000.000
ProceedsFromSaleAndMaturityOfHeldToMaturitySecurities,200000000.000,,0.000,0.000,,
ProceedsFromSaleOfTradingSecuritiesHeldforinvestment,69000000.000,,,,,
ProceedsFromStockOptionsExercised,,188000000.000,184000000.000,,,
RepaymentsOfLongTermDebt,,,877000000.000,0.000,0.000,321000000.000
RepaymentsOfLongTermDebtAndCapitalSecurities,768000000.000,0.000,,,,
ResearchAndDevelopmentExpense,543000000.000,520000000.000,507000000.000,569000000.000,712000000.000,705000000.000
Revenues,26412000000.000,25218000000.000,24661000000.000,23979000000.000,23526000000.000,24508000000.000
RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,2038000000.000,2084000000.000,,,,
SalesRevenueGoodsNet,15073000000.000,13838000000.000,14033000000.000,14015000000.000,13966000000.000,14738000000.000
SalesRevenueNet,26412000000.000,25218000000.000,24661000000.000,23979000000.000,23526000000.000,24508000000.000
SalesRevenueServicesNet,11339000000.000,11380000000.000,10628000000.000,9964000000.000,9560000000.000,9770000000.000
ShareBasedCompensation,140000000.000,183000000.000,144000000.000,134000000.000,99000000.000,93000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,312000.000,158000.000,70000.000,49000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,62.000,70.000,108.000,143.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,1577000.000,763000.000,539000.000,483000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,64.000,118.000,166.000,186.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,1323000.000,1217000.000,1691000.000,872000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,,60.000,58.000,62.000,97.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,118000000.000,94000000.000,18000000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,29000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,60.000,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,59.000,,,
StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,,,3400000.000,2600000.000,2600000.000,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,4522000.000,1400000.000,200000.000,
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,,,226000000.000,305000000.000,434000000.000,
StockRepurchasedAndRetiredDuringPeriodShares,40200000.000,20900000.000,27300000.000,21400000.000,19300000.000,7300000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,22000000.000,1000000.000,,,,40000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,28000000.000,1000000.000,,61000000.000,10000000.000,84000000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,11000000.000,12000000.000,56000000.000,62000000.000,52000000.000,35000000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,31000000.000,28000000.000,44000000.000,9000000.000,17000000.000,2000000.000
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,-8000000.000,38000000.000,85000000.000,-31000000.000,13000000.000,-88000000.000
WeightedAverageNumberOfDilutedSharesOutstanding,281600000.000,253400000.000,233900000.000,212100000.000,191600000.000,180500000.000
WeightedAverageNumberOfSharesOutstandingBasic,276800000.000,248600000.000,229600000.000,208800000.000,189400000.000,178900000.000
