,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-30,2016-12-31
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,23.110,18.380,22.700
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnit,6.850,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnitBasic,,,,28.930,1.520,2.240
IncomeLossFromEquityMethodInvestments,,,,74171.000,,
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,,1402978.000,0.000,
IncomeLossFromOperationsBeforeExtraordinaryItemsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,52.040,19.900,24.940
IncreaseDecreaseInAccountsPayableRelatedParties,3865.000,65901.000,-39707.000,21326.000,-5067.000,-62898.000
IncreaseDecreaseInDeferredRevenue,-6961.000,-18814.000,907.000,0.000,,
InvestmentIncomeInterest,14133.000,9108.000,6568.000,7953.000,8460.000,5931.000
NetCashProvidedByUsedInFinancingActivities,-2321227.000,-2433845.000,-2615286.000,-2338321.000,-2536151.000,-2280758.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2321227.000,-2433845.000,-2615286.000,-2338321.000,-2536151.000,-2280758.000
NetCashProvidedByUsedInInvestingActivities,-1211624.000,2535730.000,-1296262.000,3016147.000,-1906549.000,757694.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1211624.000,2535730.000,-1296262.000,3016147.000,-1906549.000,757694.000
NetCashProvidedByUsedInOperatingActivities,2217750.000,2328596.000,2218755.000,1872667.000,2040380.000,1881678.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2217750.000,2328596.000,2218755.000,1872667.000,2040380.000,1881678.000
NetIncomeLossAllocatedToGeneralPartners,66905.000,74688.000,70339.000,73043.000,59178.000,56963.000
NetIncomeLossAllocatedToLimitedPartners,1378725.000,2138563.000,380315.000,2146967.000,813411.000,1009688.000
OperatingCostsAndExpenses,64326.000,64179.000,82261.000,68480.000,97004.000,205404.000
OperatingExpenses,1299069.000,1350451.000,1218795.000,1314564.000,,
OperatingIncomeLoss,1111492.000,1269161.000,902751.000,974970.000,375952.000,949382.000
OperatingLeasesIncomeStatementLeaseRevenue,2410561.000,2619612.000,2121546.000,2289534.000,2486593.000,2386264.000
OtherDepreciationAndAmortization,,927521.000,975809.000,885853.000,959420.000,993352.000
OtherIncome,,,,,432460.000,21491.000
PartnersCapitalAccountDistributions,,2286562.000,,,,
PartnersCapitalAccountRedemptions,,40511.000,328737.000,163933.000,364065.000,241313.000
PartnersCapitalOther,,30379224.000,28214586.000,28098778.000,26441195.000,25338343.000
PaymentsForRepurchaseOfOtherEquity,34662.000,,,,,
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,,40511.000,328737.000,163933.000,364065.000,241313.000
PaymentsOfCapitalDistribution,,2393334.000,2286549.000,2174388.000,2172086.000,2039445.000
PaymentsOfDistributionsToAffiliates,2286565.000,,,,,
PaymentsToAcquireEquityMethodInvestments,,,,27380.000,0.000,
PaymentsToAcquireRealEstate,2307312.000,967500.000,2277600.000,2334000.000,3456892.000,7733.000
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,,,4825983.000,0.000,
ProceedsFromSaleOfEquityMethodInvestments,,,,-4751812.000,,
ProceedsFromSaleOfRealEstateHeldforinvestment,1095688.000,3503230.000,981338.000,551544.000,1550343.000,765427.000
ProfitLoss,,2213251.000,450654.000,2220010.000,872589.000,1066651.000
RelatedPartyTransactionAmountsOfTransaction,,64179.000,92262.000,141191.000,164125.000,236751.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,336625.000,312158.000,340142.000,357527.000,295178.000
RelatedPartyTransactionPurchasesFromRelatedParty,,28944.000,8826.000,56376.000,105145.000,0.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,38031.000,53906.000,151927.000,8828.000,5173.000
Revenues,,,1560887.000,1238291.000,1278469.000,982724.000
SalesRevenueNet,,,1560887.000,1238291.000,846009.000,961233.000
WeightedAverageGeneralPartnershipUnitsOutstanding,,41877.000,41711.000,41257.000,40884.000,40482.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,41938.000,,,,,
