,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,42000000.000,,,,36000000.000,,,,33000000.000,,,,32000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,45000000.000,,,,41000000.000,,,,36000000.000,,,,34000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,52000000.000,,,,44000000.000,,,,41000000.000,,,,37000000.000,
FiniteLivedIntangibleAssetsGross,,674000000.000,,,,676000000.000,,,,610000000.000,,,,603000000.000,
FiniteLivedIntangibleAssetsNet,,420000000.000,,,,366000000.000,,,,283000000.000,,,,242000000.000,
Goodwill,,2503000000.000,2485000000.000,2502000000.000,2481000000.000,2465000000.000,2435000000.000,2442000000.000,2417000000.000,2405000000.000,2405000000.000,2396000000.000,2353000000.000,2344000000.000,2596000000.000
InventoryNet,,1065000000.000,914000000.000,1096000000.000,1314000000.000,891000000.000,929000000.000,941000000.000,837000000.000,916000000.000,877000000.000,1085000000.000,1258000000.000,1343000000.000,1219000000.000
InventoryNoncurrent,,251000000.000,264000000.000,287000000.000,270000000.000,186000000.000,149000000.000,159000000.000,166000000.000,129000000.000,112000000.000,184000000.000,146000000.000,193000000.000,131000000.000
LettersOfCreditOutstandingAmount,,,,,,,,63000000.000,44000000.000,,,,,,
LiabilitiesAndStockholdersEquity,,21453000000.000,21808000000.000,22594000000.000,22926000000.000,23983000000.000,23596000000.000,24754000000.000,24088000000.000,24142000000.000,24225000000.000,25075000000.000,25411000000.000,26103000000.000,27508000000.000
LiabilitiesCurrent,,5413000000.000,5556000000.000,5424000000.000,5569000000.000,4756000000.000,3532000000.000,4475000000.000,3480000000.000,3409000000.000,3066000000.000,4031000000.000,4079000000.000,4666000000.000,4158000000.000
LiabilitiesNoncurrent,,7761000000.000,7885000000.000,8486000000.000,8670000000.000,9846000000.000,9916000000.000,10265000000.000,11082000000.000,11499000000.000,10454000000.000,10755000000.000,10958000000.000,10730000000.000,10523000000.000
LiabilitiesOtherThanLongtermDebtNoncurrent,,531000000.000,547000000.000,546000000.000,526000000.000,548000000.000,594000000.000,568000000.000,553000000.000,567000000.000,710000000.000,678000000.000,722000000.000,606000000.000,644000000.000
LongTermDebtAndCapitalLeaseObligations,,7230000000.000,7338000000.000,7940000000.000,8144000000.000,9298000000.000,9322000000.000,9697000000.000,10529000000.000,10932000000.000,9744000000.000,10077000000.000,10236000000.000,10124000000.000,9879000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,5000000000.000,,,,6750000000.000,,,,7255000000.000,,,,7403000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,550000000.000,,,,847000000.000,,,,247000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,1115000000.000,,,,1386000000.000,,,,1059000000.000,,,,600000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,400000000.000,,,,600000000.000,,,,850000000.000,,,,500000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,175000000.000,,,,400000000.000,,,,600000000.000,,,,850000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,550000000.000,,,,175000000.000,,,,400000000.000,,,,600000000.000,
LongTermLineOfCredit,,,,,,,,60000000.000,9000000.000,,,,,,
LongTermLoansFromBank,,,,,,,,,550000000.000,,,,,,
LongTermNotesAndLoans,,7240000000.000,,,,9861000000.000,,,,,,,,,
LongTermNotesPayable,,6710000000.000,6711000000.000,7409000000.000,,,,,,,,,,,
MarginDepositAssets,,85000000.000,65000000.000,54000000.000,74000000.000,126000000.000,,,,,,,,,
NoncurrentAssets,,16458000000.000,,,,19775000000.000,,,,19326000000.000,,,,19950000000.000,
OperatingLeasesFutureMinimumPaymentsDue,,975000000.000,,,,993000000.000,,,,1201000000.000,,,,1119000000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,152000000.000,,,,162000000.000,,,,200000000.000,,,,195000000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,78000000.000,,,,78000000.000,,,,108000000.000,,,,97000000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,103000000.000,,,,102000000.000,,,,128000000.000,,,,118000000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,124000000.000,,,,127000000.000,,,,154000000.000,,,,140000000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,132000000.000,,,,151000000.000,,,,184000000.000,,,,165000000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,386000000.000,,,,373000000.000,,,,427000000.000,,,,404000000.000,
OtherAssetsCurrent,,220000000.000,285000000.000,316000000.000,290000000.000,271000000.000,249000000.000,287000000.000,255000000.000,241000000.000,318000000.000,469000000.000,538000000.000,603000000.000,736000000.000
OtherAssetsMiscellaneousNoncurrent,,37000000.000,,,,17000000.000,,,,91000000.000,,,,43000000.000,
OtherAssetsNoncurrent,,1610000000.000,1582000000.000,1561000000.000,1543000000.000,489000000.000,459000000.000,494000000.000,462000000.000,383000000.000,332000000.000,317000000.000,306000000.000,286000000.000,917000000.000
OtherCommitment,,182000000.000,,,,328000000.000,,,,1178000000.000,,,,1214000000.000,
OtherCommitmentDueAfterFifthYear,,42000000.000,,,,90000000.000,,,,487000000.000,,,,378000000.000,
OtherCommitmentDueInFifthYear,,16000000.000,,,,27000000.000,,,,129000000.000,,,,128000000.000,
OtherCommitmentDueInFourthYear,,25000000.000,,,,38000000.000,,,,127000000.000,,,,132000000.000,
OtherCommitmentDueInNextTwelveMonths,,38000000.000,,,,62000000.000,,,,150000000.000,,,,257000000.000,
OtherCommitmentDueInSecondYear,,32000000.000,,,,62000000.000,,,,152000000.000,,,,166000000.000,
OtherCommitmentDueInThirdYear,,29000000.000,,,,49000000.000,,,,133000000.000,,,,153000000.000,
OtherLiabilitiesCurrent,,315000000.000,343000000.000,359000000.000,423000000.000,482000000.000,488000000.000,442000000.000,434000000.000,370000000.000,371000000.000,395000000.000,414000000.000,361000000.000,342000000.000
OtherLongTermDebtCurrent,,,,,,3000000.000,3000000.000,3000000.000,3000000.000,,,,,,
OtherLongTermDebtNoncurrent,,520000000.000,627000000.000,531000000.000,535000000.000,541000000.000,564000000.000,938000000.000,772000000.000,1234000000.000,618000000.000,949000000.000,1106000000.000,250000000.000,3000000.000
OtherShortTermBorrowings,,4000000.000,3000000.000,3000000.000,3000000.000,,,,,,,,,,
PartnersCapitalAttributableToNoncontrollingInterest,,7244000000.000,7316000000.000,7638000000.000,7650000000.000,7724000000.000,8344000000.000,8213000000.000,7729000000.000,7472000000.000,8884000000.000,8487000000.000,8606000000.000,8970000000.000,10223000000.000
PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,,8279000000.000,8367000000.000,8684000000.000,8687000000.000,9381000000.000,10148000000.000,10014000000.000,9526000000.000,9234000000.000,10705000000.000,10289000000.000,10374000000.000,10707000000.000,12827000000.000
PropertyPlantAndEquipmentGross,,12514000000.000,12905000000.000,13451000000.000,13857000000.000,14219000000.000,14477000000.000,15118000000.000,15492000000.000,15695000000.000,15916000000.000,15890000000.000,16144000000.000,16261000000.000,16509000000.000
PropertyPlantAndEquipmentNet,,10841000000.000,11173000000.000,11634000000.000,11986000000.000,12292000000.000,12504000000.000,13048000000.000,13369000000.000,13493000000.000,13689000000.000,13617000000.000,13829000000.000,13890000000.000,14077000000.000
ReceivablesNetCurrent,,3637000000.000,3703000000.000,3730000000.000,3522000000.000,2615000000.000,1817000000.000,2688000000.000,1844000000.000,1785000000.000,1549000000.000,2014000000.000,1946000000.000,2279000000.000,2218000000.000
RecordedThirdPartyEnvironmentalRecoveriesReceivable,,10000000.000,10000000.000,8000000.000,9000000.000,8000000.000,7000000.000,200000000.000,200000000.000,161000000.000,81000000.000,68000000.000,79000000.000,56000000.000,47000000.000
SecuredDebt,,,,,,,,500000000.000,,,,,,,
SeniorLongTermNotes,,,,,7609000000.000,8757000000.000,8758000000.000,8759000000.000,9757000000.000,9698000000.000,9126000000.000,9128000000.000,9130000000.000,9874000000.000,9876000000.000
UnamortizedDebtIssuanceExpense,,72000000.000,,,,,,,,,,,,,
