,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31
InterestIncomeSecuritiesTaxable,1595.000,1353.000,887.000,905000.000,1020000.000,1754113.000
InterestPaid,,,2640.000,,,
LaborAndRelatedExpense,3390.000,3205.000,2921.000,2578000.000,2896000.000,5775079.000
MarketableSecuritiesRealizedGainLossOtherThanTemporaryImpairmentsAmount,,,0.000,,0.000,
NetCashProvidedByUsedInFinancingActivities,,,-1339.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-1339.000,,,
NetCashProvidedByUsedInInvestingActivities,,,38411.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,38411.000,,,
NetCashProvidedByUsedInOperatingActivities,,,18805.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,18805.000,,,
NetIncomeLoss,-8185.000,-4208.000,719.000,-1543000.000,274000.000,2636281.000
NetIncomeLossAvailableToCommonStockholdersBasic,-8740.000,-4789.000,135.000,-2138000.000,-327000.000,1443865.000
NoninterestExpense,10908.000,8095.000,6867.000,8339000.000,7854000.000,14404133.000
NoninterestIncome,1037.000,869.000,3165.000,811000.000,1246000.000,4166835.000
NoninterestIncomeOtherOperatingIncome,764.000,696.000,354.000,392000.000,347000.000,316646.000
OccupancyNet,1015.000,992.000,907.000,903000.000,888000.000,1780093.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,,,-1520.000,,,
OtherComprehensiveIncomeLossBeforeTax,,,,,315000.000,
OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,,,-2303.000,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,207000.000,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,-1520.000,,,
OtherComprehensiveIncomeLossTax,,,-783.000,,108000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,-220.000,,695000.000,
OtherNoninterestExpense,801.000,622.000,545.000,510000.000,610000.000,1170455.000
OtherOperatingActivitiesCashFlowStatement,,,14367.000,,,
OtherRealEstateRevenue,,,142.000,272000.000,367000.000,357858.000
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,556.000,0.000,0.000,0.000,0.000,584000.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,-526.000,0.000,0.000,0.000,0.000,-584000.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,30.000,0.000,0.000,0.000,0.000,0.000
PaymentsForOriginationOfMortgageLoansHeldForSale,,,7562.000,,,
PaymentsForProceedsFromLoansAndLeases,,,-50718.000,,,
PaymentsToAcquireAvailableForSaleSecuritiesDebt,,,107286.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,17.000,,,
PreferredStockDividendsIncomeStatementImpact,555.000,581.000,584.000,595000.000,601000.000,1192416.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,15808.000,,,
ProceedsFromRepaymentsOfShortTermDebt,,,-413.000,,,
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,,,77856.000,,,
ProceedsFromSaleOfMortgageLoansHeldForSale,,,8172.000,,,
ProceedsFromSaleOfOtherRealEstate,,,1332.000,,,
ProfessionalFees,654.000,249.000,252.000,710000.000,796000.000,916748.000
ProvisionForLoanAndLeaseLosses,6816.000,5144.000,2598.000,1280000.000,10000.000,495402.000
RepaymentsOfFederalHomeLoanBankBorrowings,,,0.000,,,
RestrictedStockExpense,,,56.000,,,
ShareBasedCompensation,,,0.000,,,
StockIssuedDuringPeriodSharesRestrictedStockAwardGross,,,95000.000,,,
StockIssuedDuringPeriodValueRestrictedStockAwardGross,,,0.000,,,
TransferOfOtherRealEstate,,,302.000,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,22756718.000,22788700.000,
WeightedAverageNumberOfDilutedSharesOutstanding,22580672.000,22597772.000,22714304.000,22756718.000,22788700.000,-45493488.000
WeightedAverageNumberOfSharesOutstandingBasic,22580672.000,22597772.000,22714304.000,22756718.000,22788700.000,-45493488.000
