,2011-12-31,2012-03-31,2012-06-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
PaymentsForRestructuring,,,,,,,,1780000.000,437000.000
PaymentsOfFinancingCosts,16000.000,,,0.000,,,,,
PaymentsToAcquireProductiveAssets,,,,,,,,3553000.000,
PaymentsToAcquirePropertyPlantAndEquipment,2673000.000,,,2900000.000,,,,6402000.000,
ProceedsFromLinesOfCredit,23011000.000,,,23473000.000,,,,23988000.000,
ProceedsFromOtherEquity,0.000,,,,,,,,
RepaymentsOfLinesOfCredit,16225000.000,,,15493000.000,,,,13033000.000,
RepaymentsOfLongTermDebt,0.000,,,,,,,,
RepaymentsOfOtherDebt,41000.000,,,44000.000,,,,25000.000,
RestructuringAndRelatedCostExpectedCost,,,,,,,,6801000.000,
RestructuringAndRelatedCostExpectedCostRemaining,,,,,,,,285000.000,
RestructuringCharges,0.000,0.000,0.000,,,,,3108000.000,300000.000
RestructuringCosts,,,,,,,,3108000.000,299000.000
RestructuringReserveAcceleratedDepreciation,,,,,,,,160000.000,160000.000
RestructuringReserveAccrualAdjustment,,,,,,,,-58000.000,
Revenues,54999000.000,59098000.000,60686000.000,52720000.000,62661000.000,63220000.000,62355000.000,57125000.000,60273000.000
SaleLeasebackTransactionNetProceeds,,,,,,,,2925000.000,
SalesRevenueNet,54999000.000,59098000.000,60686000.000,52720000.000,62661000.000,63220000.000,62355000.000,57125000.000,60273000.000
SellingGeneralAndAdministrativeExpense,4628000.000,4505000.000,4661000.000,4585000.000,4783000.000,4990000.000,4505000.000,4818000.000,4652000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,126000.000,,,,754000.000,
