,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
RestructuringReserve,,,,,84000000.000,75000000.000,69000000.000,66000000.000,57000000.000,57000000.000,56000000.000,55000000.000,48000000.000,46000000.000,44000000.000,37000000.000,32000000.000,30000000.000
RestructuringReserveCurrent,,,,,84000000.000,75000000.000,69000000.000,66000000.000,21000000.000,22000000.000,22000000.000,21000000.000,19000000.000,19000000.000,19000000.000,18000000.000,15000000.000,13000000.000
RestructuringReserveNoncurrent,,,,,,,,,36000000.000,35000000.000,34000000.000,34000000.000,29000000.000,27000000.000,25000000.000,19000000.000,17000000.000,17000000.000
RetainedEarningsAccumulatedDeficit,-4691000000.000,-4479000000.000,-4254000000.000,-3781000000.000,-3345000000.000,-2964000000.000,-2586000000.000,-2420000000.000,-1913000000.000,-1449000000.000,171000000.000,-519000000.000,100000000.000,711000000.000,1359000000.000,2499000000.000,3096000000.000,3164000000.000
SharePrice,,,,,,,9.000,,,,10.470,,8.360,,,,,
StandardProductWarrantyAccrual,,,,,3484000000.000,3457000000.000,3514000000.000,3461000000.000,3699000000.000,3739000000.000,3800000000.000,3990000000.000,4142000000.000,4368000000.000,4685000000.000,4929000000.000,5047000000.000,6046000000.000
StandardProductWarrantyAccrualCurrent,,,,,1236000000.000,1221000000.000,1142000000.000,1170000000.000,1227000000.000,1359000000.000,1346000000.000,1412000000.000,1457000000.000,1558000000.000,1601000000.000,1662000000.000,1923000000.000,1939000000.000
StandardProductWarrantyAccrualNoncurrent,,,,,2248000000.000,2236000000.000,2372000000.000,2291000000.000,2472000000.000,2380000000.000,2454000000.000,2578000000.000,2685000000.000,2810000000.000,3084000000.000,3267000000.000,3124000000.000,4107000000.000
TaxCreditCarryforwardDeferredTaxAsset,,,,,,,92000000.000,,,,32000000.000,,,,26000000.000,,,
TaxCreditCarryforwardValuationAllowance,,,,,,,88000000.000,,,,25000000.000,,,,23000000.000,,,
TaxesPayableCurrent,,,,,201000000.000,264000000.000,256000000.000,234000000.000,220000000.000,352000000.000,441000000.000,220000000.000,231000000.000,343000000.000,434000000.000,253000000.000,226000000.000,211000000.000
TaxesPayableCurrentAndNoncurrent,,,,,295000000.000,369000000.000,362000000.000,346000000.000,325000000.000,459000000.000,539000000.000,314000000.000,347000000.000,465000000.000,557000000.000,385000000.000,313000000.000,297000000.000
UnamortizedLoanCommitmentAndOriginationFeesAndUnamortizedDiscountsOrPremiums,,,,,767000000.000,746000000.000,726000000.000,706000000.000,696000000.000,674000000.000,655000000.000,72000000.000,73000000.000,74000000.000,73000000.000,74000000.000,8000000.000,6000000.000
UnrecognizedTaxBenefits,,,,,,,101000000.000,,,,83000000.000,,,,89000000.000,,,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,,,,,,,,,,,,,,,15000000.000,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnFifthAnniversary,,,,,,,68000000.000,,,,13000000.000,,,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnFirstAnniversary,,,,,,,290000000.000,,,,271000000.000,,,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnFourthAnniversary,,,,,,,90000000.000,,,,85000000.000,,,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnSecondAnniversary,,,,,,,273000000.000,,,,211000000.000,,,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnThirdAnniversary,,,,,,,121000000.000,,,,151000000.000,,,,,,,
UnrecordedUnconditionalPurchaseObligationDueAfterFiveYears,,,,,,,0.000,,,,30000000.000,,,,,,,
UnsecuredDebtCurrent,,,,,,,,,,,,,120000000.000,,,,,
WorkersCompensationLiabilityCurrent,,,,,44000000.000,46000000.000,46000000.000,54000000.000,52000000.000,56000000.000,43000000.000,45000000.000,45000000.000,45000000.000,40000000.000,42000000.000,45000000.000,45000000.000
WorkersCompensationLiabilityCurrentAndNoncurrent,,,,,327000000.000,329000000.000,321000000.000,329000000.000,326000000.000,330000000.000,277000000.000,279000000.000,279000000.000,278000000.000,275000000.000,277000000.000,279000000.000,271000000.000
WorkersCompensationLiabilityNoncurrent,,,,,283000000.000,283000000.000,275000000.000,275000000.000,274000000.000,274000000.000,234000000.000,234000000.000,234000000.000,233000000.000,235000000.000,235000000.000,234000000.000,226000000.000
