,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-30,2016-12-31
IncomeLossFromOperationsBeforeExtraordinaryItemsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,11.570,16.200,20.000
IncreaseDecreaseInAccountsPayableRelatedParties,-17190.000,51689.000,-55250.000,-5083.000,-15459.000,13473.000
IncreaseDecreaseInDeferredRevenue,-5768.000,-20399.000,0.000,,562.000,0.000
InvestmentIncomeInterest,7732.000,2081.000,4354.000,4159.000,3584.000,3583.000
NetCashProvidedByUsedInFinancingActivities,-759779.000,-817620.000,-840129.000,-919412.000,-1087957.000,-860067.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-759779.000,-817620.000,-840129.000,-919412.000,-1087957.000,-860067.000
NetCashProvidedByUsedInInvestingActivities,-7323.000,572148.000,1015281.000,0.000,,-3007.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-7323.000,572148.000,1015281.000,0.000,,-3007.000
NetCashProvidedByUsedInOperatingActivities,667596.000,735121.000,554246.000,536591.000,585520.000,664840.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,667596.000,735121.000,554246.000,536591.000,585520.000,664840.000
NetIncomeLossAllocatedToGeneralPartners,37994.000,26930.000,26912.000,5504.000,25713.000,8795.000
NetIncomeLossAllocatedToLimitedPartners,408212.000,807801.000,750094.000,177976.000,238035.000,284376.000
NumberOfReportableSegments,,,1.000,,,
OperatingCostsAndExpenses,26537.000,32946.000,28436.000,33676.000,40912.000,37573.000
OperatingExpenses,508161.000,513283.000,492811.000,491939.000,502191.000,459808.000
OperatingIncomeLoss,276285.000,246125.000,173611.000,221899.000,222101.000,280901.000
OperatingLeasesIncomeStatementLeaseRevenue,784446.000,759408.000,666422.000,713838.000,724292.000,740709.000
OtherDepreciationAndAmortization,,345412.000,354583.000,358194.000,358194.000,358196.000
PartnersCapitalAccountDistributions,,756069.000,791290.000,587005.000,556489.000,585364.000
PartnersCapitalAccountRedemptions,,59585.000,88620.000,238406.000,544249.000,272848.000
PartnersCapitalOther,,10503212.000,10400308.000,9758377.000,8921387.000,8356346.000
PaymentsForRepurchaseOfOtherEquity,0.000,,,,,
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,,59585.000,88620.000,238406.000,544249.000,272848.000
PaymentsOfCapitalDistribution,,758035.000,751509.000,681006.000,543708.000,587219.000
PaymentsOfDistributionsToAffiliates,759779.000,,,,,
PaymentsToAcquireRealEstate,897288.000,824500.000,1680000.000,0.000,,3007.000
ProceedsFromSaleOfRealEstateHeldforinvestment,889965.000,1396648.000,2695281.000,0.000,571525.000,0.000
ProfitLoss,,834731.000,777006.000,183480.000,263748.000,293171.000
RelatedPartyTransactionAmountsOfTransaction,,33590.000,41291.000,74060.000,69884.000,37573.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,148857.000,144163.000,152016.000,152838.000,113791.000
RelatedPartyTransactionPurchasesFromRelatedParty,,22645.000,35444.000,0.000,,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,32648.000,91957.000,0.000,30442.000,0.000
Revenues,,,535317.000,656607.000,594031.000,610446.000
SalesRevenueNet,,,535317.000,656607.000,594031.000,610446.000
WeightedAverageGeneralPartnershipUnitsOutstanding,,15636.000,15535.000,15388.000,14692.000,14217.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,15698.000,,,,,
