,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
LiabilitiesAndStockholdersEquity,1770640000.000,1794048000.000,1849999000.000,1818501000.000,1841431000.000,1845632000.000,1869069000.000,1900711000.000,1862718000.000,1863548000.000
LiabilitiesCurrent,37247000.000,63734000.000,110172000.000,69064000.000,108834000.000,107473000.000,104336000.000,139393000.000,82921000.000,77939000.000
LiabilitiesNoncurrent,426278000.000,435857000.000,454201000.000,482731000.000,479411000.000,496568000.000,513791000.000,524397000.000,505633000.000,512614000.000
LiabilitiesOtherThanLongtermDebtNoncurrent,,,,,776000.000,1306000.000,8406000.000,8679000.000,8705000.000,9351000.000
LongTermDebtAndCapitalLeaseObligations,,,,,478635000.000,495262000.000,505385000.000,515718000.000,496928000.000,503263000.000
LongTermLineOfCredit,226100000.000,,,,,,,,,
MarginDepositAssets,,,,,5000000.000,4400000.000,3700000.000,7500000.000,3200000.000,4500000.000
NotesPayableRelatedPartiesNoncurrent,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
OfferingCostsPartnershipInterests,,,,,,,,,,700000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,205000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,30000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,25000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,30000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,25000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,25000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,70000.000,,,
OtherAssetsCurrent,6314000.000,8058000.000,8917000.000,10196000.000,6804000.000,5645000.000,8065000.000,11671000.000,7565000.000,9923000.000
OtherAssetsNoncurrent,157000.000,,,,,,310000.000,,,
OtherCommitment,,,,,,,27601000.000,,,
OtherCommitmentDueInFifthYear,,,,,,,1922000.000,,,
OtherCommitmentDueInFourthYear,,,,,,,2230000.000,,,
OtherCommitmentDueInNextTwelveMonths,,,,,,,12447000.000,,,
OtherCommitmentDueInSecondYear,,,,,,,6753000.000,,,
OtherCommitmentDueInThirdYear,,,,,,,4249000.000,,,
OtherLiabilitiesNoncurrent,178000.000,1218000.000,693000.000,3698000.000,,,,,,
OtherLongTermDebtNoncurrent,,234639000.000,253508000.000,279033000.000,278635000.000,295262000.000,305385000.000,315718000.000,296928000.000,303263000.000
PartnersCapital,,,,,1253186000.000,1241591000.000,1250942000.000,1236921000.000,1274164000.000,1272995000.000
PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,1307115000.000,1294457000.000,1285626000.000,1266706000.000,,,,,,
PayablesToBrokerDealersAndClearingOrganizations,,,,,6900000.000,6300000.000,2400000.000,,,
PropertyPlantAndEquipmentGross,1277940000.000,1293153000.000,1311553000.000,1322555000.000,1339470000.000,1352195000.000,1363525000.000,1373342000.000,1381535000.000,1392455000.000
PropertyPlantAndEquipmentNet,1255434000.000,1266354000.000,1280413000.000,1287077000.000,1299511000.000,1307527000.000,1313918000.000,1318625000.000,1321503000.000,1327241000.000
PurchaseObligation,,,,,,,17326000.000,,,
PurchaseObligationDueAfterFifthYear,,,,,,,6064000.000,,,
PurchaseObligationDueInFifthYear,,,,,,,1866000.000,,,
PurchaseObligationDueInFourthYear,,,,,,,1866000.000,,,
PurchaseObligationDueInNextTwelveMonths,,,,,,,3798000.000,,,
PurchaseObligationDueInSecondYear,,,,,,,1866000.000,,,
PurchaseObligationDueInThirdYear,,,,,,,1866000.000,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,0.000,0.000,0.000,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1307115000.000,1294457000.000,1285626000.000,1266706000.000,1253186000.000,1241591000.000,1250942000.000,1236921000.000,1274164000.000,1272995000.000
TaxesPayableCurrent,,,1296000.000,1779000.000,1902000.000,2471000.000,,,,
