,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
StockRepurchaseProgramAuthorizedAmount1,,,,,,,,200000000.000,,,50000000.000,200000000.000,,,,200000000.000,
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,,,,,,,,178000000.000,,,46061378.000,114390897.000,,,,,
StockholdersEquity,1351000000.000,551000000.000,587000000.000,,,,,813000000.000,742000000.000,759000000.000,886000000.000,910000000.000,937000000.000,967000000.000,1212000000.000,1229000000.000,1244000000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1351000000.000,551000000.000,587000000.000,627000000.000,613000000.000,665000000.000,695000000.000,1555000000.000,1465000000.000,1601000000.000,1571000000.000,1545000000.000,1542000000.000,1548000000.000,1786000000.000,1779000000.000,1770000000.000
TaxCreditCarryforwardAmount,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
TaxesPayableCurrent,,,,,,,,16000000.000,8000000.000,11000000.000,61000000.000,26000000.000,5000000.000,2000000.000,93000000.000,2000000.000,1000000.000
TranslationAdjustmentFunctionalToReportingCurrencyNetOfTax,,135000000.000,147000000.000,133000000.000,109000000.000,,,,,,,,,,,,
TreasuryStockNumberOfSharesHeld,,,,,,,,-513000.000,,,,-2134000.000,,,,-2187000.000,
TreasuryStockShares,,,,,,,,512714.000,863189.000,1244575.000,2133120.000,2134198.000,2143898.000,2175809.000,2159699.000,2186617.000,2208436.000
TreasuryStockValue,,,,,,,,22000000.000,37000000.000,52000000.000,87000000.000,87000000.000,87000000.000,89000000.000,88000000.000,89000000.000,91000000.000
UndistributedEarningsOfForeignSubsidiaries,,,,892000000.000,,,,965000000.000,,,,1100000000.000,,,,924000000.000,
UnrecognizedTaxBenefits,,,,,,,,0.000,,,,0.000,,,,0.000,
ValuationAllowancesAndReservesBalance,,,,,,,,,,,,11000000.000,,,,10000000.000,
