,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
DistributionMadeToMemberOrLimitedPartnerDistributionsPaidPerUnit,,2.000,,,,
EarningsPerShareBasic,0.090,0.140,1.180,,,
EarningsPerShareDiluted,0.090,0.140,1.180,,,
FairValueInputsDiscountRate,,0.104,,,,
GainLossOnCashFlowHedgeIneffectivenessNet,,,,0.000,400000.000,
GainLossOnDispositionOfAssets,,,10140000.000,2466000.000,1747000.000,3585000.000
GainLossOnSaleOfPropertyPlantEquipment,919000.000,689000.000,,,,
GoodwillAcquiredDuringPeriod,,,,3738000.000,0.000,0.000
GoodwillImpairmentLoss,,0.000,0.000,0.000,127757000.000,0.000
ImpairmentOfLongLivedAssetsHeldForUse,1060000.000,29560000.000,5350000.000,12810000.000,38987000.000,46258000.000
IncomeLossAttributableToParent,,,64023000.000,61719000.000,-84025000.000,-10757000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,63032000.000,-82990000.000,-9345000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,6971000.000,11454000.000,65529000.000,,,
IncomeTaxExpenseBenefit,918000.000,945000.000,1506000.000,1313000.000,1035000.000,1412000.000
IncomeTaxesPaidNet,223000.000,785000.000,604000.000,779000.000,1124000.000,-71000.000
IncreaseDecreaseInAccountsPayableTrade,-166000.000,,,,,
IncreaseDecreaseInAccountsReceivable,8808000.000,5303000.000,14532000.000,27871000.000,7986000.000,-12537000.000
IncreaseDecreaseInDueFromRelatedParties,-3484000.000,-3838000.000,10548000.000,-8226000.000,-2322000.000,0.000
IncreaseDecreaseInDueToAffiliates,,,,,5980000.000,2032000.000
IncreaseDecreaseInDueToRelatedParties,,21598000.000,-21598000.000,,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,,-2861000.000,-952000.000,-2998000.000
IncreaseDecreaseInOtherOperatingLiabilities,2327000.000,-855000.000,2260000.000,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,11000.000,16000.000,2000.000,0.000,0.000
InterestExpense,30400000.000,25167000.000,37068000.000,57811000.000,74581000.000,77863000.000
InterestPaid,18527000.000,22566000.000,28359000.000,47446000.000,69280000.000,73738000.000
NetCashProvidedByUsedInContinuingOperations,,137000.000,40000.000,113000.000,,
NetCashProvidedByUsedInFinancingActivities,26328000.000,103860000.000,-41114000.000,586756000.000,-27702000.000,-166018000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,26328000.000,103860000.000,-41114000.000,586756000.000,-27702000.000,-166018000.000
NetCashProvidedByUsedInInvestingActivities,-106043000.000,-228940000.000,-117132000.000,-772407000.000,-213287000.000,-47266000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-106043000.000,-228940000.000,-117132000.000,-772407000.000,-213287000.000,-47266000.000
NetCashProvidedByUsedInOperatingActivities,79670000.000,125217000.000,158286000.000,185764000.000,241166000.000,213029000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,79670000.000,125217000.000,158286000.000,185764000.000,241166000.000,213029000.000
NetIncomeLoss,6053000.000,10509000.000,,,,
NetIncomeLossAllocatedToGeneralPartners,3005000.000,4623000.000,7969000.000,13240000.000,15832000.000,-213000.000
NetIncomeLossAllocatedToLimitedPartners,,,56054000.000,48479000.000,-99857000.000,-10544000.000
NetIncomeLossNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,,,,0.890,-1.710,-0.180
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,0.890,-1.710,-0.180
NoncashOrPartNoncashAcquisitionDebtAssumed1,159434000.000,105350000.000,,,,
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,6400000.000,5005000.000,3131000.000,,1055000.000,1147000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,,-1679000.000,5004000.000,-4752000.000,-4705000.000,1388000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-640000.000,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,-781000.000,7741000.000,-1085000.000,-2120000.000,1388000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,10891000.000,,,,,
OtherNonoperatingIncomeExpense,392000.000,35000.000,9481000.000,74000.000,1391000.000,2594000.000
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,,,,198000.000,184000.000,226000.000
PartnersCapitalAccountAcquisitions,24655000.000,-28221000.000,161650000.000,,109908000.000,67708000.000
PartnersCapitalAccountContributions,34283000.000,15092000.000,37452000.000,8033000.000,1618000.000,
PartnersCapitalAccountDistributions,,87866000.000,107196000.000,130345000.000,149990000.000,
PartnersCapitalAccountPublicSaleOfUnits,127672000.000,114530000.000,,169471000.000,1164000.000,8000.000
PartnersCapitalAccountSaleOfUnits,,,,3573000.000,,
PartnersCapitalAccountTreasuryUnitsPurchases,484000.000,225000.000,182000.000,312000.000,317000.000,98000.000
PartnersCapitalAccountUnitBasedCompensation,515000.000,782000.000,1154000.000,1367000.000,1059000.000,1204000.000
PartnersCapitalAccountUnitsUnitbasedCompensation,,,,,,0.000
PaymentsForDerivativeInstrumentFinancingActivities,,,2207000.000,3793000.000,,
PaymentsForHedgeFinancingActivities,,,,,3728000.000,3058000.000
PaymentsOfDebtIssuanceCosts,1003000.000,1011000.000,12147000.000,6986000.000,1311000.000,1719000.000
PaymentsToAcquireBusinessesGross,,,,483012000.000,0.000,13779000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,62217000.000,77415000.000,,,,
PaymentsToAcquireProductiveAssets,50250000.000,157828000.000,168036000.000,303952000.000,229202000.000,62345000.000
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,,114530000.000,,169471000.000,1164000.000,0.000
ProceedsFromIssuanceOfCommonStock,,,,,,1799000.000
ProceedsFromIssuanceOfLongTermDebt,557500000.000,714000000.000,1005536000.000,927798000.000,430500000.000,257500000.000
ProceedsFromPartnershipContribution,32397000.000,24758000.000,25180000.000,13850000.000,0.000,0.000
ProceedsFromSaleOfInterestInPartnershipUnit,,,,,,45000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,2940000.000,2465000.000,61452000.000,6331000.000,13593000.000,28858000.000
ProvisionForDoubtfulAccounts,83000.000,494000.000,-25000.000,1060000.000,,
RelatedPartiesAmountInCostOfSales,,,202045000.000,238038000.000,258492000.000,209411000.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,49889000.000,61971000.000,80521000.000,85586000.000,79717000.000
RepaymentsOfLongTermDebt,620434000.000,684350000.000,928500000.000,386500000.000,310000000.000,328500000.000
RestructuringAndRelatedCostIncurredCost,,,,702000.000,0.000,
RevenueFromRelatedParties,1031000.000,762000.000,449000.000,297000.000,201000.000,
Revenues,308274000.000,387493000.000,466193000.000,581036000.000,656808000.000,562360000.000
SalesRevenueNet,308274000.000,387493000.000,466193000.000,581036000.000,656808000.000,562360000.000
SalesRevenueServicesNet,,386731000.000,465744000.000,580739000.000,656607000.000,
ShareBasedCompensation,,797000.000,1174000.000,1376000.000,1059000.000,1203000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,5587.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,24.310,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,55334.000,54896.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,23.760,30.500,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,28270.000,48494.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,,23.450,24.470,,
SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage,,,0.333,,,
UnrealizedGainLossOnDerivatives,,,-334000.000,-397000.000,-603000.000,-1590000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,,,,,201000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,,,,100000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,96000.000,100000.000,490000.000,312000.000,121000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,447000.000,,517000.000,0.000,0.000
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,,,,,,-200000.000
WeightedAverageLimitedPartnershipUnitsOutstanding,,,,54107000.000,58539000.000,60450000.000
WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,,,,54109000.000,58539000.000,60450000.000
WeightedAverageNumberOfDilutedSharesOutstanding,31403000.000,41382000.000,47667000.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,31390000.000,41371000.000,47651000.000,,,
