,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
DeferredTaxLiabilitiesOther,,,,,,,,,,,0.000,,,,0.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,1097000.000,,,,845000.000,,,,887000.000,,
DueToAffiliateCurrent,,,1035000.000,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,516000.000,951000.000,,,,0.000,0.000,,,,,,,,,,
DueToRelatedPartiesNoncurrent,,,,1053000.000,1063000.000,1066000.000,1510000.000,1576000.000,1591000.000,1955000.000,3000000.000,3531000.000,3845000.000,4177000.000,4615000.000,4922000.000,5259000.000
GeneralPartnersCapitalAccount,29000.000,24000.000,18000.000,9000.000,4000.000,-4000.000,-3000.000,-12000.000,-4000.000,-6000.000,-7000.000,-13000.000,-14000.000,-17000.000,-13000.000,-26000.000,-40000.000
Goodwill,3941000.000,3941000.000,3941000.000,3941000.000,3941000.000,3941000.000,3941000.000,3941000.000,3941000.000,3941000.000,3941000.000,3941000.000,3941000.000,3941000.000,3941000.000,3941000.000,3941000.000
Land,,,,,512000.000,512000.000,512000.000,512000.000,512000.000,512000.000,512000.000,512000.000,512000.000,512000.000,515000.000,514000.000,537000.000
Liabilities,,,,,,,,,,,,,8940000.000,,,,9258000.000
LiabilitiesAndStockholdersEquity,,,,,,,,,8371000.000,7949000.000,8069000.000,8397000.000,8257000.000,8251000.000,8224000.000,8129000.000,7406000.000
LiabilitiesCurrent,4536000.000,4763000.000,5391000.000,4755000.000,4960000.000,5986000.000,6626000.000,4831000.000,3873000.000,2950000.000,2238000.000,2446000.000,1938000.000,1822000.000,1651000.000,4014000.000,3612000.000
LimitedPartnersCapitalAccount,1424000.000,1183000.000,903000.000,465000.000,195000.000,-166000.000,-104000.000,-580000.000,-173000.000,-284000.000,-319000.000,-625000.000,-669000.000,-789000.000,-528000.000,-1168000.000,-1812000.000
LitigationReserve,,,,,283000.000,283000.000,283000.000,283000.000,283000.000,50000.000,50000.000,,,,,,
LongTermDebt,,,,,2150000.000,1970000.000,1970000.000,2250000.000,2250000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2439000.000,
LongTermDebtCurrent,880000.000,940000.000,1000000.000,1060000.000,1100000.000,1970000.000,1970000.000,169000.000,258000.000,258000.000,188000.000,287000.000,188000.000,287000.000,388000.000,2439000.000,2376000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,0.000,,,,0.000,,,,0.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,1970000.000,,,,188000.000,,,,388000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,0.000,,,,0.000,,,,0.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,0.000,,,,0.000,,,,0.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,0.000,,,,1900000.000,,,,2043000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,0.000,,,,412000.000,,,,69000.000,,
LongTermDebtNoncurrent,2150000.000,1880000.000,1610000.000,1340000.000,1050000.000,0.000,0.000,2081000.000,1992000.000,2242000.000,2312000.000,2213000.000,2312000.000,2213000.000,2112000.000,0.000,0.000
LongTermDebtPercentageBearingVariableInterestRate,,,,,0.058,0.058,,,,,,,,,,,
OtherAssetsNoncurrent,,,,,132000.000,129000.000,125000.000,138000.000,128000.000,128000.000,128000.000,128000.000,128000.000,128000.000,128000.000,128000.000,125000.000
PartnersCapital,1453000.000,1207000.000,921000.000,474000.000,199000.000,-170000.000,-107000.000,-592000.000,-177000.000,-290000.000,-326000.000,-638000.000,-683000.000,-806000.000,-541000.000,-1194000.000,-1852000.000
PartnersCapitalDistributionAmountPerShare,,,,,0.250,0.250,0.250,,,,0.250,,,,0.250,,
PrepaidExpenseAndOtherAssetsCurrent,424000.000,247000.000,755000.000,772000.000,402000.000,218000.000,788000.000,894000.000,504000.000,304000.000,427000.000,533000.000,365000.000,200000.000,324000.000,347000.000,244000.000
PropertyPlantAndEquipmentGross,,,,,6316000.000,6442000.000,6671000.000,6687000.000,6617000.000,6618000.000,6764000.000,6999000.000,7187000.000,7564000.000,7638000.000,7659000.000,6404000.000
PropertyPlantAndEquipmentNet,4206000.000,4076000.000,3920000.000,3781000.000,3475000.000,3467000.000,3562000.000,3444000.000,3280000.000,3147000.000,3158000.000,3256000.000,3308000.000,3545000.000,3470000.000,3341000.000,2814000.000
PropertyPlantAndEquipmentOther,,,,,1341000.000,1341000.000,1341000.000,1341000.000,1297000.000,1297000.000,1297000.000,1297000.000,1297000.000,1297000.000,1297000.000,1297000.000,0.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,233000.000,2000.000,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,3847000.000,5252000.000,5133000.000,,,,,,,,,,
SaleOfStockPricePerShare,,,,,,50.000,50.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,0.000,,,,0.000,,,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,,0.000,,,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,0.000,,,,0.000,,,,1200000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,0.000,,,,0.000,,,,0.090,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,-683000.000,,,,-1852000.000
TaxesPayableCurrent,293000.000,290000.000,193000.000,157000.000,157000.000,189000.000,64000.000,60000.000,32000.000,40000.000,40000.000,40000.000,25000.000,16000.000,7000.000,0.000,0.000
TaxesPayableCurrentAndNoncurrent,,,,,,,189000.000,282000.000,167000.000,,,,,,,,
