,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,0.002,0.000,-0.001,0.002,0.005,0.007
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.002,0.000,-0.001,-0.001,-0.001,-0.003
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.036,0.036,0.036,0.034,0.033,0.031
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,7000000.000,7100000.000,8100000.000,10000000.000,9200000.000,9600000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,32800000.000,15900000.000,14300000.000,24100000.000,23300000.000,4800000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,22800000.000,10600000.000,10000000.000,18000000.000,17900000.000,600000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,10600000.000,10000000.000,18000000.000,17900000.000,600000.000
GainLossOnDispositionOfAssets1,,,,13800000.000,23800000.000,62600000.000
GainLossOnSaleOfPropertyPlantEquipment,3500000.000,300000.000,9800000.000,,,
GainsLossesOnExtinguishmentOfDebt,-2200000.000,0.000,0.000,-1600000.000,0.000,0.000
GoodwillImpairmentLoss,0.000,0.000,0.000,,,
GoodwillPeriodIncreaseDecrease,29800000.000,65200000.000,22200000.000,55100000.000,79800000.000,116800000.000
GrossProfit,2304000000.000,2486400000.000,2759900000.000,2988700000.000,3261500000.000,3313200000.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,0.000,4200000.000,0.000,0.000,15400000.000,0.000
IncomeLossFromContinuingOperations,284200000.000,317300000.000,375800000.000,419800000.000,443700000.000,431700000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,461300000.000,516800000.000,604400000.000,682300000.000,722700000.000,702300000.000
IncomeLossFromContinuingOperationsPerBasicShare,1.960,2.560,3.100,3.580,3.940,4.190
IncomeLossFromContinuingOperationsPerDilutedShare,1.930,2.520,3.050,3.530,3.900,4.160
IncomeLossFromDiscontinuedOperationsNetOfTax,-2800000.000,-900000.000,-900000.000,-1100000.000,-1100000.000,-1200000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.020,-0.010,-0.010,-0.010,-0.010,-0.010
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.020,-0.010,-0.010,-0.010,-0.010,-0.010
IncomeTaxExpenseBenefit,177100000.000,199500000.000,228600000.000,262500000.000,279000000.000,270600000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-200000.000,100000.000,-3700000.000,0.000,100000.000,300000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,161400000.000,180900000.000,211600000.000,238800000.000,253000000.000,245800000.000
IncomeTaxReconciliationNondeductibleExpense,1100000.000,-200000.000,-600000.000,1300000.000,3500000.000,4600000.000
IncomeTaxReconciliationOtherAdjustments,-1300000.000,-400000.000,-700000.000,-700000.000,-700000.000,-2100000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,16700000.000,18800000.000,21700000.000,23200000.000,23600000.000,21700000.000
IncomeTaxesPaidNet,121100000.000,147000000.000,200300000.000,225000000.000,278800000.000,265500000.000
IncreaseDecreaseInAccountsAndOtherReceivables,127400000.000,112000000.000,46300000.000,80300000.000,91800000.000,99300000.000
IncreaseDecreaseInAccountsPayable,38400000.000,35100000.000,36700000.000,7500000.000,37700000.000,-5800000.000
IncreaseDecreaseInInventories,-70100000.000,474700000.000,400100000.000,27300000.000,548800000.000,-259100000.000
IncreaseDecreaseInOtherOperatingAssets,23600000.000,35800000.000,21500000.000,41100000.000,8800000.000,33600000.000
IncreaseDecreaseInOtherOperatingLiabilities,14900000.000,55300000.000,63800000.000,118700000.000,41000000.000,43800000.000
IncreaseDecreaseInRestrictedCash,0.000,,,,3800000.000,-3300000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,2500000.000,2000000.000,2000000.000,1600000.000,1200000.000,700000.000
InterestCostsCapitalized,,600000.000,700000.000,1200000.000,900000.000,500000.000
InterestExpenseDebt,66000000.000,86900000.000,88300000.000,86700000.000,90900000.000,115500000.000
InterestPaid,103600000.000,119600000.000,136000000.000,136400000.000,135300000.000,183900000.000
InvestmentIncomeInterest,700000.000,300000.000,200000.000,200000.000,100000.000,1100000.000
MultiemployerPlanPeriodContributions,,,,1100000.000,1400000.000,1500000.000
NetCashProvidedByUsedInFinancingActivities,-178700000.000,-35700000.000,-226800000.000,-102900000.000,900000.000,-35600000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-178700000.000,-35700000.000,-220500000.000,-102900000.000,900000.000,-35600000.000
NetCashProvidedByUsedInInvestingActivities,-206200000.000,-297800000.000,-257800000.000,-376000000.000,-509400000.000,-489700000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-206200000.000,-297800000.000,-257800000.000,-376000000.000,-509400000.000,-489700000.000
NetCashProvidedByUsedInOperatingActivities,376400000.000,316600000.000,484100000.000,485100000.000,507200000.000,516000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,375900000.000,317600000.000,478900000.000,486200000.000,508200000.000,517300000.000
NetIncomeLoss,281400000.000,316400000.000,374900000.000,418700000.000,442600000.000,430500000.000
NumberOfBusinessesAcquired,1.000,,,,,
OperatingIncomeLoss,572000000.000,645300000.000,740300000.000,820800000.000,873100000.000,889500000.000
OperatingLeasesRentExpenseMinimumRentals,53900000.000,47700000.000,47600000.000,49000000.000,51400000.000,52800000.000
OtherNoncashIncomeExpense,-300000.000,4000000.000,6800000.000,2000000.000,-1300000.000,10600000.000
OtherNonoperatingIncomeExpense,-500000.000,3600000.000,5600000.000,2900000.000,-1300000.000,3700000.000
OtherNonrecurringIncomeExpense,-1100000.000,100000.000,-10700000.000,,,
OtherOperatingIncomeExpenseNet,,,,18600000.000,17900000.000,69100000.000
PaymentsForProceedsFromOtherInvestingActivities,-2000000.000,2900000.000,5600000.000,11200000.000,4600000.000,100000.000
PaymentsForRepurchaseOfCommonStock,579800000.000,575600000.000,67300000.000,487700000.000,237300000.000,499000000.000
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,,,,,,15200000.000
PaymentsOfDebtIssuanceCosts,13000000.000,6000000.000,0.000,6000000.000,6400000.000,0.000
PaymentsToAcquireBusinessesNetOfCashAcquired,64200000.000,141600000.000,87900000.000,205200000.000,321500000.000,410400000.000
PaymentsToAcquireOtherPropertyPlantAndEquipment,13800000.000,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,149100000.000,,,209200000.000,247600000.000,244500000.000
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,4900000.000,6800000.000,10100000.000,41400000.000,43900000.000,150400000.000
ProceedsFromInsuranceSettlementInvestingActivities,100000.000,1000000.000,2500000.000,0.000,1000000.000,3100000.000
ProceedsFromIssuanceOfSeniorLongTermDebt,0.000,,0.000,0.000,,
ProceedsFromIssuanceOfUnsecuredDebt,500000000.000,0.000,0.000,,,
ProceedsFromLongTermLinesOfCredit,940000000.000,1280000000.000,815000000.000,2780000000.000,1410000000.000,1330000000.000
ProceedsFromRepaymentsOfCommercialPaper,,,,,599500000.000,342500000.000
ProceedsFromSaleOfPropertyHeldForSale,10900000.000,15300000.000,22700000.000,2600000.000,11500000.000,4800000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,3000000.000,600000.000,3100000.000,5500000.000,21900000.000,8700000.000
ProceedsFromSaleOfRestrictedInvestments,0.000,400000.000,0.000,500000.000,0.000,0.000
ProceedsFromStockOptionsExercised,78000000.000,30600000.000,22700000.000,35100000.000,30000000.000,8400000.000
PropertyPlantAndEquipmentAdditions,,,,197800000.000,266900000.000,253200000.000
RepaymentsOfFirstMortgageBond,7700000.000,8100000.000,8700000.000,9200000.000,9800000.000,22500000.000
RepaymentsOfLongTermCapitalLeaseObligations,700000.000,5000000.000,26200000.000,24700000.000,18200000.000,4200000.000
RepaymentsOfLongTermLinesOfCredit,625000000.000,1235000000.000,1055000000.000,1970000000.000,2520000000.000,1330000000.000
RepaymentsOfUnsecuredDebt,533400000.000,0.000,0.000,500000000.000,0.000,0.000
Revenues,13832300000.000,15668800000.000,17517600000.000,19108800000.000,20862000000.000,21609000000.000
SaleLeasebackTransactionCurrentPeriodGainRecognized,0.000,,,,,
SalesRevenueNet,13832300000.000,15668800000.000,17517600000.000,19108800000.000,20862000000.000,21609000000.000
SellingGeneralAndAdministrativeExpense,1649400000.000,1749500000.000,1935000000.000,2079600000.000,2263500000.000,2349400000.000
ShareBasedCompensation,18400000.000,18600000.000,21300000.000,26300000.000,24000000.000,25100000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000,0.000,0.000,0.000,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,19.330,20.310,20.500,23.330,31.210
SharesPaidForTaxWithholdingForShareBasedCompensation,59452.000,81717.000,44738.000,46752.000,36712.000,38906.000
StockIssuedDuringPeriodSharesRestrictedStockAwardGross,163892.000,160740.000,137144.000,154540.000,159442.000,143424.000
StockIssuedDuringPeriodSharesStockOptionsExercised,4400000.000,1700000.000,1100000.000,1700000.000,1300000.000,300000.000
StockIssuedDuringPeriodValueShareBasedCompensation,,41200000.000,32700000.000,53100000.000,47900000.000,9000000.000
TangibleAssetImpairmentCharges,2200000.000,800000.000,700000.000,1100000.000,6100000.000,14000000.000
TaxAdjustmentsSettlementsAndUnusualProvisions,-1300000.000,,,,,
TreasuryStockRetiredCostMethodAmount,,,,,0.000,
TreasuryStockValueAcquiredCostMethod,,582300000.000,55700000.000,487700000.000,237300000.000,499000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,0.000,0.000,200000.000,100000.000,0.000,400000.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,1400000.000,100000.000,400000.000,300000.000,0.000,0.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,400000.000,300000.000,400000.000,400000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesExpense,0.000,0.000,,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,0.000,0.000,0.000,0.000,0.000,0.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,900000.000,500000.000,800000.000,900000.000,700000.000,800000.000
UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,300000.000,300000.000,,,,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,0.000,0.000,2200000.000,400000.000,0.000,200000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,3400000.000,,,
WeightedAverageNumberOfDilutedSharesOutstanding,147300000.000,125800000.000,123300000.000,118900000.000,113900000.000,103800000.000
WeightedAverageNumberOfSharesOutstandingBasic,144800000.000,123800000.000,121300000.000,117300000.000,112700000.000,103100000.000
WriteOffOfDeferredDebtIssuanceCost,400000.000,0.000,0.000,400000.000,0.000,0.000
